ticker,timestamp,tp_type,price,archetype,is_reversal,preceding_leg_pct,following_leg_pct,preceding_days,following_days,swing_magnitude,rc_signature,full_archetype
JPM,2009-04-17 13:30:00+00:00,MAX,33.25999,LH,True,8.34,-10.73,3,3,NORMAL,T(-)C(+)W(+),HH_TO_LH
JPM,2009-04-20 13:30:00+00:00,MIN,29.69,LL,True,-10.73,16.13,3,9,MAJOR,T(-)C(+)W(+),LL
JPM,2009-04-29 13:30:00+00:00,MAX,34.48,HH,True,16.13,-5.77,9,2,MINOR,T(-)C(+)W(+),HH
JPM,2009-05-01 13:30:00+00:00,MIN,32.49001,HL,True,-5.77,14.56,2,5,NORMAL,T(-)C(+)W(+),LL_TO_HL
JPM,2009-05-06 13:30:00+00:00,MAX,37.22,HH,True,14.56,-5.32,5,1,MINOR,T(-)C(+)W(+),HH
JPM,2009-05-07 13:30:00+00:00,MIN,35.24001,HL,True,-5.32,10.5,1,1,NORMAL,T(-)C(+)W(+),HL
JPM,2009-05-08 13:30:00+00:00,MAX,38.94,HH,True,10.5,-12.56,1,5,NORMAL,T(-)C(+)W(+),HH
JPM,2009-05-13 13:30:00+00:00,MIN,34.05,LL,True,-12.56,9.43,5,5,NORMAL,T(-)C(+)W(+),LL
JPM,2009-05-18 13:30:00+00:00,MAX,37.25999,LH,True,9.43,-7.65,5,4,NORMAL,T(-)C(+)W(+),HH_TO_LH
JPM,2009-05-22 13:30:00+00:00,MIN,34.41,HL,True,-7.65,6.19,4,4,MINOR,T(-)C(+)W(+),LL_TO_HL
JPM,2009-05-26 13:30:00+00:00,MAX,36.53999,LH,True,6.19,-5.15,4,1,MINOR,T(-)C(+)W(+),LH
JPM,2009-05-27 13:30:00+00:00,MIN,34.66,HL,True,-5.15,6.46,1,2,MINOR,T(-)C(+)W(+),HL
JPM,2009-05-29 13:30:00+00:00,MAX,36.89999,HH,True,6.46,-11.3,2,19,NORMAL,T(-)C(+)W(+),HH
JPM,2009-06-17 13:30:00+00:00,MIN,32.73,LL,True,-11.3,6.94,19,2,MINOR,T(-)C(+)W(+),LL
JPM,2009-06-19 13:30:00+00:00,MAX,35.0,LH,True,6.94,-6.09,2,3,MINOR,T(-)C(+)W(+),HH_TO_LH
JPM,2009-06-22 13:30:00+00:00,MIN,32.87,HL,True,-6.09,5.26,3,7,MINOR,T(-)C(+)W(+),LL_TO_HL
JPM,2009-06-29 13:30:00+00:00,MAX,34.60001,LH,True,5.26,-6.73,7,3,MINOR,T(-)C(+)W(-),LH
JPM,2009-07-02 13:30:00+00:00,MIN,32.27,LL,True,-6.73,32.94,3,42,EXTREME,T(-)C(+)W(-),LL
JPM,2009-08-13 13:30:00+00:00,MAX,42.89999,HH,True,32.94,-5.06,42,4,MINOR,T(-)C(+)W(+),HH
JPM,2009-08-17 13:30:00+00:00,MIN,40.73,HL,True,-5.06,7.19,4,4,NORMAL,T(-)C(+)W(+),LL_TO_HL
JPM,2009-08-21 13:30:00+00:00,MAX,43.66,HH,True,7.19,-6.41,4,12,MINOR,T(+)C(+)W(+),HH
JPM,2009-09-02 13:30:00+00:00,MIN,40.86,HL,True,-6.41,13.73,12,20,NORMAL,T(+)C(+)W(+),HL
JPM,2009-09-22 13:30:00+00:00,MAX,46.47,HH,True,13.73,-10.97,20,9,NORMAL,T(+)C(+)W(+),HH
JPM,2009-10-01 13:30:00+00:00,MIN,41.37,HL,True,-10.97,14.0,9,13,NORMAL,T(+)C(+)W(+),HL
JPM,2009-10-14 13:30:00+00:00,MAX,47.16,HH,True,14.0,-11.43,13,16,NORMAL,T(+)C(+)W(+),HH
JPM,2009-10-30 13:30:00+00:00,MIN,41.77,HL,True,-11.43,6.18,16,10,MINOR,T(+)C(+)W(+),HL
JPM,2009-11-09 14:30:00+00:00,MAX,44.35001,LH,True,6.18,-9.2,10,38,NORMAL,T(+)C(+)W(-),HH_TO_LH
JPM,2009-12-17 14:30:00+00:00,MIN,40.27,LL,True,-9.2,11.22,38,21,NORMAL,T(+)C(-)W(-),LL
JPM,2010-01-07 14:30:00+00:00,MAX,44.78999,HH,True,11.22,-14.18,21,19,NORMAL,T(+)C(-)W(-),HH
JPM,2010-01-26 14:30:00+00:00,MIN,38.44,LL,True,-14.18,5.49,19,7,MINOR,T(+)C(-)W(+),LL
JPM,2010-02-02 14:30:00+00:00,MAX,40.55,LH,True,5.49,-7.03,7,6,NORMAL,T(+)C(-)W(-),HH_TO_LH
JPM,2010-02-08 14:30:00+00:00,MIN,37.7,LL,True,-7.03,26.82,6,65,MAJOR,T(+)C(-)W(-),LL
JPM,2010-04-15 13:30:00+00:00,MAX,47.81,HH,True,26.82,-20.87,65,35,MAJOR,T(+)C(+)W(+),HH
JPM,2010-05-20 13:30:00+00:00,MIN,37.83,HL,True,-20.87,6.85,35,7,MINOR,T(+)C(-)W(-),LL_TO_HL
JPM,2010-05-27 13:30:00+00:00,MAX,40.42,LH,True,6.85,-9.15,7,11,NORMAL,T(+)C(-)W(-),HH_TO_LH
JPM,2010-06-07 13:30:00+00:00,MIN,36.72,LL,True,-9.15,7.41,11,18,NORMAL,T(+)C(-)W(-),LL
JPM,2010-06-25 13:30:00+00:00,MAX,39.44,LH,True,7.41,-9.15,18,7,NORMAL,T(-)C(-)W(-),LH
JPM,2010-07-02 13:30:00+00:00,MIN,35.83,LL,True,-9.15,12.98,7,11,NORMAL,T(-)C(-)W(-),LL
JPM,2010-07-13 13:30:00+00:00,MAX,40.48,HH,True,12.98,-5.09,11,8,MINOR,T(-)C(-)W(-),HH
JPM,2010-07-21 13:30:00+00:00,MIN,38.42,HL,True,-5.09,8.38,8,12,NORMAL,T(-)C(-)W(-),LL_TO_HL
JPM,2010-08-02 13:30:00+00:00,MAX,41.64,HH,True,8.38,-14.43,12,24,NORMAL,T(-)C(-)W(+),HH
JPM,2010-08-26 13:30:00+00:00,MIN,35.63,LL,True,-14.43,15.6,24,25,MAJOR,T(-)C(+)W(-),LL
JPM,2010-09-20 13:30:00+00:00,MAX,41.19,LH,True,15.6,-7.6,25,10,NORMAL,T(-)C(+)W(-),HH_TO_LH
JPM,2010-09-30 13:30:00+00:00,MIN,38.06,HL,True,-7.6,6.15,10,12,MINOR,T(-)C(-)W(+),LL_TO_HL
JPM,2010-10-12 13:30:00+00:00,MAX,40.39999,LH,True,6.15,-8.51,12,21,NORMAL,T(-)C(+)W(+),LH
JPM,2010-11-02 13:30:00+00:00,MIN,36.96001,LL,True,-8.51,10.77,21,3,NORMAL,T(-)C(+)W(-),LL
JPM,2010-11-05 13:30:00+00:00,MAX,40.94,HH,True,10.77,-8.65,3,25,NORMAL,T(-)C(+)W(-),HH
JPM,2010-11-30 14:30:00+00:00,MIN,37.39999,HL,True,-8.65,28.34,25,80,MAJOR,T(-)C(-)W(-),LL_TO_HL
JPM,2011-02-18 14:30:00+00:00,MAX,48.0,HH,True,28.34,-8.73,80,25,NORMAL,T(+)C(+)W(+),HH
JPM,2011-03-16 13:30:00+00:00,MIN,43.81,HL,True,-8.73,8.74,25,21,NORMAL,T(+)C(+)W(+),HL
JPM,2011-04-06 13:30:00+00:00,MAX,47.64,LH,True,8.74,-17.11,21,79,MAJOR,T(+)C(+)W(-),HH_TO_LH
JPM,2011-06-24 13:30:00+00:00,MIN,39.49001,LL,True,-17.11,5.29,79,7,MINOR,T(+)C(-)W(-),LL
JPM,2011-07-01 13:30:00+00:00,MAX,41.58,LH,True,5.29,-5.27,7,11,MINOR,T(+)C(-)W(-),LH
JPM,2011-07-12 13:30:00+00:00,MIN,39.39,LL,True,-5.27,7.36,11,9,NORMAL,T(+)C(-)W(-),LL
JPM,2011-07-21 13:30:00+00:00,MAX,42.28999,HH,True,7.36,-19.46,9,18,MAJOR,T(+)C(-)W(-),HH
JPM,2011-08-08 13:30:00+00:00,MIN,34.06,LL,True,-19.46,6.87,18,1,MINOR,T(+)C(-)W(-),LL
JPM,2011-08-09 13:30:00+00:00,MAX,36.39999,LH,True,6.87,-5.58,1,1,MINOR,T(+)C(-)W(-),HH_TO_LH
JPM,2011-08-10 13:30:00+00:00,MIN,34.37,HL,True,-5.58,7.3,1,5,NORMAL,T(+)C(-)W(-),LL_TO_HL
JPM,2011-08-15 13:30:00+00:00,MAX,36.88,HH,True,7.3,-9.41,5,7,NORMAL,T(+)C(-)W(-),HH
JPM,2011-08-22 13:30:00+00:00,MIN,33.41,LL,True,-9.41,12.66,7,7,NORMAL,T(+)C(-)W(-),LL
JPM,2011-08-29 13:30:00+00:00,MAX,37.64,HH,True,12.66,-14.77,7,11,NORMAL,T(+)C(-)W(-),HH
JPM,2011-09-09 13:30:00+00:00,MIN,32.08,LL,True,-14.77,5.39,11,6,MINOR,T(-)C(-)W(-),LL
JPM,2011-09-15 13:30:00+00:00,MAX,33.81,LH,True,5.39,-13.43,6,7,NORMAL,T(-)C(-)W(-),HH_TO_LH
JPM,2011-09-22 13:30:00+00:00,MIN,29.27,LL,True,-13.43,8.13,7,4,NORMAL,T(-)C(-)W(-),LL
JPM,2011-09-26 13:30:00+00:00,MAX,31.64999,LH,True,8.13,-9.48,4,7,NORMAL,T(-)C(-)W(-),LH
JPM,2011-10-03 13:30:00+00:00,MIN,28.64999,LL,True,-9.48,13.02,7,3,NORMAL,T(-)C(-)W(-),LL
JPM,2011-10-06 13:30:00+00:00,MAX,32.38,HH,True,13.02,-5.19,3,1,MINOR,T(-)C(-)W(-),HH
JPM,2011-10-07 13:30:00+00:00,MIN,30.7,HL,True,-5.19,8.14,1,5,NORMAL,T(-)C(-)W(-),LL_TO_HL
JPM,2011-10-12 13:30:00+00:00,MAX,33.2,HH,True,8.14,-6.51,5,5,MINOR,T(-)C(-)W(-),HH
JPM,2011-10-17 13:30:00+00:00,MIN,31.03999,HL,True,-6.51,19.27,5,10,MAJOR,T(-)C(-)W(-),HL
JPM,2011-10-27 13:30:00+00:00,MAX,37.02,HH,True,19.27,-11.64,10,5,NORMAL,T(-)C(-)W(-),HH
JPM,2011-11-01 13:30:00+00:00,MIN,32.71001,HL,True,-11.64,7.06,5,7,NORMAL,T(-)C(-)W(+),HL
JPM,2011-11-08 14:30:00+00:00,MAX,35.02,LH,True,7.06,-18.96,7,15,MAJOR,T(-)C(-)W(+),HH_TO_LH
JPM,2011-11-23 14:30:00+00:00,MIN,28.38,LL,True,-18.96,19.8,15,14,MAJOR,T(-)C(-)W(+),LL
JPM,2011-12-07 14:30:00+00:00,MAX,34.0,LH,True,19.8,-9.71,14,12,NORMAL,T(-)C(+)W(-),LH
JPM,2011-12-19 14:30:00+00:00,MIN,30.7,HL,True,-9.71,20.03,12,24,MAJOR,T(-)C(-)W(-),LL_TO_HL
JPM,2012-01-12 14:30:00+00:00,MAX,36.85001,HH,True,20.03,-5.26,24,5,MINOR,T(-)C(+)W(+),HH
JPM,2012-01-17 14:30:00+00:00,MIN,34.91,HL,True,-5.26,32.54,5,70,EXTREME,T(-)C(+)W(+),HL
JPM,2012-03-28 13:30:00+00:00,MAX,46.27,HH,True,32.54,-29.74,70,54,MAJOR,T(-)C(+)W(+),HH
JPM,2012-05-21 13:30:00+00:00,MIN,32.50999,LL,True,-29.74,5.38,54,2,MINOR,T(+)C(-)W(-),LL
JPM,2012-05-23 13:30:00+00:00,MAX,34.25999,LH,True,5.38,-9.52,2,12,NORMAL,T(+)C(-)W(-),HH_TO_LH
JPM,2012-06-04 13:30:00+00:00,MIN,31.0,LL,True,-9.52,18.65,12,23,MAJOR,T(+)C(-)W(-),LL
JPM,2012-06-27 13:30:00+00:00,MAX,36.78,HH,True,18.65,-7.83,23,9,NORMAL,T(+)C(-)W(-),HH
JPM,2012-07-06 13:30:00+00:00,MIN,33.89999,HL,True,-7.83,6.4,9,7,MINOR,T(+)C(-)W(-),LL_TO_HL
JPM,2012-07-13 13:30:00+00:00,MAX,36.07001,LH,True,6.4,-6.02,7,7,MINOR,T(+)C(-)W(+),HH_TO_LH
JPM,2012-07-20 13:30:00+00:00,MIN,33.89999,LL,True,-6.02,27.79,7,89,MAJOR,T(+)C(-)W(+),LL
JPM,2012-10-17 13:30:00+00:00,MAX,43.32001,HH,True,27.79,-9.3,89,28,NORMAL,T(+)C(+)W(+),HH
JPM,2012-11-14 14:30:00+00:00,MIN,39.28999,HL,True,-9.3,29.8,28,119,MAJOR,T(+)C(+)W(+),LL_TO_HL
JPM,2013-03-14 13:30:00+00:00,MAX,51.0,HH,True,29.8,-8.14,119,20,NORMAL,T(+)C(+)W(+),HH
JPM,2013-04-03 13:30:00+00:00,MIN,46.85001,HL,True,-8.14,5.25,20,8,MINOR,T(+)C(+)W(+),HL
JPM,2013-04-11 13:30:00+00:00,MAX,49.31,LH,True,5.25,-5.41,8,7,MINOR,T(+)C(+)W(-),HH_TO_LH
JPM,2013-04-18 13:30:00+00:00,MIN,46.64,LL,True,-5.41,19.25,7,42,MAJOR,T(+)C(+)W(-),LL
JPM,2013-05-30 13:30:00+00:00,MAX,55.62,HH,True,19.25,-8.45,42,25,NORMAL,T(+)C(+)W(+),HH
JPM,2013-06-24 13:30:00+00:00,MIN,50.92,HL,True,-8.45,11.29,25,29,NORMAL,T(+)C(+)W(+),LL_TO_HL
JPM,2013-07-23 13:30:00+00:00,MAX,56.67,HH,True,11.29,-10.83,29,38,NORMAL,T(+)C(+)W(+),HH
JPM,2013-08-30 13:30:00+00:00,MIN,50.53,LL,True,-10.83,6.21,38,11,MINOR,T(+)C(-)W(-),LL
JPM,2013-09-10 13:30:00+00:00,MAX,53.67,LH,True,6.21,-6.24,11,14,MINOR,T(+)C(-)W(-),HH_TO_LH
JPM,2013-09-24 13:30:00+00:00,MIN,50.32001,LL,True,-6.24,7.91,14,24,NORMAL,T(+)C(-)W(-),LL
JPM,2013-10-18 13:30:00+00:00,MAX,54.3,HH,True,7.91,-5.08,24,13,MINOR,T(+)C(-)W(+),HH
JPM,2013-10-31 13:30:00+00:00,MIN,51.54,HL,True,-5.08,15.42,13,76,MAJOR,T(+)C(-)W(+),LL_TO_HL
JPM,2014-01-15 14:30:00+00:00,MAX,59.49,HH,True,15.42,-8.71,76,19,NORMAL,T(+)C(+)W(+),HH
JPM,2014-02-03 14:30:00+00:00,MIN,54.31,HL,True,-8.71,12.45,19,48,NORMAL,T(+)C(+)W(-),HL
JPM,2014-03-24 13:30:00+00:00,MAX,61.07,HH,True,12.45,-12.71,48,53,NORMAL,T(+)C(+)W(+),HH
JPM,2014-05-16 13:30:00+00:00,MIN,53.31,LL,True,-12.71,11.03,53,73,NORMAL,T(+)C(-)W(-),LL
JPM,2014-07-28 13:30:00+00:00,MAX,59.19,LH,True,11.03,-5.54,73,10,MINOR,T(+)C(+)W(+),HH_TO_LH
JPM,2014-08-07 13:30:00+00:00,MIN,55.91,HL,True,-5.54,10.23,10,48,NORMAL,T(+)C(+)W(+),LL_TO_HL
JPM,2014-09-24 13:30:00+00:00,MAX,61.63,HH,True,10.23,-10.63,48,22,NORMAL,T(+)C(+)W(+),HH
JPM,2014-10-16 13:30:00+00:00,MIN,55.08,LL,True,-10.63,13.83,22,50,NORMAL,T(+)C(+)W(+),LL
JPM,2014-12-05 14:30:00+00:00,MAX,62.7,HH,True,13.83,-6.81,50,11,MINOR,T(+)C(+)W(+),HH
JPM,2014-12-16 14:30:00+00:00,MIN,58.43,HL,True,-6.81,8.08,11,14,NORMAL,T(+)C(+)W(+),LL_TO_HL
JPM,2014-12-30 14:30:00+00:00,MAX,63.15,HH,True,8.08,-13.89,14,31,NORMAL,T(+)C(+)W(+),HH
JPM,2015-01-30 14:30:00+00:00,MIN,54.38,LL,True,-13.89,28.26,31,143,MAJOR,T(+)C(-)W(-),LL
JPM,2015-06-23 13:30:00+00:00,MAX,69.75,HH,True,28.26,-6.19,143,15,MINOR,T(+)C(+)W(+),HH
JPM,2015-07-08 13:30:00+00:00,MIN,65.43,HL,True,-6.19,7.11,15,14,NORMAL,T(+)C(+)W(+),LL_TO_HL
JPM,2015-07-22 13:30:00+00:00,MAX,70.08,HH,True,7.11,-14.51,14,34,NORMAL,T(+)C(+)W(+),HH
JPM,2015-08-25 13:30:00+00:00,MIN,59.91,LL,True,-14.51,7.63,34,2,NORMAL,T(+)C(-)W(-),LL
JPM,2015-08-27 13:30:00+00:00,MAX,64.48,LH,True,7.63,-7.2,2,33,NORMAL,T(+)C(-)W(-),HH_TO_LH
JPM,2015-09-29 13:30:00+00:00,MIN,59.84,LL,True,-7.2,14.41,33,38,NORMAL,T(+)C(-)W(-),LL
JPM,2015-11-06 14:30:00+00:00,MAX,68.46,HH,True,14.41,-6.41,38,35,MINOR,T(+)C(+)W(+),HH
JPM,2015-12-11 14:30:00+00:00,MIN,64.07,HL,True,-6.41,5.4,35,5,MINOR,T(+)C(+)W(+),LL_TO_HL
JPM,2015-12-16 14:30:00+00:00,MAX,67.53,LH,True,5.4,-18.18,5,36,MAJOR,T(+)C(+)W(+),HH_TO_LH
JPM,2016-01-21 14:30:00+00:00,MIN,55.25,LL,True,-18.18,7.69,36,8,NORMAL,T(+)C(-)W(-),LL
JPM,2016-01-29 14:30:00+00:00,MAX,59.5,LH,True,7.69,-10.81,8,13,NORMAL,T(+)C(-)W(-),LH
JPM,2016-02-11 14:30:00+00:00,MIN,53.07,LL,True,-10.81,13.96,13,35,NORMAL,T(-)C(-)W(-),LL
JPM,2016-03-18 13:30:00+00:00,MAX,60.48,HH,True,13.96,-5.22,35,20,MINOR,T(-)C(-)W(+),HH
JPM,2016-04-07 13:30:00+00:00,MIN,57.32,HL,True,-5.22,14.81,20,56,NORMAL,T(-)C(+)W(+),LL_TO_HL
JPM,2016-06-02 13:30:00+00:00,MAX,65.81,HH,True,14.81,-12.46,56,25,NORMAL,T(-)C(+)W(+),HH
JPM,2016-06-27 13:30:00+00:00,MIN,57.61,HL,True,-12.46,62.47,25,247,EXTREME,T(-)C(+)W(-),HL
JPM,2017-03-01 14:30:00+00:00,MAX,93.6,HH,True,62.47,-12.23,247,90,NORMAL,T(+)C(+)W(+),HH
JPM,2017-05-31 13:30:00+00:00,MIN,82.15,HL,True,-12.23,14.45,90,68,NORMAL,T(+)C(-)W(-),HL
JPM,2017-08-07 13:30:00+00:00,MAX,94.02,HH,True,14.45,-5.96,68,32,MINOR,T(+)C(+)W(+),HH
JPM,2017-09-08 13:30:00+00:00,MIN,88.42,HL,True,-5.96,32.18,32,146,EXTREME,T(+)C(+)W(-),HL
JPM,2018-02-01 14:30:00+00:00,MAX,116.87,HH,True,32.18,-7.69,146,7,NORMAL,T(+)C(+)W(+),HH
JPM,2018-02-08 14:30:00+00:00,MIN,107.88,HL,True,-7.69,10.09,7,18,NORMAL,T(+)C(+)W(+),HL
JPM,2018-02-26 14:30:00+00:00,MAX,118.77,HH,True,10.09,-9.9,18,24,NORMAL,T(+)C(+)W(+),HH
JPM,2018-03-23 13:30:00+00:00,MIN,107.01,LL,True,-9.9,5.94,24,20,MINOR,T(+)C(+)W(-),LL
JPM,2018-04-12 13:30:00+00:00,MAX,113.37,LH,True,5.94,-5.41,20,21,MINOR,T(+)C(-)W(-),HH_TO_LH
JPM,2018-05-03 13:30:00+00:00,MIN,107.24,HL,True,-5.41,6.57,21,7,MINOR,T(+)C(-)W(-),LL_TO_HL
JPM,2018-05-10 13:30:00+00:00,MAX,114.29,HH,True,6.57,-9.67,7,48,NORMAL,T(+)C(-)W(-),HH
JPM,2018-06-27 13:30:00+00:00,MIN,103.24,LL,True,-9.67,14.91,48,85,NORMAL,T(+)C(-)W(-),LL
JPM,2018-09-20 13:30:00+00:00,MAX,118.63,HH,True,14.91,-12.93,85,34,NORMAL,T(+)C(+)W(-),HH
JPM,2018-10-24 13:30:00+00:00,MIN,103.29,HL,True,-12.93,8.8,34,15,NORMAL,T(+)C(-)W(-),LL_TO_HL
JPM,2018-11-08 14:30:00+00:00,MAX,112.38,LH,True,8.8,-5.1,15,15,MINOR,T(+)C(-)W(-),HH_TO_LH
JPM,2018-11-23 14:30:00+00:00,MIN,106.65,HL,True,-5.1,5.24,15,10,MINOR,T(-)C(-)W(-),HL
JPM,2018-12-03 14:30:00+00:00,MAX,112.24,LH,True,5.24,-17.91,10,21,MAJOR,T(-)C(-)W(-),LH
JPM,2018-12-24 14:30:00+00:00,MIN,92.14,LL,True,-17.91,16.33,21,83,MAJOR,T(-)C(-)W(-),LL
JPM,2019-03-18 13:30:00+00:00,MAX,107.19,LH,True,16.33,-7.71,83,7,NORMAL,T(-)C(+)W(+),LH
JPM,2019-03-25 13:30:00+00:00,MIN,98.93,HL,True,-7.71,17.38,7,35,MAJOR,T(-)C(+)W(+),LL_TO_HL
JPM,2019-04-29 13:30:00+00:00,MAX,116.12,HH,True,17.38,-8.75,35,32,NORMAL,T(-)C(+)W(+),HH
JPM,2019-05-31 13:30:00+00:00,MIN,105.96,HL,True,-8.75,10.26,32,54,NORMAL,T(-)C(+)W(+),HL
JPM,2019-07-24 13:30:00+00:00,MAX,116.83,HH,True,10.26,-10.3,54,21,NORMAL,T(-)C(+)W(+),HH
JPM,2019-08-14 13:30:00+00:00,MIN,104.8,LL,True,-10.3,14.72,21,30,NORMAL,T(+)C(+)W(+),LL
JPM,2019-09-13 13:30:00+00:00,MAX,120.23,HH,True,14.72,-6.99,30,25,MINOR,T(+)C(-)W(-),HH
JPM,2019-10-08 13:30:00+00:00,MIN,111.82,HL,True,-6.99,26.18,25,86,MAJOR,T(+)C(+)W(+),LL_TO_HL
JPM,2020-01-02 14:30:00+00:00,MAX,141.09,HH,True,26.18,-33.77,86,66,EXTREME,T(+)C(+)W(+),HH
JPM,2020-03-09 13:30:00+00:00,MIN,93.44,LL,True,-33.77,7.77,66,1,NORMAL,T(+)C(-)W(-),LL
JPM,2020-03-10 13:30:00+00:00,MAX,100.7,LH,True,7.77,-12.56,1,2,NORMAL,T(+)C(-)W(-),HH_TO_LH
JPM,2020-03-12 13:30:00+00:00,MIN,88.05,LL,True,-12.56,18.01,2,1,MAJOR,T(+)C(-)W(-),LL
JPM,2020-03-13 13:30:00+00:00,MAX,103.91,HH,True,18.01,-14.96,1,3,NORMAL,T(+)C(-)W(-),HH
JPM,2020-03-16 13:30:00+00:00,MIN,88.36,HL,True,-14.96,6.11,3,1,MINOR,T(+)C(-)W(-),LL_TO_HL
JPM,2020-03-17 13:30:00+00:00,MAX,93.76,LH,True,6.11,-15.71,1,6,MAJOR,T(+)C(-)W(-),HH_TO_LH
JPM,2020-03-23 13:30:00+00:00,MIN,79.03,LL,True,-15.71,24.16,6,3,MAJOR,T(+)C(-)W(-),LL
JPM,2020-03-26 13:30:00+00:00,MAX,98.12,HH,True,24.16,-14.34,3,8,NORMAL,T(+)C(-)W(-),HH
JPM,2020-04-03 13:30:00+00:00,MIN,84.05,HL,True,-14.34,22.26,8,6,MAJOR,T(+)C(-)W(-),LL_TO_HL
JPM,2020-04-09 13:30:00+00:00,MAX,102.76,HH,True,22.26,-15.02,6,7,MAJOR,T(+)C(-)W(-),HH
JPM,2020-04-16 13:30:00+00:00,MIN,87.33,HL,True,-15.02,8.99,7,1,NORMAL,T(+)C(-)W(-),HL
JPM,2020-04-17 13:30:00+00:00,MAX,95.18,LH,True,8.99,-6.44,1,4,MINOR,T(+)C(-)W(-),HH_TO_LH
JPM,2020-04-21 13:30:00+00:00,MIN,89.05,HL,True,-6.44,9.89,4,8,NORMAL,T(+)C(-)W(-),HL
JPM,2020-04-29 13:30:00+00:00,MAX,97.86,HH,True,9.89,-14.13,8,14,NORMAL,T(-)C(-)W(-),HH
JPM,2020-05-13 13:30:00+00:00,MIN,84.03,LL,True,-14.13,35.01,14,26,EXTREME,T(-)C(-)W(+),LL
JPM,2020-06-08 13:30:00+00:00,MAX,113.45,HH,True,35.01,-19.54,26,31,MAJOR,T(-)C(+)W(+),HH
JPM,2020-07-09 13:30:00+00:00,MIN,91.28,HL,True,-19.54,13.74,31,33,NORMAL,T(-)C(+)W(+),LL_TO_HL
JPM,2020-08-11 13:30:00+00:00,MAX,103.82,LH,True,13.74,-6.26,33,10,MINOR,T(-)C(-)W(+),HH_TO_LH
JPM,2020-08-21 13:30:00+00:00,MIN,97.32,HL,True,-6.26,6.37,10,14,MINOR,T(-)C(-)W(+),HL
JPM,2020-09-04 13:30:00+00:00,MAX,103.52,LH,True,6.37,-10.49,14,20,NORMAL,T(-)C(+)W(+),LH
JPM,2020-09-24 13:30:00+00:00,MIN,92.66,LL,True,-10.49,12.03,20,29,NORMAL,T(-)C(+)W(-),LL
JPM,2020-10-23 13:30:00+00:00,MAX,103.81,HH,True,12.03,-7.0,29,5,NORMAL,T(-)C(+)W(-),HH
JPM,2020-10-28 13:30:00+00:00,MIN,96.54,HL,True,-7.0,46.23,5,78,EXTREME,T(-)C(-)W(-),LL_TO_HL
JPM,2021-01-14 14:30:00+00:00,MAX,141.17,HH,True,46.23,-9.43,78,13,NORMAL,T(+)C(+)W(+),HH
JPM,2021-01-27 14:30:00+00:00,MIN,127.86,HL,True,-9.43,23.3,13,49,MAJOR,T(+)C(+)W(+),HL
JPM,2021-03-18 13:30:00+00:00,MAX,157.65,HH,True,23.3,-6.52,49,35,MINOR,T(+)C(+)W(+),HH
JPM,2021-04-22 13:30:00+00:00,MIN,147.37,HL,True,-6.52,5.31,35,7,MINOR,T(+)C(+)W(+),HL
JPM,2021-04-29 13:30:00+00:00,MAX,155.19,LH,True,5.31,-12.91,7,3,NORMAL,T(+)C(+)W(-),HH_TO_LH
JPM,2021-05-03 00:00:00+00:00,MIN,135.15663146972656,LL,True,-12.91,8.53,3,32,NORMAL,T(+)C(+)W(-),LL
JPM,2021-06-04 00:00:00+00:00,MAX,146.68405151367188,LH,True,8.53,-11.13,32,14,NORMAL,T(+)C(-)W(-),LH
JPM,2021-06-18 00:00:00+00:00,MIN,130.3623504638672,LL,True,-11.13,7.43,14,24,NORMAL,T(+)C(-)W(-),LL
JPM,2021-07-12 00:00:00+00:00,MAX,140.0482940673828,LH,True,7.43,-6.98,24,7,MINOR,T(+)C(-)W(-),LH
JPM,2021-07-19 00:00:00+00:00,MIN,130.2715301513672,LL,True,-6.98,10.94,7,39,NORMAL,T(+)C(-)W(-),LL
JPM,2021-08-27 00:00:00+00:00,MAX,144.5245361328125,HH,True,10.94,-6.19,39,24,MINOR,T(+)C(+)W(+),HH
JPM,2021-09-20 00:00:00+00:00,MIN,135.58091735839844,HL,True,-6.19,11.95,24,18,NORMAL,T(+)C(+)W(+),LL_TO_HL
JPM,2021-10-08 00:00:00+00:00,MAX,151.7890625,HH,True,11.95,-5.42,18,5,MINOR,T(+)C(+)W(+),HH
JPM,2021-10-13 00:00:00+00:00,MIN,143.56736755371094,HL,True,-5.42,6.7,5,9,MINOR,T(+)C(+)W(+),HL
JPM,2021-10-22 00:00:00+00:00,MAX,153.18016052246094,HH,True,6.7,-10.39,9,59,NORMAL,T(+)C(+)W(+),HH
JPM,2021-12-20 00:00:00+00:00,MIN,137.27178955078125,LL,True,-10.39,10.08,59,23,NORMAL,T(+)C(-)W(-),LL
JPM,2022-01-12 00:00:00+00:00,MAX,151.10214233398438,LH,True,10.08,-13.95,23,12,NORMAL,T(-)C(-)W(-),HH_TO_LH
JPM,2022-01-24 00:00:00+00:00,MIN,130.02999877929688,LL,True,-13.95,8.04,12,16,NORMAL,T(-)C(-)W(-),LL
JPM,2022-02-09 00:00:00+00:00,MAX,140.48081970214844,LH,True,8.04,-18.07,16,27,MAJOR,T(-)C(-)W(-),LH
JPM,2022-03-08 00:00:00+00:00,MIN,115.09381866455078,LL,True,-18.07,11.16,27,14,NORMAL,T(-)C(-)W(-),LL
JPM,2022-03-22 00:00:00+00:00,MAX,127.93980407714844,LH,True,11.16,-15.69,14,38,MAJOR,T(-)C(-)W(-),LH
