ticker,timestamp,tp_type,price,prev_leg_pct,next_leg_pct,prev_duration_days,next_duration_days,classification
MCD,2016-02-05 14:30:00+00:00,MIN,115.4,-7.39,14.04,4,94,HIGHER_LOW
MCD,2016-05-10 13:30:00+00:00,MAX,131.6,14.04,-11.63,94,48,HIGHER_HIGH
MCD,2016-06-27 13:30:00+00:00,MIN,116.3,-11.63,10.28,48,25,HIGHER_LOW
MCD,2016-07-22 13:30:00+00:00,MAX,128.26,10.28,-13.79,25,90,LOWER_HIGH
MCD,2016-10-20 13:30:00+00:00,MIN,110.57,-13.79,46.09,90,326,LOWER_LOW
MCD,2017-09-11 13:30:00+00:00,MAX,161.53,46.09,-5.06,326,15,HIGHER_HIGH
MCD,2017-09-26 13:30:00+00:00,MIN,153.35,-5.06,16.31,15,122,HIGHER_LOW
MCD,2018-01-26 14:30:00+00:00,MAX,178.36,16.31,-16.87,122,35,HIGHER_HIGH
MCD,2018-03-02 14:30:00+00:00,MIN,148.27,-16.87,14.3,35,96,LOWER_LOW
MCD,2018-06-07 13:30:00+00:00,MAX,169.48,14.3,-8.3,96,56,LOWER_HIGH
MCD,2018-08-02 13:30:00+00:00,MIN,155.41,-8.3,21.78,56,119,HIGHER_LOW
MCD,2018-11-29 14:30:00+00:00,MAX,189.26,21.78,-10.03,119,25,HIGHER_HIGH
MCD,2018-12-24 14:30:00+00:00,MIN,170.28,-10.03,10.04,25,31,HIGHER_LOW
MCD,2019-01-24 14:30:00+00:00,MAX,187.37,10.04,-7.15,31,19,LOWER_HIGH
MCD,2019-02-12 14:30:00+00:00,MIN,173.97,-7.15,27.12,19,177,HIGHER_LOW
MCD,2019-08-09 13:30:00+00:00,MAX,221.15,27.12,-14.69,177,87,HIGHER_HIGH
MCD,2019-11-04 14:30:00+00:00,MIN,188.66,-14.69,15.27,87,100,HIGHER_LOW
MCD,2020-02-12 14:30:00+00:00,MAX,217.46,15.27,-10.71,100,16,LOWER_HIGH
MCD,2020-02-28 14:30:00+00:00,MIN,194.17,-10.71,6.62,16,5,HIGHER_LOW
MCD,2020-03-04 14:30:00+00:00,MAX,207.02,6.62,-9.74,5,4,LOWER_HIGH
MCD,2020-03-09 13:30:00+00:00,MIN,186.86,-9.74,6.96,4,1,LOWER_LOW
MCD,2020-03-10 13:30:00+00:00,MAX,199.86,6.96,-31.3,1,8,LOWER_HIGH
MCD,2020-03-18 13:30:00+00:00,MIN,137.3,-31.3,8.89,8,1,LOWER_LOW
MCD,2020-03-19 13:30:00+00:00,MAX,149.5,8.89,-8.29,1,4,LOWER_HIGH
MCD,2020-03-23 13:30:00+00:00,MIN,137.1,-8.29,22.63,4,7,LOWER_LOW
MCD,2020-03-30 13:30:00+00:00,MAX,168.13,22.63,-5.92,7,2,HIGHER_HIGH
MCD,2020-04-01 13:30:00+00:00,MIN,158.17,-5.92,18.75,2,28,HIGHER_LOW
MCD,2020-04-29 13:30:00+00:00,MAX,187.82,18.75,-7.99,28,14,HIGHER_HIGH
MCD,2020-05-13 13:30:00+00:00,MIN,172.82,-7.99,17.26,14,26,HIGHER_LOW
MCD,2020-06-08 13:30:00+00:00,MAX,202.65,17.26,-11.31,26,18,HIGHER_HIGH
MCD,2020-06-26 13:30:00+00:00,MIN,179.74,-11.31,27.76,18,111,HIGHER_LOW
MCD,2020-10-15 13:30:00+00:00,MAX,229.64,27.76,-10.8,111,140,HIGHER_HIGH
MCD,2021-03-04 14:30:00+00:00,MIN,204.84,-10.8,14.83,140,55,HIGHER_LOW
MCD,2021-04-29 13:30:00+00:00,MAX,235.21,14.83,-13.5,55,12,HIGHER_HIGH
MCD,2021-05-12 00:00:00+00:00,MIN,203.46014404296875,-13.5,8.67,12,76,LOWER_LOW
MCD,2021-07-27 00:00:00+00:00,MAX,221.1073760986328,8.67,-5.24,76,14,LOWER_HIGH
MCD,2021-08-10 00:00:00+00:00,MIN,209.52920532226562,-5.24,16.8,14,149,HIGHER_LOW
MCD,2022-01-06 00:00:00+00:00,MAX,244.73223876953125,16.8,-7.77,149,21,HIGHER_HIGH
MCD,2022-01-27 00:00:00+00:00,MIN,225.720947265625,-7.77,5.44,21,6,HIGHER_LOW
MCD,2022-02-02 00:00:00+00:00,MAX,238.00794982910156,5.44,-14.89,6,36,LOWER_HIGH
MCD,2022-03-10 00:00:00+00:00,MIN,202.57623291015625,-14.89,15.25,36,41,LOWER_LOW
MCD,2022-04-20 00:00:00+00:00,MAX,233.4645233154297,15.25,-10.49,41,29,LOWER_HIGH
MCD,2022-05-19 00:00:00+00:00,MIN,208.9637451171875,-10.49,10.14,29,12,HIGHER_LOW
MCD,2022-05-31 00:00:00+00:00,MAX,230.14303588867188,10.14,-6.55,12,17,LOWER_HIGH
MCD,2022-06-17 00:00:00+00:00,MIN,215.05836486816406,-6.55,13.84,17,61,HIGHER_LOW
MCD,2022-08-17 00:00:00+00:00,MAX,244.82412719726562,13.84,-13.05,61,44,HIGHER_HIGH
MCD,2022-09-30 00:00:00+00:00,MIN,212.87734985351562,-13.05,20.66,44,39,LOWER_LOW
MCD,2022-11-08 00:00:00+00:00,MAX,256.8477783203125,20.66,-5.84,39,93,HIGHER_HIGH
MCD,2023-02-09 00:00:00+00:00,MIN,241.83547973632812,-5.84,15.75,93,141,HIGHER_LOW
MCD,2023-06-30 00:00:00+00:00,MAX,279.9358215332031,15.75,-17.06,141,104,HIGHER_HIGH
MCD,2023-10-12 00:00:00+00:00,MIN,232.1903533935547,-17.06,22.8,104,99,LOWER_LOW
MCD,2024-01-19 00:00:00+00:00,MAX,285.13861083984375,22.8,-16.55,99,131,HIGHER_HIGH
MCD,2024-05-29 00:00:00+00:00,MIN,237.94493103027344,-16.55,6.04,131,6,HIGHER_LOW
MCD,2024-06-04 00:00:00+00:00,MAX,252.31082153320312,6.04,-6.43,6,35,LOWER_HIGH
MCD,2024-07-09 00:00:00+00:00,MIN,236.0803985595703,-6.43,29.53,35,101,LOWER_LOW
MCD,2024-10-18 00:00:00+00:00,MAX,305.7867126464844,29.53,-8.87,101,34,HIGHER_HIGH
MCD,2024-11-21 00:00:00+00:00,MIN,278.65264892578125,-8.87,5.1,34,18,HIGHER_LOW
MCD,2024-12-09 00:00:00+00:00,MAX,292.8648376464844,5.1,-7.18,18,38,LOWER_HIGH
MCD,2025-01-16 00:00:00+00:00,MIN,271.84527587890625,-7.18,15.52,38,50,LOWER_LOW
MCD,2025-03-07 00:00:00+00:00,MAX,314.025390625,15.52,-7.4,50,6,HIGHER_HIGH
MCD,2025-03-13 00:00:00+00:00,MIN,290.7732849121094,-7.4,6.98,6,21,HIGHER_LOW
MCD,2025-04-03 00:00:00+00:00,MAX,311.0736389160156,6.98,-5.79,21,5,LOWER_HIGH
MCD,2025-04-08 00:00:00+00:00,MIN,293.05059814453125,-5.79,7.14,5,41,HIGHER_LOW
MCD,2025-05-19 00:00:00+00:00,MAX,313.9667663574219,7.14,-10.6,41,37,HIGHER_HIGH
MCD,2025-06-25 00:00:00+00:00,MIN,280.6763916015625,-10.6,11.64,37,71,LOWER_LOW
MCD,2025-09-04 00:00:00+00:00,MAX,313.34869384765625,11.64,-7.31,71,35,LOWER_HIGH
MCD,2025-10-09 00:00:00+00:00,MIN,290.43499755859375,-7.31,9.45,35,70,HIGHER_LOW
MCD,2025-12-18 00:00:00+00:00,MAX,317.874267578125,9.45,-6.19,70,18,HIGHER_HIGH
MCD,2026-01-05 00:00:00+00:00,MIN,298.1942138671875,-6.19,13.74,18,53,HIGHER_LOW
MRK,2006-05-30 13:30:00+00:00,MIN,31.599818,-8.53,25.5,68,65,FIRST_LOW
MRK,2006-08-03 13:30:00+00:00,MAX,39.657105,25.5,-6.64,65,14,FIRST_HIGH
MRK,2006-08-17 13:30:00+00:00,MIN,37.025376,-6.64,19.01,14,70,HIGHER_LOW
MRK,2006-10-26 13:30:00+00:00,MAX,44.06239,19.01,-7.21,70,14,HIGHER_HIGH
MRK,2006-11-09 14:30:00+00:00,MIN,40.887152,-7.21,5.85,14,26,HIGHER_LOW
MRK,2006-12-05 14:30:00+00:00,MAX,43.2805,5.85,-5.73,26,21,LOWER_HIGH
MRK,2006-12-26 14:30:00+00:00,MIN,40.801335,-5.73,8.02,21,29,LOWER_LOW
MRK,2007-01-24 14:30:00+00:00,MAX,44.071926,8.02,-7.1,29,30,HIGHER_HIGH
MRK,2007-02-23 14:30:00+00:00,MIN,40.944363,-7.1,26.57,30,88,HIGHER_LOW
MRK,2007-05-23 13:30:00+00:00,MAX,51.824084,26.57,-11.06,88,33,HIGHER_HIGH
MRK,2007-06-25 13:30:00+00:00,MIN,46.093399,-11.06,10.43,33,30,HIGHER_LOW
MRK,2007-07-25 13:30:00+00:00,MAX,50.899165,10.43,-6.99,30,6,LOWER_HIGH
MRK,2007-07-31 13:30:00+00:00,MIN,47.342516,-6.99,5.46,6,8,HIGHER_LOW
MRK,2007-08-08 13:30:00+00:00,MAX,49.926569,5.46,-6.02,8,20,LOWER_HIGH
MRK,2007-08-28 13:30:00+00:00,MIN,46.922965,-6.02,18.39,20,64,LOWER_LOW
MRK,2007-10-31 13:30:00+00:00,MAX,55.552367,18.39,-6.97,64,7,HIGHER_HIGH
MRK,2007-11-07 14:30:00+00:00,MIN,51.681055,-6.97,12.12,7,33,HIGHER_LOW
MRK,2007-12-10 14:30:00+00:00,MAX,57.945714,12.12,-6.45,33,25,HIGHER_HIGH
MRK,2008-01-04 14:30:00+00:00,MIN,54.207896,-6.45,6.51,25,7,HIGHER_LOW
MRK,2008-01-11 14:30:00+00:00,MAX,57.735939,6.51,-26.46,7,28,LOWER_HIGH
MRK,2008-02-08 14:30:00+00:00,MIN,42.460468,-26.46,6.83,28,5,LOWER_LOW
MRK,2008-02-13 14:30:00+00:00,MAX,45.359184,6.83,-13.87,5,29,LOWER_HIGH
MRK,2008-03-14 13:30:00+00:00,MIN,39.065919,-13.87,9.3,29,13,LOWER_LOW
MRK,2008-03-27 13:30:00+00:00,MAX,42.69885,9.3,-17.15,13,6,LOWER_HIGH
MRK,2008-04-02 13:30:00+00:00,MIN,35.375778,-17.15,12.43,6,8,LOWER_LOW
MRK,2008-04-10 13:30:00+00:00,MAX,39.771528,12.43,-7.67,8,12,LOWER_HIGH
MRK,2008-04-22 13:30:00+00:00,MIN,36.720248,-7.67,7.61,12,6,HIGHER_LOW
MRK,2008-04-28 13:30:00+00:00,MAX,39.514076,7.61,-10.38,6,1,LOWER_HIGH
MRK,2008-04-29 13:30:00+00:00,MIN,35.413919,-10.38,7.75,1,20,LOWER_LOW
MRK,2008-05-19 13:30:00+00:00,MAX,38.160071,7.75,-13.34,20,29,LOWER_HIGH
MRK,2008-06-17 13:30:00+00:00,MIN,33.068247,-13.34,10.87,29,16,LOWER_LOW
MRK,2008-07-03 13:30:00+00:00,MAX,36.663036,10.87,-18.52,16,19,LOWER_HIGH
MRK,2008-07-22 13:30:00+00:00,MIN,29.873938,-18.52,16.18,19,37,LOWER_LOW
MRK,2008-08-28 13:30:00+00:00,MAX,34.70831,16.18,-15.52,37,26,LOWER_HIGH
MRK,2008-09-23 13:30:00+00:00,MIN,29.320894,-15.52,5.27,26,2,LOWER_LOW
MRK,2008-09-25 13:30:00+00:00,MAX,30.865604,5.27,-6.27,2,4,LOWER_HIGH
MRK,2008-09-29 13:30:00+00:00,MIN,28.929949,-6.27,5.77,4,2,LOWER_LOW
MRK,2008-10-01 13:30:00+00:00,MAX,30.598617,5.77,-18.32,2,8,LOWER_HIGH
MRK,2008-10-09 13:30:00+00:00,MIN,24.99189,-18.32,12.25,8,4,LOWER_LOW
MRK,2008-10-13 13:30:00+00:00,MAX,28.052706,12.25,-9.72,4,2,LOWER_HIGH
MRK,2008-10-15 13:30:00+00:00,MIN,25.325624,-9.72,16.72,2,5,HIGHER_LOW
MRK,2008-10-20 13:30:00+00:00,MAX,29.559275,16.72,-13.48,5,7,HIGHER_HIGH
MRK,2008-10-27 13:30:00+00:00,MIN,25.573541,-13.48,16.07,7,8,HIGHER_LOW
MRK,2008-11-04 14:30:00+00:00,MAX,29.683233,16.07,-14.17,8,8,HIGHER_HIGH
MRK,2008-11-12 14:30:00+00:00,MIN,25.478188,-14.17,6.77,8,1,LOWER_LOW
MRK,2008-11-13 14:30:00+00:00,MAX,27.204068,6.77,-17.42,1,7,LOWER_HIGH
MRK,2008-11-20 14:30:00+00:00,MIN,22.465049,-17.42,13.41,7,8,LOWER_LOW
MRK,2008-11-28 14:30:00+00:00,MAX,25.478188,13.41,-7.0,8,3,LOWER_HIGH
MRK,2008-12-01 14:30:00+00:00,MIN,23.695096,-7.0,7.36,3,1,HIGHER_LOW
MRK,2008-12-02 14:30:00+00:00,MAX,25.440047,7.36,-6.3,1,2,LOWER_HIGH
MRK,2008-12-04 14:30:00+00:00,MIN,23.838125,-6.3,24.0,2,29,HIGHER_LOW
MRK,2009-01-02 14:30:00+00:00,MAX,29.559275,24.0,-11.45,29,20,HIGHER_HIGH
MRK,2009-01-22 14:30:00+00:00,MIN,26.174261,-11.45,12.09,20,15,HIGHER_LOW
MRK,2009-02-06 14:30:00+00:00,MAX,29.339964,12.09,-31.78,15,30,LOWER_HIGH
MRK,2009-03-09 13:30:00+00:00,MIN,20.01449,-31.78,33.3,30,14,LOWER_LOW
MRK,2009-03-23 13:30:00+00:00,MAX,26.679629,33.3,-17.91,14,30,LOWER_HIGH
MRK,2009-04-22 13:30:00+00:00,MIN,21.902469,-17.91,20.59,30,41,HIGHER_LOW
MRK,2009-06-02 13:30:00+00:00,MAX,26.412642,20.59,-11.81,41,14,LOWER_HIGH
MRK,2009-06-16 13:30:00+00:00,MIN,23.294616,-11.81,14.82,14,15,HIGHER_LOW
MRK,2009-07-01 13:30:00+00:00,MAX,26.746376,14.82,-5.7,15,9,HIGHER_HIGH
MRK,2009-07-10 13:30:00+00:00,MIN,25.220736,-5.7,17.16,9,14,HIGHER_LOW
MRK,2009-07-24 13:30:00+00:00,MAX,29.54974,17.16,-5.26,14,13,HIGHER_HIGH
MRK,2009-08-06 13:30:00+00:00,MIN,27.995494,-5.26,12.23,13,19,HIGHER_LOW
MRK,2009-08-25 13:30:00+00:00,MAX,31.418649,12.23,-8.22,19,9,HIGHER_HIGH
MRK,2009-09-03 13:30:00+00:00,MIN,28.834596,-8.22,8.76,9,11,HIGHER_LOW
MRK,2009-09-14 13:30:00+00:00,MAX,31.361437,8.76,-5.72,11,10,LOWER_HIGH
MRK,2009-09-24 13:30:00+00:00,MIN,29.56881,-5.72,8.77,10,25,HIGHER_LOW
MRK,2009-10-19 13:30:00+00:00,MAX,32.162398,8.77,-9.07,25,15,HIGHER_HIGH
MRK,2009-11-03 14:30:00+00:00,MIN,29.244612,-9.07,33.78,15,78,LOWER_LOW
MRK,2010-01-20 14:30:00+00:00,MAX,39.123131,33.78,-11.77,78,21,HIGHER_HIGH
MRK,2010-02-10 14:30:00+00:00,MIN,34.517605,-11.77,6.35,21,40,HIGHER_LOW
MRK,2010-03-23 13:30:00+00:00,MAX,36.710713,6.35,-12.29,40,30,LOWER_HIGH
MRK,2010-04-22 13:30:00+00:00,MIN,32.200539,-12.29,6.04,30,12,LOWER_LOW
MRK,2010-05-04 13:30:00+00:00,MAX,34.14573,6.04,-11.14,12,16,LOWER_HIGH
MRK,2010-05-20 13:30:00+00:00,MIN,30.341175,-11.14,14.68,16,56,LOWER_LOW
MRK,2010-07-15 13:30:00+00:00,MAX,34.794137,14.68,-5.62,56,36,HIGHER_HIGH
MRK,2010-08-20 13:30:00+00:00,MIN,32.839401,-5.62,8.65,36,66,HIGHER_LOW
MRK,2010-10-25 13:30:00+00:00,MAX,35.680906,8.65,-8.87,66,22,HIGHER_HIGH
MRK,2010-11-16 14:30:00+00:00,MIN,32.515212,-8.87,9.53,22,52,LOWER_LOW
MRK,2011-01-07 14:30:00+00:00,MAX,35.614168,9.53,-16.79,52,67,LOWER_HIGH
MRK,2011-03-16 13:30:00+00:00,MIN,29.635557,-16.79,20.91,67,63,LOWER_LOW
MRK,2011-05-18 13:30:00+00:00,MAX,35.83347,20.91,-8.12,63,40,HIGHER_HIGH
MRK,2011-06-27 13:30:00+00:00,MIN,32.925218,-8.12,5.15,40,17,HIGHER_LOW
MRK,2011-07-14 13:30:00+00:00,MAX,34.622493,5.15,-17.9,17,27,LOWER_HIGH
MRK,2011-08-10 13:30:00+00:00,MIN,28.42458,-17.9,11.02,27,21,LOWER_LOW
MRK,2011-08-31 13:30:00+00:00,MAX,31.55691,11.02,-6.18,21,23,LOWER_HIGH
MRK,2011-09-23 13:30:00+00:00,MIN,29.606951,-6.18,15.85,23,49,HIGHER_LOW
MRK,2011-11-11 14:30:00+00:00,MAX,34.298294,15.85,-7.81,49,14,HIGHER_HIGH
MRK,2011-11-25 14:30:00+00:00,MIN,31.618889,-7.81,18.73,14,157,HIGHER_LOW
MRK,2012-05-01 13:30:00+00:00,MAX,37.540279,18.73,-5.56,157,31,HIGHER_HIGH
MRK,2012-06-01 13:30:00+00:00,MIN,35.45205,-5.56,21.29,31,56,HIGHER_LOW
MRK,2012-07-27 13:30:00+00:00,MAX,42.99921,21.29,-5.09,56,27,HIGHER_HIGH
MRK,2012-08-23 13:30:00+00:00,MIN,40.81087,-5.09,12.06,27,56,HIGHER_LOW
MRK,2012-10-18 13:30:00+00:00,MAX,45.731069,12.06,-10.76,56,28,HIGHER_HIGH
MRK,2012-11-15 14:30:00+00:00,MIN,40.81087,-10.76,5.75,28,27,LOWER_LOW
MRK,2012-12-12 14:30:00+00:00,MAX,43.156532,5.75,-10.21,27,16,LOWER_HIGH
MRK,2012-12-28 14:30:00+00:00,MIN,38.751256,-10.21,7.43,16,32,LOWER_LOW
MRK,2013-01-29 14:30:00+00:00,MAX,41.630901,7.43,-6.44,32,6,LOWER_HIGH
MRK,2013-02-04 14:30:00+00:00,MIN,38.951506,-6.44,19.05,6,77,HIGHER_LOW
MRK,2013-04-23 13:30:00+00:00,MAX,46.369921,19.05,-7.51,77,13,HIGHER_HIGH
MRK,2013-05-06 13:30:00+00:00,MIN,42.889554,-7.51,9.92,13,29,HIGHER_LOW
MRK,2013-06-04 13:30:00+00:00,MAX,47.142276,9.92,-6.49,29,21,HIGHER_HIGH
MRK,2013-06-25 13:30:00+00:00,MIN,44.081461,-6.49,5.43,21,98,HIGHER_LOW
MRK,2013-10-01 13:30:00+00:00,MAX,46.474818,5.43,-7.49,98,30,LOWER_HIGH
MRK,2013-10-31 13:30:00+00:00,MIN,42.994442,-7.49,27.46,30,127,LOWER_LOW
MRK,2014-03-07 14:30:00+00:00,MAX,54.799082,27.46,-6.42,127,16,HIGHER_HIGH
MRK,2014-03-24 13:30:00+00:00,MIN,51.280575,-6.42,10.86,16,38,HIGHER_LOW
MRK,2014-05-01 13:30:00+00:00,MAX,56.849161,10.86,-8.03,38,7,HIGHER_HIGH
MRK,2014-05-08 13:30:00+00:00,MIN,52.281776,-8.03,7.97,7,56,HIGHER_LOW
MRK,2014-07-03 13:30:00+00:00,MAX,56.44868,7.97,-6.01,56,35,LOWER_HIGH
MRK,2014-08-07 13:30:00+00:00,MIN,53.054131,-6.01,9.96,35,29,HIGHER_LOW
MRK,2014-09-05 13:30:00+00:00,MAX,58.336659,9.96,-12.67,29,41,HIGHER_HIGH
MRK,2014-10-16 13:30:00+00:00,MIN,50.946841,-12.67,15.82,41,53,LOWER_LOW
MRK,2014-12-08 14:30:00+00:00,MAX,59.004127,15.82,-8.23,53,23,HIGHER_HIGH
MRK,2014-12-31 14:30:00+00:00,MIN,54.150685,-8.23,10.99,23,16,HIGHER_LOW
MRK,2015-01-16 14:30:00+00:00,MAX,60.100681,10.99,-11.06,16,53,HIGHER_HIGH
MRK,2015-03-11 13:30:00+00:00,MIN,53.454612,-11.06,8.62,53,79,LOWER_LOW
MRK,2015-05-29 13:30:00+00:00,MAX,58.060137,8.62,-15.96,79,88,LOWER_HIGH
MRK,2015-08-25 13:30:00+00:00,MIN,48.791874,-15.96,8.21,88,3,LOWER_LOW
MRK,2015-08-28 13:30:00+00:00,MAX,52.796679,8.21,-12.55,3,31,LOWER_HIGH
MRK,2015-09-28 13:30:00+00:00,MIN,46.169681,-12.55,14.68,31,37,LOWER_LOW
MRK,2015-11-04 14:30:00+00:00,MAX,52.949243,14.68,-12.5,37,92,HIGHER_HIGH
MRK,2016-02-04 14:30:00+00:00,MIN,46.33178,-12.5,17.02,92,74,HIGHER_LOW
MRK,2016-04-19 13:30:00+00:00,MAX,54.217432,17.02,-5.73,74,17,HIGHER_HIGH
MRK,2016-05-06 13:30:00+00:00,MIN,51.10894,-5.73,19.22,17,157,HIGHER_LOW
MRK,2016-10-10 13:30:00+00:00,MAX,60.930247,19.22,-8.56,157,24,HIGHER_HIGH
MRK,2016-11-03 13:30:00+00:00,MIN,55.714466,-8.56,11.18,24,7,HIGHER_LOW
MRK,2016-11-10 14:30:00+00:00,MAX,61.940984,11.18,-9.37,7,50,HIGHER_HIGH
MRK,2016-12-30 14:30:00+00:00,MIN,56.134017,-9.37,13.1,50,63,HIGHER_LOW
MRK,2017-03-03 14:30:00+00:00,MAX,63.485694,13.1,-7.04,63,48,HIGHER_HIGH
MRK,2017-04-21 13:30:00+00:00,MIN,59.013662,-7.04,6.9,48,63,HIGHER_LOW
MRK,2017-06-23 13:30:00+00:00,MAX,63.085214,6.9,-7.06,63,56,LOWER_HIGH
MRK,2017-08-18 13:30:00+00:00,MIN,58.632252,-7.06,7.59,56,28,LOWER_LOW
MRK,2017-09-15 13:30:00+00:00,MAX,63.085214,7.59,-18.23,28,66,LOWER_HIGH
MRK,2017-11-20 14:30:00+00:00,MIN,51.585703,-18.23,14.73,66,57,LOWER_LOW
MRK,2018-01-16 14:30:00+00:00,MAX,59.185297,14.73,-14.18,57,75,LOWER_HIGH
MRK,2018-04-02 13:30:00+00:00,MIN,50.794277,-14.18,13.1,75,21,LOWER_LOW
MRK,2018-04-23 13:30:00+00:00,MAX,57.449881,13.1,-5.79,21,15,LOWER_HIGH
MRK,2018-05-08 13:30:00+00:00,MIN,54.122079,-5.79,27.45,15,154,HIGHER_LOW
MRK,2018-10-09 13:30:00+00:00,MAX,68.977999,27.45,-5.49,154,2,HIGHER_HIGH
MRK,2018-10-11 13:30:00+00:00,MIN,65.192504,-5.49,16.05,2,50,HIGHER_LOW
MRK,2018-11-30 14:30:00+00:00,MAX,75.652673,16.05,-10.32,50,24,HIGHER_HIGH
MRK,2018-12-24 14:30:00+00:00,MIN,67.843304,-10.32,17.08,24,97,HIGHER_LOW
MRK,2019-04-01 13:30:00+00:00,MAX,79.428632,17.08,-12.14,97,17,HIGHER_HIGH
MRK,2019-04-18 13:30:00+00:00,MIN,69.788495,-12.14,18.73,17,76,HIGHER_LOW
MRK,2019-07-03 13:30:00+00:00,MAX,82.861323,18.73,-8.25,76,9,HIGHER_HIGH
MRK,2019-07-12 13:30:00+00:00,MIN,76.024548,-8.25,9.01,9,40,HIGHER_LOW
MRK,2019-08-21 13:30:00+00:00,MAX,82.870858,9.01,-6.45,40,62,HIGHER_HIGH
MRK,2019-10-22 13:30:00+00:00,MIN,77.521583,-6.45,13.21,62,72,HIGHER_LOW
MRK,2020-01-02 14:30:00+00:00,MAX,87.762441,13.21,-16.82,72,57,HIGHER_HIGH
MRK,2020-02-28 14:30:00+00:00,MIN,73.001874,-16.82,8.37,57,5,LOWER_LOW
MRK,2020-03-04 14:30:00+00:00,MAX,79.113969,8.37,-15.73,5,11,LOWER_HIGH
MRK,2020-03-16 13:30:00+00:00,MIN,66.670468,-15.73,6.52,11,1,LOWER_LOW
MRK,2020-03-17 13:30:00+00:00,MAX,71.018542,6.52,-10.85,1,6,LOWER_HIGH
MRK,2020-03-23 13:30:00+00:00,MIN,63.31406,-10.85,25.69,6,25,LOWER_LOW
MRK,2020-04-17 13:30:00+00:00,MAX,79.581196,25.69,-5.87,25,4,HIGHER_HIGH
MRK,2020-04-21 13:30:00+00:00,MIN,74.908924,-5.87,6.9,4,6,HIGHER_LOW
MRK,2020-04-27 13:30:00+00:00,MAX,80.07703,6.9,-9.98,6,10,HIGHER_HIGH
MRK,2020-05-07 13:30:00+00:00,MIN,72.08649,-9.98,9.66,10,32,LOWER_LOW
MRK,2020-06-08 13:30:00+00:00,MAX,79.047223,9.66,-10.71,32,7,LOWER_HIGH
MRK,2020-06-15 13:30:00+00:00,MIN,70.57992,-10.71,17.44,7,79,LOWER_LOW
MRK,2020-09-02 13:30:00+00:00,MAX,82.889928,17.44,-13.48,79,58,HIGHER_HIGH
MRK,2020-10-30 13:30:00+00:00,MIN,71.714615,-13.48,10.98,58,40,HIGHER_LOW
MRK,2020-12-09 14:30:00+00:00,MAX,79.590732,10.98,-5.01,40,12,LOWER_HIGH
MRK,2020-12-21 14:30:00+00:00,MIN,75.604997,-5.01,7.2,12,21,HIGHER_LOW
MRK,2021-01-11 14:30:00+00:00,MAX,81.049625,7.2,-15.09,21,52,HIGHER_HIGH
MRK,2021-03-04 14:30:00+00:00,MIN,68.815899,-15.09,9.78,52,47,LOWER_LOW
MRK,2021-04-21 13:30:00+00:00,MAX,75.547786,9.78,-19.61,47,8,LOWER_HIGH
MRK,2021-04-30 00:00:00+00:00,MIN,60.73639678955078,-19.61,7.21,8,17,LOWER_LOW
MRK,2021-05-17 00:00:00+00:00,MAX,65.11430358886719,7.21,-5.87,17,15,LOWER_HIGH
MRK,2021-06-01 00:00:00+00:00,MIN,61.29075241088867,-5.87,10.83,15,77,HIGHER_LOW
MRK,2021-08-17 00:00:00+00:00,MAX,67.93014526367188,10.83,-8.26,77,31,HIGHER_HIGH
MRK,2021-09-17 00:00:00+00:00,MIN,62.32235336303711,-8.26,15.93,31,17,HIGHER_LOW
MRK,2021-10-04 00:00:00+00:00,MAX,72.25149536132812,15.93,-7.16,17,14,HIGHER_HIGH
MRK,2021-10-18 00:00:00+00:00,MIN,67.07826232910156,-7.16,17.36,14,17,HIGHER_LOW
MRK,2021-11-04 00:00:00+00:00,MAX,78.7202377319336,17.36,-20.17,17,33,HIGHER_HIGH
MRK,2021-12-07 00:00:00+00:00,MIN,62.84402847290039,-20.17,15.04,33,34,LOWER_LOW
MRK,2022-01-10 00:00:00+00:00,MAX,72.2962417602539,15.04,-10.76,34,45,LOWER_HIGH
MRK,2022-02-24 00:00:00+00:00,MIN,64.51980590820312,-10.76,29.89,45,89,HIGHER_LOW
MRK,2022-05-24 00:00:00+00:00,MAX,83.80452728271484,29.89,-10.19,89,20,HIGHER_HIGH
MRK,2022-06-13 00:00:00+00:00,MIN,75.26822662353516,-10.19,12.63,20,32,HIGHER_LOW
MRK,2022-07-15 00:00:00+00:00,MAX,84.77606201171875,12.63,-8.57,32,20,HIGHER_HIGH
MRK,2022-08-04 00:00:00+00:00,MIN,77.50904083251953,-8.57,6.06,20,15,HIGHER_LOW
MRK,2022-08-19 00:00:00+00:00,MAX,82.20494079589844,6.06,-7.46,15,33,LOWER_HIGH
MRK,2022-09-21 00:00:00+00:00,MIN,76.072998046875,-7.46,36.76,33,107,LOWER_LOW
MRK,2023-01-06 00:00:00+00:00,MAX,104.03531646728516,36.76,-10.36,107,28,HIGHER_HIGH
MRK,2023-02-03 00:00:00+00:00,MIN,93.25491333007812,-10.36,8.09,28,32,HIGHER_LOW
MRK,2023-03-07 00:00:00+00:00,MAX,100.80118560791016,8.09,-5.79,32,10,LOWER_HIGH
MRK,2023-03-17 00:00:00+00:00,MIN,94.96141815185547,-5.79,13.72,10,52,HIGHER_LOW
MRK,2023-05-08 00:00:00+00:00,MAX,107.98783874511719,13.72,-8.25,52,30,HIGHER_HIGH
MRK,2023-06-07 00:00:00+00:00,MIN,99.07550811767578,-8.25,6.95,30,23,HIGHER_LOW
