date,ticker,ret_10d,macro_central,macro_final,confidence,final_close_pos,final_body_ratio
2009-02-09 14:30:00+00:00,PG,-6.074865220639794,NONE,THREE_BLACK_CROWS,1.1,0.118,0.703
2009-02-10 14:30:00+00:00,PG,-3.8238885932299724,NONE,THREE_BLACK_CROWS,1.265,0.06,0.841
2009-02-24 14:30:00+00:00,COST,-5.256445122687227,THREE_BLACK_CROWS,NONE,1.0,0.294,0.568
2009-02-25 14:30:00+00:00,JPM,-13.036140449941858,NONE,NONE,1.0,0.323,0.273
2009-02-25 14:30:00+00:00,PG,-10.272745112478662,THREE_BLACK_CROWS,THREE_BLACK_CROWS,1.1,0.199,0.778
2009-02-27 14:30:00+00:00,JPM,8.765351599684154,NONE,NONE,1.0,0.445,0.289
2009-03-04 14:30:00+00:00,COST,9.214227392666135,NONE,THREE_BLACK_CROWS,1.1,0.153,0.78
2009-03-04 14:30:00+00:00,PG,2.963246645155311,THREE_BLACK_CROWS,THREE_BLACK_CROWS,1.1,0.164,0.792
2009-03-10 13:30:00+00:00,JPM,28.59845652566782,BEARISH_MARUBOZU,BEARISH_ENGULFING,1.25,0.492,0.291
2009-03-10 13:30:00+00:00,COST,15.240252435811305,NONE,NONE,1.0,0.372,0.389
2009-03-10 13:30:00+00:00,HD,17.740611532936583,BEARISH_MARUBOZU,HAMMER,1.25,0.509,0.219
2009-03-10 13:30:00+00:00,HON,13.901140169969379,TWEEZER_TOP,DRAGONFLY_DOJI,1.0,0.284,0.716
2009-03-10 13:30:00+00:00,MCD,1.5644451625002658,BEARISH_MARUBOZU,NONE,1.25,0.324,0.51
2009-03-10 13:30:00+00:00,SPY,10.121338397639072,BEARISH_MARUBOZU,NONE,1.25,0.389,0.584
2009-03-11 13:30:00+00:00,JPM,39.43276836047863,BEARISH_ENGULFING,NONE,1.25,0.59,0.181
2009-03-11 13:30:00+00:00,JNJ,10.311147763702332,NONE,NONE,1.265,0.161,0.816
2009-03-11 13:30:00+00:00,COST,16.672064089328188,BEARISH_ENGULFING,NONE,1.375,0.262,0.6
2009-03-11 13:30:00+00:00,HD,17.772103896445547,BEARISH_ENGULFING,NONE,1.25,0.578,0.071
2009-03-11 13:30:00+00:00,HON,8.13132069447458,BEARISH_ENGULFING,NONE,1.25,0.458,0.495
2009-03-11 13:30:00+00:00,PG,6.733350951961109,THREE_BLACK_CROWS,NONE,1.1,0.14,0.792
2009-03-11 13:30:00+00:00,SPY,11.57839940820296,THREE_BLACK_CROWS,NONE,1.0,0.425,0.552
2009-03-13 13:30:00+00:00,COST,12.23714245122183,NONE,BULLISH_ENGULFING,0.6,0.796,0.119
2009-03-13 13:30:00+00:00,HON,7.414341154757238,NONE,BULLISH_ENGULFING,0.6,0.616,0.365
2009-03-13 13:30:00+00:00,MCD,4.209292761654547,NONE,NONE,1.0,0.392,0.479
2009-03-13 13:30:00+00:00,SPY,5.745295720781638,NONE,BULLISH_ENGULFING,0.6,0.715,0.173
2009-03-17 13:30:00+00:00,HON,0.6539232246049258,NONE,MORNING_STAR,0.6,0.76,0.24
2009-03-18 13:30:00+00:00,PG,-0.5199949403666965,THREE_BLACK_CROWS,BULLISH_ENGULFING,0.6,0.652,0.332
2009-04-08 13:30:00+00:00,MRK,-15.209695076830327,MORNING_STAR,NONE,1.0,0.443,0.111
2009-07-08 13:30:00+00:00,HD,8.099804442784125,EVENING_STAR,BEARISH_ENGULFING,1.1,0.198,0.31
2010-02-10 14:30:00+00:00,XOM,0.5293454943901779,BEARISH_ENGULFING,NONE,1.25,0.281,0.712
2010-02-12 14:30:00+00:00,XOM,-0.2592801586091058,EVENING_STAR,NONE,1.0,0.338,0.477
2010-05-19 13:30:00+00:00,MRK,6.128102819254478,DOJI,NONE,1.0,0.339,0.417
2010-05-20 13:30:00+00:00,MRK,5.937209638912182,NONE,BEARISH_MARUBOZU,1.1,0.198,0.62
2010-06-04 13:30:00+00:00,MRK,7.3363055192595725,NONE,NONE,1.0,0.605,0.051
2010-06-14 13:30:00+00:00,JPM,2.359773183007329,DRAGONFLY_DOJI,NONE,0.55,0.198,0.718
2010-06-23 13:30:00+00:00,MSFT,-4.422688881726864,NONE,NONE,1.0,0.289,0.545
2010-06-23 13:30:00+00:00,JPM,-1.3392626299188188,NONE,NONE,1.0,0.69,0.286
2010-06-23 13:30:00+00:00,JNJ,3.8209773177043695,NONE,DOJI,1.0,0.619,0.272
2010-06-23 13:30:00+00:00,HON,-2.3202830726716654,INVERTED_HAMMER,NONE,1.0,0.567,0.26
2010-06-28 13:30:00+00:00,XOM,2.256104906296787,NONE,BEARISH_ENGULFING,1.1,0.0,0.191
2010-06-29 13:30:00+00:00,AMZN,13.080880801929615,NONE,NONE,1.1,0.118,0.533
2010-06-29 13:30:00+00:00,JPM,8.707386782294998,NONE,NONE,1.1,0.062,0.376
2010-06-29 13:30:00+00:00,XOM,3.2206197418613165,NONE,EVENING_STAR,1.1,0.039,0.572
2010-06-29 13:30:00+00:00,HD,-1.1776182401236366,BEARISH_ENGULFING,NONE,1.375,0.048,0.747
2010-06-29 13:30:00+00:00,HON,7.6509896455431745,BEARISH_ENGULFING,EVENING_STAR,1.375,0.055,0.274
2010-06-29 13:30:00+00:00,SPY,5.312139838647706,TWEEZER_TOP,NONE,1.1,0.068,0.314
2010-07-06 13:30:00+00:00,MSFT,6.650991035917239,NONE,HANGING_MAN,1.1,0.262,0.464
2010-07-06 13:30:00+00:00,JPM,7.622950122940835,NONE,EVENING_STAR,1.1,0.253,0.264
2010-07-06 13:30:00+00:00,HON,5.94525419656541,PIERCING_LINE,NONE,1.1,0.139,0.553
2010-07-08 13:30:00+00:00,JPM,3.905386604383649,NONE,NONE,1.0,0.649,0.095
2010-07-08 13:30:00+00:00,HD,0.2878139431476764,NONE,HANGING_MAN,1.1,0.202,0.777
2010-07-09 13:30:00+00:00,HD,-0.11667433145968795,NONE,HAMMER,1.1,0.224,0.711
2010-07-14 13:30:00+00:00,MSFT,1.5218496928915117,NONE,NONE,1.0,0.889,0.111
2010-07-19 13:30:00+00:00,XOM,7.14040275831358,BEARISH_ENGULFING,NONE,1.25,0.659,0.233
2011-03-15 13:30:00+00:00,MRK,2.8230878812277105,NONE,NONE,1.1,0.085,0.373
2011-03-21 13:30:00+00:00,MSFT,0.8964142914972806,NONE,NONE,1.0,0.31,0.605
2011-03-21 13:30:00+00:00,MRK,2.211988794053985,HANGING_MAN,NONE,1.0,0.55,0.087
2011-03-25 13:30:00+00:00,MSFT,1.4634155834046891,NONE,NONE,1.0,0.591,0.321
2011-04-14 13:30:00+00:00,MSFT,1.6549879125865932,NONE,TWEEZER_TOP,1.1,0.27,0.418
2011-06-17 13:30:00+00:00,JPM,2.4920505804924833,NONE,NONE,1.0,0.299,0.516
2011-07-12 13:30:00+00:00,JPM,4.209626313936509,BEARISH_ENGULFING,TWEEZER_TOP,1.375,0.059,0.506
2011-09-07 13:30:00+00:00,PEP,-1.088546836102117,MORNING_STAR,TWEEZER_TOP,1.1,0.118,0.576
2011-09-12 13:30:00+00:00,PEP,2.499132218729944,NONE,NONE,1.1,0.157,0.468
2011-09-16 13:30:00+00:00,PEP,1.0793611913976475,NONE,PIERCING_LINE,1.0,0.495,0.23
2011-10-03 13:30:00+00:00,JPM,8.881689973459373,NONE,THREE_BLACK_CROWS,1.1,0.021,0.725
2011-10-05 13:30:00+00:00,JPM,4.321629438509294,NONE,NONE,1.0,0.466,0.394
2011-10-06 13:30:00+00:00,JPM,1.0800554954828128,HAMMER,NONE,1.0,0.706,0.26
2011-12-01 14:30:00+00:00,AMZN,-8.231157845749957,NONE,NONE,1.0,0.382,0.401
2011-12-14 14:30:00+00:00,AMZN,-4.774371785258691,NONE,NONE,1.0,0.339,0.437
2011-12-15 14:30:00+00:00,AMZN,-5.321872777990485,NONE,NONE,1.0,0.374,0.311
2011-12-19 14:30:00+00:00,AMZN,-2.9750820923944095,DRAGONFLY_DOJI,NONE,0.5,0.309,0.525
2011-12-20 14:30:00+00:00,AMZN,-2.9564902711327217,NONE,NONE,1.0,0.417,0.416
2011-12-23 14:30:00+00:00,AMZN,0.7678279240158805,NONE,NONE,1.1,0.245,0.751
2012-01-09 14:30:00+00:00,AMZN,2.956549836382218,NONE,NONE,1.0,0.656,0.218
2012-01-10 14:30:00+00:00,AMZN,4.392489077143727,NONE,DOJI,1.0,0.7,0.15
2012-01-11 14:30:00+00:00,AMZN,7.520828197594717,NONE,NONE,1.0,0.675,0.214
2012-05-23 13:30:00+00:00,JPM,-4.9701674100677575,DOJI,HANGING_MAN,1.265,0.18,0.819
2012-05-31 13:30:00+00:00,JPM,6.62191847565754,NONE,NONE,1.265,0.097,0.884
2012-06-05 13:30:00+00:00,JPM,7.819800140244995,BEARISH_MARUBOZU,NONE,1.375,0.18,0.652
2012-06-06 13:30:00+00:00,JPM,7.607829244531036,NONE,DRAGONFLY_DOJI,1.0,0.364,0.605
2012-06-08 13:30:00+00:00,JPM,4.210128561501054,NONE,NONE,1.0,0.76,0.083
2012-06-27 13:30:00+00:00,MCD,4.337847917758309,HANGING_MAN,BEARISH_ENGULFING,1.0,0.498,0.262
2012-11-13 14:30:00+00:00,AAPL,6.643096103122287,NONE,NONE,1.1,0.09,0.684
2012-11-15 14:30:00+00:00,AAPL,10.927284557492415,NONE,NONE,1.265,0.029,0.922
2012-11-21 14:30:00+00:00,AAPL,-3.672794447249108,NONE,NONE,1.0,0.575,0.376
2012-12-03 14:30:00+00:00,MSFT,2.133514267405477,NONE,BEARISH_MARUBOZU,1.265,0.032,0.942
2012-12-05 14:30:00+00:00,AAPL,-1.1453423403793588,NONE,BEARISH_ENGULFING,1.0,0.372,0.076
2012-12-05 14:30:00+00:00,MSFT,1.7245874771855365,NONE,NONE,1.1,0.272,0.377
2012-12-07 14:30:00+00:00,MSFT,3.1760947190377844,BEARISH_MARUBOZU,NONE,1.375,0.129,0.142
2012-12-13 14:30:00+00:00,AAPL,-1.2434144570263694,NONE,NONE,1.1,0.146,0.493
2013-02-06 14:30:00+00:00,AAPL,-4.039673327813735,NONE,DRAGONFLY_DOJI,1.1,0.279,0.466
2013-02-12 14:30:00+00:00,AAPL,-5.057504045456584,NONE,NONE,1.0,0.411,0.511
2013-02-28 14:30:00+00:00,AAPL,-1.4402288393838072,DRAGONFLY_DOJI,NONE,0.55,0.079,0.462
2013-03-01 14:30:00+00:00,AAPL,3.4847602490348546,NONE,THREE_BLACK_CROWS,1.1,0.009,0.792
2013-03-14 13:30:00+00:00,AAPL,0.9192278395501361,NONE,NONE,1.0,0.374,0.464
2013-03-15 13:30:00+00:00,AAPL,-3.1972029240870365,NONE,MORNING_STAR,0.6,0.683,0.282
2013-04-05 13:30:00+00:00,AAPL,-8.186433080183503,NONE,NONE,1.1,0.07,0.293
2014-05-06 13:30:00+00:00,AMZN,1.570825408387621,THREE_BLACK_CROWS,GRAVESTONE_DOJI,1.1,0.189,0.39
2014-05-07 13:30:00+00:00,AMZN,4.568341638872976,THREE_BLACK_CROWS,NONE,1.1,0.119,0.56
2014-05-12 13:30:00+00:00,AMZN,2.552089347872704,NONE,HANGING_MAN,1.0,0.348,0.549
2014-05-13 13:30:00+00:00,AMZN,2.262461341650784,MORNING_STAR,BULLISH_ENGULFING,0.6,0.382,0.536
2014-05-14 13:30:00+00:00,AMZN,4.977551170617795,NONE,NONE,1.1,0.25,0.604
2014-05-16 13:30:00+00:00,AMZN,4.239584985773544,NONE,NONE,1.0,0.461,0.218
2014-11-18 14:30:00+00:00,IBM,1.4528501486385799,NONE,NONE,1.0,0.332,0.44
2014-12-10 14:30:00+00:00,IBM,0.4712499751185709,NONE,TWEEZER_TOP,1.1,0.15,0.326
2014-12-12 14:30:00+00:00,IBM,2.6804648082343396,NONE,BEARISH_ENGULFING,1.1,0.005,0.702
2014-12-17 14:30:00+00:00,IBM,5.221467766620805,NONE,NONE,1.1,0.102,0.713
2015-02-05 14:30:00+00:00,MSFT,2.599195208684253,NONE,NONE,1.0,0.31,0.527
2015-06-19 13:30:00+00:00,WMT,-0.6839574060349076,BEARISH_MARUBOZU,NONE,1.25,0.297,0.557
2015-06-29 13:30:00+00:00,WMT,2.6100968611779027,NONE,BEARISH_ENGULFING,1.1,0.004,0.566
2015-07-01 13:30:00+00:00,WMT,2.3852419923416104,NONE,THREE_BLACK_CROWS,1.0,0.459,0.408
2015-09-02 13:30:00+00:00,AAPL,1.0251498705260598,NONE,DRAGONFLY_DOJI,1.0,0.793,0.144
2015-09-17 13:30:00+00:00,PG,3.4046650666130116,HANGING_MAN,BULLISH_ENGULFING,0.6,0.658,0.262
2015-09-24 13:30:00+00:00,JPM,1.2400397594876937,NONE,NONE,1.1,0.147,0.514
2015-10-15 13:30:00+00:00,WMT,-2.72229948920145,DRAGONFLY_DOJI,BEARISH_ENGULFING,0.55,0.077,0.507
2015-10-19 13:30:00+00:00,WMT,-2.195133048019578,NONE,NONE,1.1,0.05,0.511
2015-10-20 13:30:00+00:00,WMT,-1.2515574434069359,DOJI,NONE,1.1,0.04,0.593
2015-11-05 14:30:00+00:00,WMT,2.865665604456422,BEARISH_ENGULFING,NONE,1.25,0.577,0.27
2015-11-09 14:30:00+00:00,WMT,3.273353958101435,NONE,MORNING_STAR,0.6,0.539,0.116
2015-11-10 14:30:00+00:00,WMT,2.207207663374609,NONE,MORNING_STAR,0.6,0.599,0.038
2016-01-12 14:30:00+00:00,AAPL,-7.2376848146640205,BEARISH_MARUBOZU,NONE,1.375,0.272,0.563
2016-01-13 14:30:00+00:00,AAPL,-4.413109291504962,NONE,NONE,1.1,0.074,0.77
2016-02-01 14:30:00+00:00,AAPL,1.0920959035942894,NONE,BEARISH_ENGULFING,1.0,0.442,0.278
2016-02-03 14:30:00+00:00,AAPL,0.19360076607615698,NONE,NONE,1.0,0.433,0.434
2016-02-03 14:30:00+00:00,AMZN,-0.3751567976431002,NONE,BEARISH_ENGULFING,1.1,0.079,0.773
2016-02-03 14:30:00+00:00,JPM,1.0558333041988588,NONE,DOJI,1.0,0.548,0.409
2016-02-03 14:30:00+00:00,QQQ,-0.21811593132547705,NONE,NONE,1.0,0.491,0.483
2016-02-04 14:30:00+00:00,AAPL,-0.8291771217330971,NONE,NONE,1.0,0.461,0.149
2016-02-04 14:30:00+00:00,QQQ,-0.020658921210824296,NONE,NONE,1.0,0.569,0.084
2016-02-08 14:30:00+00:00,AAPL,0.21060206792181063,NONE,NONE,1.0,0.287,0.372
2016-02-10 14:30:00+00:00,AAPL,2.9328851206876427,NONE,TWEEZER_TOP,1.1,0.206,0.305
2016-02-10 14:30:00+00:00,SPY,7.062488707354866,NONE,NONE,1.1,0.21,0.08
2016-02-10 14:30:00+00:00,QQQ,8.255020227256104,NONE,NONE,1.1,0.186,0.452
2016-02-17 14:30:00+00:00,AMZN,6.865069059577814,PIERCING_LINE,NONE,1.0,0.366,0.414
2016-02-24 14:30:00+00:00,JPM,5.1414750395703255,GRAVESTONE_DOJI,BEARISH_ENGULFING,1.0,0.539,0.182
2016-10-10 13:30:00+00:00,COST,1.526704820382776,TWEEZER_BOTTOM,NONE,1.0,0.403,0.281
2016-10-11 13:30:00+00:00,COST,-0.059571088165212734,TWEEZER_BOTTOM,HAMMER,1.0,0.498,0.207
2016-10-17 13:30:00+00:00,COST,-1.1768951620987602,NONE,NONE,1.1,0.196,0.356
2016-11-07 14:30:00+00:00,COST,4.853197200585418,NONE,NONE,1.1,0.14,0.585
2017-05-05 13:30:00+00:00,IBM,-0.6192493605656968,NONE,NONE,1.1,0.11,0.787
2017-05-12 13:30:00+00:00,IBM,1.1488740527333756,NONE,NONE,1.265,0.047,0.891
2017-05-17 13:30:00+00:00,IBM,1.118014184768928,NONE,GRAVESTONE_DOJI,1.265,0.106,0.867
2017-05-18 13:30:00+00:00,IBM,0.5841218401227648,NONE,TWEEZER_BOTTOM,1.265,0.092,0.9
2017-05-22 13:30:00+00:00,IBM,-0.2461597693436043,BEARISH_MARUBOZU,TWEEZER_BOTTOM,1.25,0.294,0.701
2017-05-24 13:30:00+00:00,IBM,-0.8011629476755431,NONE,BULLISH_ENGULFING,0.6,0.291,0.682
2017-11-22 14:30:00+00:00,MRK,0.39961726673518355,NONE,NONE,1.1,0.239,0.359
2017-12-01 14:30:00+00:00,MRK,0.4034710308903065,NONE,NONE,1.0,0.842,0.158
2018-03-02 14:30:00+00:00,PG,-0.5470604333085457,BEARISH_MARUBOZU,NONE,1.25,0.299,0.277
2018-03-08 14:30:00+00:00,PG,-4.802247568975095,NONE,NONE,1.0,0.387,0.187
2018-03-14 13:30:00+00:00,MCD,-0.4124074283630731,NONE,NONE,1.0,0.637,0.04
2018-03-26 13:30:00+00:00,HD,-2.475083336612453,NONE,NONE,1.0,0.419,0.554
2018-03-26 13:30:00+00:00,WMT,-2.0019048128058428,NONE,NONE,1.0,0.425,0.546
2018-03-29 13:30:00+00:00,PG,-1.4102225409165756,NONE,NONE,1.0,0.703,0.182
2018-04-04 13:30:00+00:00,HD,0.8845983407470556,NONE,NONE,1.0,0.703,0.166
2018-04-04 13:30:00+00:00,WMT,-0.18180880836808988,TWEEZER_BOTTOM,NONE,1.0,0.453,0.246
2018-04-05 13:30:00+00:00,PG,-4.541275295447626,NONE,NONE,1.0,0.639,0.062
2018-04-06 13:30:00+00:00,HD,0.9420727882389094,TWEEZER_TOP,NONE,1.0,0.404,0.399
2018-04-06 13:30:00+00:00,PG,-6.497060612203527,NONE,NONE,1.0,0.56,0.107
2018-04-06 13:30:00+00:00,WMT,0.010347252546764774,NONE,NONE,1.0,0.352,0.196
2018-04-10 13:30:00+00:00,HD,2.2828824437403514,NONE,TWEEZER_BOTTOM,1.0,0.316,0.427
2018-04-10 13:30:00+00:00,PG,-7.354162673311604,THREE_BLACK_CROWS,INVERTED_HAMMER,1.0,0.547,0.079
2018-04-10 13:30:00+00:00,WMT,0.4924146098633983,THREE_BLACK_CROWS,INVERTED_HAMMER,1.0,0.333,0.291
2018-04-17 13:30:00+00:00,HD,5.186695988058741,NONE,NONE,1.0,0.467,0.257
2018-04-25 13:30:00+00:00,WMT,-4.869893133793732,NONE,TWEEZER_TOP,1.0,0.588,0.128
2018-05-14 13:30:00+00:00,PEP,4.551776914843559,EVENING_STAR,NONE,1.1,0.149,0.672
2018-05-16 13:30:00+00:00,PEP,2.679394473236782,BEARISH_MARUBOZU,NONE,1.375,0.154,0.622
2018-05-18 13:30:00+00:00,PEP,1.7355607039791876,NONE,NONE,1.1,0.244,0.673
2018-11-01 13:30:00+00:00,AMZN,-3.7852218844298657,NONE,NONE,1.0,0.513,0.386
2018-11-05 14:30:00+00:00,AMZN,-6.843990526027246,NONE,NONE,1.0,0.411,0.422
2018-11-13 14:30:00+00:00,AMZN,0.8316230471058641,NONE,SHOOTING_STAR,1.3,0.486,0.448
2018-11-20 14:30:00+00:00,HD,3.397315172010579,NONE,BEARISH_MARUBOZU,1.1,0.095,0.412
2018-11-21 14:30:00+00:00,HD,1.8953153748171903,NONE,NONE,1.1,0.106,0.348
2018-11-23 14:30:00+00:00,AMZN,6.211478008283187,NONE,NONE,1.1,0.225,0.485
2018-11-23 14:30:00+00:00,HD,0.6672451803555545,BULLISH_ENGULFING,NONE,1.1,0.085,0.628
2018-11-27 14:30:00+00:00,AAPL,-4.660419697123458,NONE,NONE,1.1,0.1,0.694
2018-11-27 14:30:00+00:00,IBM,-0.11294645473749769,DRAGONFLY_DOJI,NONE,0.5,0.399,0.08
2018-11-28 14:30:00+00:00,QQQ,-1.8687144861035196,NONE,NONE,1.0,0.627,0.192
2018-12-07 14:30:00+00:00,AAPL,-9.02122214442647,BEARISH_MARUBOZU,BEARISH_ENGULFING,1.375,0.007,0.746
2018-12-13 14:30:00+00:00,AAPL,-7.763608454362974,THREE_BLACK_CROWS,HANGING_MAN,1.0,0.353,0.406
2018-12-17 14:30:00+00:00,HD,1.8700700168394881,NONE,NONE,1.1,0.063,0.135
2018-12-17 14:30:00+00:00,HON,-3.199988251534649,NONE,NONE,1.1,0.045,0.529
2018-12-19 14:30:00+00:00,AAPL,-7.959349643967957,NONE,NONE,1.1,0.07,0.613
2018-12-19 14:30:00+00:00,HON,1.1002215463182006,NONE,NONE,1.1,0.057,0.538
2018-12-20 14:30:00+00:00,AAPL,-6.203039698693204,HAMMER,BEARISH_MARUBOZU,1.265,0.052,0.871
2018-12-21 14:30:00+00:00,AAPL,1.4154434024460698,NONE,NONE,1.265,0.031,0.837
2019-01-09 14:30:00+00:00,AAPL,-0.07263874982823122,NONE,NONE,1.0,0.443,0.473
2019-01-14 14:30:00+00:00,AAPL,2.70643542004196,BEARISH_MARUBOZU,NONE,1.25,0.461,0.395
2019-06-11 13:30:00+00:00,XOM,2.293454935622309,NONE,NONE,1.0,0.722,0.245
2019-11-13 14:30:00+00:00,MCD,0.4277002414766979,NONE,HANGING_MAN,1.0,0.621,0.378
2019-11-14 14:30:00+00:00,MCD,-0.12227933612745957,NONE,NONE,1.0,0.617,0.201
2020-02-25 14:30:00+00:00,XOM,-20.69639562286487,BEARISH_MARUBOZU,THREE_BLACK_CROWS,1.5,0.025,0.802
2020-03-10 13:30:00+00:00,XOM,-16.73519253811997,THREE_BLACK_CROWS,THREE_BLACK_CROWS,1.265,0.132,0.842
2020-03-10 13:30:00+00:00,MRK,-13.733868627792884,NONE,NONE,1.0,0.878,0.119
2020-03-11 13:30:00+00:00,MRK,-8.894229941350991,EVENING_STAR,NONE,1.0,0.57,0.334
2020-03-16 13:30:00+00:00,MRK,6.698651631203647,NONE,THREE_BLACK_CROWS,1.1,0.176,0.728
2020-03-17 13:30:00+00:00,JPM,1.4845625782016085,NONE,NONE,1.1,0.207,0.747
2020-03-17 13:30:00+00:00,XOM,8.182802438885407,THREE_BLACK_CROWS,NONE,1.265,0.165,0.822
2020-03-17 13:30:00+00:00,HON,7.7014723521409,EVENING_STAR,NONE,1.1,0.162,0.765
2020-03-17 13:30:00+00:00,MRK,6.812155161760375,THREE_BLACK_CROWS,NONE,1.0,0.461,0.387
2020-03-20 13:30:00+00:00,MRK,7.536738013524509,NONE,DOJI,1.1,0.266,0.362
2020-03-24 13:30:00+00:00,XOM,11.910124555643003,THREE_BLACK_CROWS,NONE,1.1,0.238,0.751
2020-03-24 13:30:00+00:00,HON,10.994386264403673,NONE,NONE,1.1,0.26,0.641
2020-03-24 13:30:00+00:00,MRK,14.230875880864085,THREE_BLACK_CROWS,NONE,1.1,0.213,0.699
2020-03-30 13:30:00+00:00,MRK,8.347066734769166,NONE,NONE,1.0,0.691,0.209
2020-08-25 13:30:00+00:00,XOM,-6.810563925006442,NONE,NONE,1.1,0.031,0.572
2020-10-05 13:30:00+00:00,XOM,-2.369197511027995,NONE,NONE,1.1,0.258,0.515
2020-10-16 13:30:00+00:00,XOM,-4.614304930112881,NONE,NONE,1.0,0.505,0.278
2020-10-20 13:30:00+00:00,XOM,-0.44102747481972476,THREE_BLACK_CROWS,NONE,1.0,0.398,0.251
2020-10-26 13:30:00+00:00,XOM,11.234939759036159,NONE,NONE,1.1,0.133,0.257
2020-10-27 13:30:00+00:00,XOM,14.521841794569065,THREE_BLACK_CROWS,SHOOTING_STAR,1.4300000000000002,0.037,0.252
2020-11-02 14:30:00+00:00,XOM,10.206203430947818,NONE,BULLISH_ENGULFING,0.6,0.725,0.186
2021-03-11 14:30:00+00:00,MRK,2.6308689246071633,NONE,NONE,1.0,0.687,0.191
2021-03-16 13:30:00+00:00,WMT,2.3556735644619837,NONE,MORNING_STAR,0.6,0.72,0.251
2021-03-17 13:30:00+00:00,COST,7.773427527048075,NONE,NONE,1.0,0.616,0.324
2021-03-18 13:30:00+00:00,COST,9.449391913560452,TWEEZER_TOP,NONE,1.0,0.551,0.432
2021-03-19 13:30:00+00:00,COST,9.58912430751288,BEARISH_MARUBOZU,NONE,1.25,0.756,0.217
2021-05-17 00:00:00+00:00,XOM,-2.781804615448481,NONE,NONE,1.0,0.399,0.319
2021-05-28 00:00:00+00:00,XOM,4.188017660219986,BULLISH_MARUBOZU,NONE,1.1,0.09,0.762
2021-06-14 00:00:00+00:00,HD,1.6114105453876175,NONE,NONE,1.1,0.232,0.428
2021-06-16 00:00:00+00:00,HD,5.0473355533372155,NONE,NONE,1.1,0.086,0.717
2021-06-21 00:00:00+00:00,HD,3.0565738791324644,NONE,HANGING_MAN,1.0,0.434,0.538
2021-06-21 00:00:00+00:00,PG,2.1223389221245004,EVENING_STAR,NONE,1.1,0.231,0.555
2021-06-25 00:00:00+00:00,JNJ,2.9678926897995708,THREE_BLACK_CROWS,TWEEZER_BOTTOM,1.0,0.418,0.309
2021-06-28 00:00:00+00:00,JNJ,3.136066873300419,BEARISH_MARUBOZU,NONE,1.25,0.385,0.218
2021-07-12 00:00:00+00:00,IBM,1.2201647016299468,BEARISH_MARUBOZU,NONE,1.25,0.367,0.307
2021-08-26 00:00:00+00:00,XOM,-2.7054387161008044,NONE,TWEEZER_BOTTOM,1.0,0.459,0.367
2021-10-04 00:00:00+00:00,MA,3.093420837773262,NONE,TWEEZER_TOP,1.0,0.311,0.199
2021-10-05 00:00:00+00:00,MA,6.325866178400037,INVERTED_HAMMER,TWEEZER_TOP,1.1,0.275,0.138
2022-01-27 00:00:00+00:00,NVDA,16.49118345643206,NONE,NONE,1.1,0.137,0.739
2022-01-28 00:00:00+00:00,AMZN,5.460733003859262,NONE,NONE,1.1,0.274,0.63
2022-01-28 00:00:00+00:00,INTU,-0.46440180632533024,BEARISH_ENGULFING,HAMMER,1.25,0.39,0.575
2022-02-02 00:00:00+00:00,AMZN,11.081048823091432,HANGING_MAN,NONE,1.0,0.484,0.506
2022-02-02 00:00:00+00:00,INTU,-3.231808624302474,NONE,NONE,1.0,0.696,0.251
2022-02-15 00:00:00+00:00,TXN,2.9268747194551312,NONE,NONE,1.1,0.189,0.548
2022-02-16 00:00:00+00:00,TMO,0.4292025382696676,NONE,EVENING_STAR,1.1,0.161,0.262
2022-02-18 00:00:00+00:00,MSFT,-2.377976159331228,BULLISH_ENGULFING,NONE,1.1,0.058,0.724
2022-02-18 00:00:00+00:00,ACN,-4.986790875813368,NONE,NONE,1.1,0.027,0.595
2022-02-18 00:00:00+00:00,INTU,-9.194902563915603,HAMMER,BEARISH_MARUBOZU,1.1,0.024,0.54
2022-02-18 00:00:00+00:00,TMO,-0.5506605393469468,DRAGONFLY_DOJI,NONE,0.55,0.035,0.497
2022-02-23 00:00:00+00:00,AMZN,-1.264253491067551,NONE,NONE,1.1,0.255,0.401
2022-03-02 00:00:00+00:00,NVDA,0.6090975986074445,HANGING_MAN,BULLISH_MARUBOZU,1.0,0.552,0.232
2022-03-02 00:00:00+00:00,META,-2.9344129248570985,BEARISH_ENGULFING,PIERCING_LINE,1.25,0.4,0.359
2022-03-02 00:00:00+00:00,ADP,1.9553211105952564,NONE,BULLISH_ENGULFING,0.6,0.733,0.219
2022-03-02 00:00:00+00:00,HD,0.888517702619079,NONE,BULLISH_MARUBOZU,1.0,0.412,0.557
2022-03-02 00:00:00+00:00,TXN,2.4793186980510042,BEARISH_ENGULFING,NONE,1.25,0.561,0.258
2022-03-09 00:00:00+00:00,HON,5.202132959405812,NONE,NONE,1.0,0.63,0.178
2022-03-10 00:00:00+00:00,TMO,5.381784130794245,EVENING_STAR,NONE,1.0,0.442,0.228
2022-03-11 00:00:00+00:00,MSFT,7.956656669660908,BEARISH_ENGULFING,NONE,1.25,0.304,0.392
2022-03-11 00:00:00+00:00,META,18.192432119390478,BEARISH_MARUBOZU,BEARISH_MARUBOZU,1.5,0.055,0.805
2022-03-11 00:00:00+00:00,HD,-4.018994086964405,NONE,NONE,1.0,0.378,0.579
2022-03-11 00:00:00+00:00,INTU,3.89124675629735,BEARISH_ENGULFING,NONE,1.5,0.108,0.878
