ticker,date,trend,layer,pattern,sentiment,entry_price,price_3d,ret_3d,price_5d,ret_5d,price_10d,ret_10d
NFLX,2023-06-08,MUY_ALCISTA,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,42.56,43.57,2.38,44.53,4.62,42.4,-0.37
NFLX,2023-06-16,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,42.92,42.25,-1.56,41.59,-3.08,44.14,2.86
NFLX,2023-06-20,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,43.39,42.4,-2.27,41.71,-3.87,44.59,2.78
NFLX,2023-06-20,MUY_ALCISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,43.39,42.4,-2.27,41.71,-3.87,44.59,2.78
NFLX,2023-06-20,MUY_ALCISTA,CONJUGATION,M[INVERTED_HAMMER] + m[TWEEZER_BOTTOM],BULLISH,43.39,42.4,-2.27,41.71,-3.87,44.59,2.78
NFLX,2023-06-22,MUY_ALCISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,41.78,41.71,-0.17,42.82,2.5,43.81,4.86
NFLX,2023-06-23,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,42.4,42.98,1.37,44.05,3.88,44.17,4.17
NFLX,2023-06-23,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,42.08,42.98,2.14,44.05,4.67,44.17,4.96
NFLX,2023-06-27,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,42.17,44.05,4.47,44.59,5.75,44.4,5.31
NFLX,2023-06-28,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,43.55,44.14,1.36,43.88,0.77,45.04,3.42
NFLX,2023-06-29,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,42.98,44.59,3.75,43.81,1.93,44.19,2.82
NFLX,2023-07-03,MUY_ALCISTA,MICRO (Daily),HAMMER,BULLISH,44.6,43.81,-1.78,44.02,-1.31,47.48,6.45
NFLX,2023-07-10,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,43.96,45.04,2.45,45.01,2.37,42.84,-2.56
NFLX,2023-07-11,MUY_ALCISTA,MICRO (Daily),HAMMER,BULLISH,44.53,44.19,-0.76,47.48,6.62,42.77,-3.96
NFLX,2023-07-12,MUY_ALCISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,44.8,45.01,0.45,47.76,6.59,42.27,-5.66
NFLX,2023-07-12,MUY_ALCISTA,MACRO (Weekly),HAMMER,BULLISH,44.8,45.01,0.45,47.76,6.59,42.27,-5.66
NFLX,2023-07-12,MUY_ALCISTA,CONJUGATION,M[HAMMER] + m[DRAGONFLY_DOJI],BULLISH,44.8,45.01,0.45,47.76,6.59,42.27,-5.66
NFLX,2023-07-14,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,44.44,47.76,7.47,42.75,-3.81,42.58,-4.19
NFLX,2023-07-19,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,44.54,42.84,-3.81,42.27,-5.09,42.97,-3.51
NFLX,2023-07-20,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,43.59,42.77,-1.87,41.32,-5.21,43.1,-1.12
NFLX,2023-07-20,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,43.59,42.77,-1.87,41.32,-5.21,43.1,-1.12
NFLX,2023-07-20,MUY_ALCISTA,CONJUGATION,M[BEARISH_ENGULFING] + m[EVENING_STAR],BEARISH,43.59,42.77,-1.87,41.32,-5.21,43.1,-1.12
NFLX,2023-07-21,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,42.41,42.27,-0.33,42.58,0.41,43.16,1.78
NFLX,2023-07-24,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,42.67,41.32,-3.17,43.9,2.87,44.08,3.29
NFLX,2023-07-25,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,42.32,42.58,0.6,43.86,3.64,43.83,3.56
NFLX,2023-07-26,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,42.53,43.9,3.21,42.97,1.03,42.89,0.84
NFLX,2023-07-27,MUY_ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,41.42,43.86,5.9,43.1,4.06,43.0,3.81
NFLX,2023-07-27,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,41.42,43.86,5.9,43.1,4.06,43.0,3.81
NFLX,2023-07-27,MUY_ALCISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_MARUBOZU],BEARISH,41.42,43.86,5.9,43.1,4.06,43.0,3.81
NFLX,2023-07-28,MUY_ALCISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,42.78,42.97,0.45,43.16,0.89,42.17,-1.43
NFLX,2023-07-31,MUY_ALCISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,43.88,43.1,-1.77,44.08,0.46,42.78,-2.5
NFLX,2023-08-02,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,42.63,44.08,3.39,42.89,0.6,41.54,-2.55
NFLX,2023-08-03,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,43.41,43.83,0.97,43.0,-0.95,40.3,-7.16
NFLX,2023-08-04,MUY_ALCISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,43.77,42.89,-2.01,42.17,-3.66,40.45,-7.57
NFLX,2023-08-09,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,43.02,42.78,-0.56,41.54,-3.42,42.76,-0.61
NFLX,2023-08-09,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,43.02,42.78,-0.56,41.54,-3.42,42.76,-0.61
NFLX,2023-08-09,MUY_ALCISTA,CONJUGATION,M[GRAVESTONE_DOJI] + m[EVENING_STAR],BEARISH,43.02,42.78,-0.56,41.54,-3.42,42.76,-0.61
NFLX,2023-08-11,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,42.1,41.54,-1.31,40.45,-3.91,41.6,-1.18
NFLX,2023-08-14,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,42.36,40.3,-4.86,40.83,-3.61,41.81,-1.31
NFLX,2023-08-15,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,42.28,40.45,-4.32,41.32,-2.28,43.0,1.7
NFLX,2023-08-15,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,42.28,40.45,-4.32,41.32,-2.28,43.0,1.7
NFLX,2023-08-15,MUY_ALCISTA,CONJUGATION,M[EVENING_STAR] + m[TWEEZER_TOP],BEARISH,42.28,40.45,-4.32,41.32,-2.28,43.0,1.7
NFLX,2023-08-16,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,41.36,40.83,-1.29,42.76,3.36,43.47,5.09
NFLX,2023-08-16,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,41.36,40.83,-1.29,42.76,3.36,43.47,5.09
NFLX,2023-08-16,MUY_ALCISTA,CONJUGATION,M[EVENING_STAR] + m[EVENING_STAR],BEARISH,41.36,40.83,-1.29,42.76,3.36,43.47,5.09
NFLX,2023-08-17,MUY_ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,39.85,41.32,3.68,40.69,2.12,43.37,8.83
NFLX,2023-08-17,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,39.85,41.32,3.68,40.69,2.12,43.37,8.83
NFLX,2023-08-17,MUY_ALCISTA,CONJUGATION,M[EVENING_STAR] + m[BEARISH_MARUBOZU],BEARISH,39.85,41.32,3.68,40.69,2.12,43.37,8.83
NFLX,2023-08-23,ALCISTA,MACRO (Weekly),PIERCING_LINE,BULLISH,42.76,41.81,-2.22,43.47,1.66,44.31,3.65
NFLX,2023-08-24,ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,41.08,43.0,4.66,43.37,5.56,44.28,7.78
NFLX,2023-08-24,ALCISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,41.32,43.0,4.07,43.37,4.96,44.28,7.17
NFLX,2023-08-28,HORIZONTAL,MICRO (Daily),MORNING_STAR,BULLISH,41.78,43.37,3.81,44.87,7.4,43.47,4.05
NFLX,2023-08-28,HORIZONTAL,MACRO (Weekly),INVERTED_HAMMER,BULLISH,41.78,43.37,3.81,44.87,7.4,43.47,4.05
NFLX,2023-08-28,HORIZONTAL,CONJUGATION,M[INVERTED_HAMMER] + m[MORNING_STAR],BULLISH,41.78,43.37,3.81,44.87,7.4,43.47,4.05
NFLX,2023-08-30,HORIZONTAL,MACRO (Weekly),HAMMER,BULLISH,43.18,44.87,3.9,44.31,2.62,40.05,-7.26
NFLX,2023-08-31,HORIZONTAL,MACRO (Weekly),MORNING_STAR,BULLISH,43.87,44.58,1.61,44.28,0.94,39.69,-9.52
NFLX,2023-09-07,HORIZONTAL,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,44.44,43.47,-2.18,40.05,-9.87,38.42,-13.55
NFLX,2023-09-08,HORIZONTAL,MACRO (Weekly),INVERTED_HAMMER,BULLISH,44.38,41.22,-7.11,39.69,-10.56,37.98,-14.42
NFLX,2023-09-14,HORIZONTAL,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,40.0,39.62,-0.96,38.42,-3.97,37.64,-5.92
NFLX,2023-09-14,HORIZONTAL,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,40.0,39.62,-0.96,38.42,-3.97,37.64,-5.92
NFLX,2023-09-14,HORIZONTAL,CONJUGATION,M[BEARISH_ENGULFING] + m[BEARISH_MARUBOZU],BEARISH,40.0,39.62,-0.96,38.42,-3.97,37.64,-5.92
NFLX,2023-09-15,HORIZONTAL,MACRO (Weekly),EVENING_STAR,BEARISH,39.48,38.63,-2.16,37.98,-3.8,37.76,-4.36
NFLX,2023-09-18,BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,39.2,38.42,-2.01,38.48,-1.85,38.03,-2.99
NFLX,2023-09-19,BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,39.82,37.98,-4.63,37.92,-4.77,37.67,-5.4
NFLX,2023-09-20,BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,38.53,38.48,-0.12,37.76,-1.99,37.69,-2.17
NFLX,2023-09-20,BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,38.53,38.48,-0.12,37.76,-1.99,37.69,-2.17
NFLX,2023-09-20,BAJISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_ENGULFING],BEARISH,38.53,38.48,-0.12,37.76,-1.99,37.69,-2.17
NFLX,2023-09-21,BAJISTA,MICRO (Daily),SHOOTING_STAR,BEARISH,38.41,37.92,-1.28,37.64,-2.03,37.26,-3.01
NFLX,2023-09-22,BAJISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,38.23,37.76,-1.24,37.76,-1.23,38.15,-0.21
NFLX,2023-09-26,BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,38.16,37.76,-1.05,37.67,-1.27,37.33,-2.17
NFLX,2023-09-28,BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,37.93,37.67,-0.67,37.26,-1.76,36.12,-4.77
NFLX,2023-10-02,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,37.93,37.26,-1.77,38.6,1.75,36.08,-4.88
NFLX,2023-10-03,MUY_BAJISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,37.58,38.15,1.51,37.33,-0.67,35.57,-5.35
NFLX,2023-10-03,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,37.58,38.15,1.51,37.33,-0.67,35.57,-5.35
NFLX,2023-10-03,MUY_BAJISTA,CONJUGATION,M[THREE_BLACK_CROWS] + m[GRAVESTONE_DOJI],BEARISH,37.58,38.15,1.51,37.33,-0.67,35.57,-5.35
NFLX,2023-10-04,MUY_BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,37.91,38.6,1.79,36.59,-3.49,34.62,-8.69
NFLX,2023-10-04,MUY_BAJISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,37.69,38.6,2.41,36.59,-2.9,34.62,-8.14
NFLX,2023-10-05,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,36.7,37.33,1.73,36.12,-1.57,40.18,9.49
NFLX,2023-10-05,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,36.7,37.33,1.73,36.12,-1.57,40.18,9.49
NFLX,2023-10-05,MUY_BAJISTA,CONJUGATION,M[THREE_BLACK_CROWS] + m[BEARISH_ENGULFING],BEARISH,36.7,37.33,1.73,36.12,-1.57,40.18,9.49
NFLX,2023-10-06,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,37.9,36.59,-3.45,35.57,-6.15,40.1,5.8
NFLX,2023-10-09,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,38.72,36.12,-6.72,36.08,-6.82,40.68,5.07
NFLX,2023-10-11,MUY_BAJISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,36.55,36.08,-1.28,34.62,-5.28,41.12,12.52
NFLX,2023-10-12,MUY_BAJISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,35.5,35.57,0.22,40.18,13.19,40.35,13.69
NFLX,2023-10-13,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,35.54,34.62,-2.59,40.1,12.83,39.79,11.96
NFLX,2023-10-17,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,35.0,40.1,14.56,41.37,18.21,41.17,17.63
NFLX,2023-10-19,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,40.69,41.37,1.68,40.35,-0.82,42.47,4.38
NFLX,2023-10-23,MUY_BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,41.05,40.35,-1.7,41.01,-0.1,43.47,5.9
NFLX,2023-10-24,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,41.69,39.79,-4.56,41.17,-1.25,43.46,4.25
NFLX,2023-10-27,MUY_BAJISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,40.1,42.02,4.78,43.24,7.82,44.72,11.53
NFLX,2023-10-27,MUY_BAJISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,40.1,42.02,4.78,43.24,7.82,44.72,11.53
NFLX,2023-10-27,MUY_BAJISTA,CONJUGATION,M[SHOOTING_STAR] + m[THREE_BLACK_CROWS],BEARISH,40.1,42.02,4.78,43.24,7.82,44.72,11.53
NFLX,2023-10-30,MUY_BAJISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,41.0,42.47,3.58,43.47,6.03,44.46,8.44
NFLX,2023-11-01,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,42.21,43.47,2.99,43.67,3.44,46.19,9.43
NFLX,2023-11-06,BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,43.68,43.51,-0.39,44.46,1.78,47.45,8.61
NFLX,2023-11-10,BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,44.78,46.19,3.15,46.59,4.04,47.92,7.0
NFLX,2023-11-13,BAJISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,44.79,46.69,4.24,47.45,5.92,47.9,6.93
NFLX,2023-11-14,HORIZONTAL,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,45.18,46.59,3.13,47.49,5.13,47.72,5.62
NFLX,2023-11-15,HORIZONTAL,MICRO (Daily),MORNING_STAR,BULLISH,46.38,47.45,2.31,47.8,3.07,47.4,2.2
NFLX,2023-11-16,HORIZONTAL,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,46.74,47.49,1.61,47.96,2.59,46.57,-0.36
NFLX,2023-11-17,HORIZONTAL,MICRO (Daily),TWEEZER_TOP,BEARISH,46.43,47.8,2.96,47.92,3.21,45.39,-2.23
NFLX,2023-11-20,ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,47.32,47.96,1.34,47.9,1.22,45.51,-3.82
NFLX,2023-11-21,ALCISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,47.74,47.92,0.37,47.72,-0.05,44.67,-6.43
NFLX,2023-11-22,ALCISTA,MICRO (Daily),INVERTED_HAMMER,BULLISH,47.76,47.9,0.29,47.4,-0.77,45.2,-5.37
NFLX,2023-11-27,ALCISTA,MICRO (Daily),DOJI,NEUTRAL,47.77,47.4,-0.77,45.39,-4.97,45.99,-3.72
NFLX,2023-11-29,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,47.45,45.39,-4.34,44.67,-5.85,48.0,1.16
NFLX,2023-11-29,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,47.45,45.39,-4.34,44.67,-5.85,48.0,1.16
NFLX,2023-11-29,MUY_ALCISTA,CONJUGATION,M[GRAVESTONE_DOJI] + m[BEARISH_ENGULFING],BEARISH,47.45,45.39,-4.34,44.67,-5.85,48.0,1.16
NFLX,2023-11-30,MUY_ALCISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,47.21,45.51,-3.59,45.2,-4.26,46.98,-0.48
NFLX,2023-12-01,MUY_ALCISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,46.0,44.67,-2.88,45.38,-1.35,47.21,2.62
NFLX,2023-12-05,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,45.85,45.38,-1.04,46.3,0.98,49.5,7.96
NFLX,2023-12-06,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,45.04,45.99,2.11,48.0,6.57,48.93,8.63
NFLX,2023-12-06,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,45.04,45.99,2.11,48.0,6.57,48.93,8.63
NFLX,2023-12-06,MUY_ALCISTA,CONJUGATION,M[EVENING_STAR] + m[BEARISH_ENGULFING],BEARISH,45.04,45.99,2.11,48.0,6.57,48.93,8.63
NFLX,2023-12-07,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,45.03,46.3,2.82,46.98,4.34,49.16,9.18
NFLX,2023-12-08,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,46.07,48.0,4.18,47.21,2.46,48.68,5.66
NFLX,2023-12-11,MUY_ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,46.46,46.98,1.13,48.61,4.63,49.12,5.73
NFLX,2023-12-13,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,48.2,48.61,0.86,48.93,1.52,49.05,1.77
NFLX,2023-12-13,MUY_ALCISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,48.2,48.61,0.86,48.93,1.52,49.05,1.77
NFLX,2023-12-13,MUY_ALCISTA,CONJUGATION,M[BULLISH_MARUBOZU] + m[BULLISH_ENGULFING],BULLISH,48.2,48.61,0.86,48.93,1.52,49.05,1.77
NFLX,2023-12-14,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,46.67,49.5,6.06,49.16,5.33,48.69,4.32
NFLX,2023-12-19,MUY_ALCISTA,MACRO (Weekly),MORNING_STAR,BULLISH,49.33,48.68,-1.32,49.18,-0.3,47.47,-3.77
NFLX,2023-12-20,MUY_ALCISTA,MICRO (Daily),SHOOTING_STAR,BEARISH,49.19,49.12,-0.14,49.05,-0.28,47.41,-3.63
NFLX,2023-12-21,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,49.29,49.18,-0.23,48.69,-1.23,48.5,-1.61
NFLX,2023-12-26,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,49.17,48.69,-0.98,47.03,-4.36,47.83,-2.72
NFLX,2023-12-27,MUY_ALCISTA,MACRO (Weekly),DOJI,NEUTRAL,49.16,46.85,-4.7,47.47,-3.45,49.22,0.12
NFLX,2023-12-28,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,48.93,47.03,-3.9,47.41,-3.12,49.22,0.58
NFLX,2024-01-02,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,46.64,47.41,1.64,48.21,3.37,48.03,2.99
NFLX,2024-01-03,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,47.16,48.5,2.86,47.83,1.44,48.53,2.92
NFLX,2024-01-04,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,47.57,48.21,1.34,49.22,3.47,48.29,1.52
NFLX,2024-01-05,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,47.27,47.83,1.18,49.22,4.11,48.57,2.75
NFLX,2024-01-05,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,47.27,47.83,1.18,49.22,4.11,48.57,2.75
NFLX,2024-01-05,MUY_ALCISTA,CONJUGATION,M[EVENING_STAR] + m[TWEEZER_TOP],BEARISH,47.27,47.83,1.18,49.22,4.11,48.57,2.75
NFLX,2024-01-08,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,47.67,49.22,3.27,48.12,0.96,49.22,3.26
NFLX,2024-01-08,MUY_ALCISTA,MACRO (Weekly),HAMMER,BULLISH,47.67,49.22,3.27,48.12,0.96,49.22,3.26
NFLX,2024-01-08,MUY_ALCISTA,CONJUGATION,M[HAMMER] + m[BULLISH_ENGULFING],BULLISH,47.67,49.22,3.27,48.12,0.96,49.22,3.26
NFLX,2024-01-11,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,49.95,48.03,-3.84,48.29,-3.31,57.04,14.2
NFLX,2024-01-12,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,49.16,48.53,-1.28,48.57,-1.2,57.58,17.12
NFLX,2024-01-16,MUY_ALCISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,48.56,48.29,-0.54,49.22,1.36,56.28,15.91
NFLX,2024-01-17,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,47.93,48.57,1.35,54.49,13.69,56.41,17.71
NFLX,2024-01-18,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,48.59,49.22,1.29,56.2,15.65,56.75,16.79
NFLX,2024-01-19,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,48.66,54.49,11.98,57.04,17.24,56.46,16.05
NFLX,2024-01-23,MUY_ALCISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,54.03,57.04,5.58,56.28,4.17,55.59,2.88
NFLX,2024-01-24,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,55.34,57.58,4.04,56.41,1.93,55.93,1.06
NFLX,2024-01-24,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,55.34,57.58,4.04,56.41,1.93,55.93,1.06
NFLX,2024-01-24,MUY_ALCISTA,CONJUGATION,M[BULLISH_ENGULFING] + m[MORNING_STAR],BULLISH,55.34,57.58,4.04,56.41,1.93,55.93,1.06
NFLX,2024-01-25,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,56.39,56.28,-0.19,56.75,0.63,55.85,-0.96
NFLX,2024-01-29,MUY_ALCISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,56.83,56.75,-0.14,56.21,-1.1,55.78,-1.84
NFLX,2024-01-31,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,56.79,56.21,-1.03,55.93,-1.51,57.93,2.01
NFLX,2024-02-01,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,56.51,55.59,-1.63,55.85,-1.16,59.35,5.03
NFLX,2024-02-02,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,56.06,55.93,-0.23,56.13,0.13,58.4,4.16
NFLX,2024-02-02,MUY_ALCISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,56.06,55.93,-0.23,56.13,0.13,58.4,4.16
NFLX,2024-02-05,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,56.29,55.85,-0.78,55.78,-0.9,57.51,2.17
NFLX,2024-02-07,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,56.13,55.78,-0.62,57.93,3.2,58.85,4.83
NFLX,2024-02-09,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,55.92,57.93,3.6,58.4,4.42,58.76,5.08
NFLX,2024-02-12,MUY_ALCISTA,MICRO (Daily),SHOOTING_STAR,BEARISH,54.98,59.35,7.94,57.51,4.61,60.17,9.44
NFLX,2024-02-15,MUY_ALCISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,59.89,57.33,-4.27,58.36,-2.56,61.93,3.41
NFLX,2024-02-16,MUY_ALCISTA,MICRO (Daily),DARK_CLOUD_COVER,BEARISH,57.85,58.85,1.72,58.76,1.57,61.58,6.44
NFLX,2024-02-16,MUY_ALCISTA,MACRO (Weekly),MORNING_STAR,BULLISH,58.18,58.85,1.14,58.76,1.0,61.58,5.85
NFLX,2024-02-20,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,57.44,58.36,1.6,60.17,4.76,59.85,4.2
NFLX,2024-02-21,MUY_ALCISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,58.39,58.76,0.63,59.65,2.15,59.77,2.35
NFLX,2024-02-21,MUY_ALCISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,58.39,58.76,0.63,59.65,2.15,59.77,2.35
NFLX,2024-02-21,MUY_ALCISTA,CONJUGATION,M[INVERTED_HAMMER] + m[DRAGONFLY_DOJI],BULLISH,58.39,58.76,0.63,59.65,2.15,59.77,2.35
NFLX,2024-02-22,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,58.77,60.17,2.38,60.29,2.6,60.85,3.55
NFLX,2024-02-23,MUY_ALCISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,58.28,59.65,2.35,61.93,6.27,60.48,3.78
NFLX,2024-02-26,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,59.63,60.29,1.11,61.58,3.27,60.09,0.78
NFLX,2024-02-29,MUY_ALCISTA,MICRO (Daily),HANGING_MAN,BEARISH,59.77,59.85,0.13,60.85,1.8,61.3,2.56
NFLX,2024-03-01,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,62.25,59.77,-3.98,60.48,-2.84,60.59,-2.67
NFLX,2024-03-01,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,62.25,59.77,-3.98,60.48,-2.84,60.59,-2.67
NFLX,2024-03-01,MUY_ALCISTA,CONJUGATION,M[BULLISH_ENGULFING] + m[BULLISH_ENGULFING],BULLISH,62.25,59.77,-3.98,60.48,-2.84,60.59,-2.67
NFLX,2024-03-07,MUY_ALCISTA,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,60.98,61.11,0.21,61.3,0.53,62.27,2.12
NFLX,2024-03-11,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,59.83,61.3,2.46,61.84,3.36,62.75,4.87
