date,ticker,ret_10d,signal,confidence,regime
2015-02-04 14:30:00+00:00,MSFT,2.840526259796454,1,0.5,BULL
2015-02-04 14:30:00+00:00,COST,-2.130683713915848,-1,0.5,BULL
2015-02-05 14:30:00+00:00,MSFT,2.599195208684253,1,0.5,BULL
2015-02-05 14:30:00+00:00,PG,-2.1175005189952234,1,0.5,BULL
2015-02-10 14:30:00+00:00,MSFT,3.035555347355616,1,1.0,BULL
2015-02-10 14:30:00+00:00,JNJ,0.6623965626989147,1,0.7,BULL
2015-02-10 14:30:00+00:00,HD,5.068889635660017,-1,0.25,BULL
2015-02-10 14:30:00+00:00,PG,-0.6920068221082002,1,0.47,BULL
2015-02-11 14:30:00+00:00,AAPL,3.298191697491495,-1,0.5,BULL
2015-02-11 14:30:00+00:00,JNJ,1.944684100397662,1,0.66,BULL
2015-02-11 14:30:00+00:00,PG,-1.1187271866031367,1,0.66,BULL
2015-02-12 14:30:00+00:00,AAPL,0.798003813469559,-1,0.5,BULL
2015-02-12 14:30:00+00:00,HD,2.3466138656249167,-1,0.5,BULL
2015-02-12 14:30:00+00:00,HON,-0.5707647763438914,-1,0.25,BULL
2015-02-12 14:30:00+00:00,PG,-1.1208548696207716,1,0.47,BULL
2015-02-13 14:30:00+00:00,AAPL,1.0995723885155855,-1,0.5,BULL
2015-02-13 14:30:00+00:00,JNJ,3.7115929505857794,1,0.48,BULL
2015-02-13 14:30:00+00:00,HD,3.817148783420734,-1,0.25,BULL
2015-02-13 14:30:00+00:00,HON,0.41720487007045903,-1,0.25,BULL
2015-02-17 14:30:00+00:00,AAPL,1.25393321748933,-1,0.5,BULL
2015-02-17 14:30:00+00:00,JNJ,1.471404775124925,1,0.36,BULL
2015-02-17 14:30:00+00:00,HD,3.8964526437337152,-1,0.25,BULL
2015-02-17 14:30:00+00:00,HON,-0.2674482837978709,-1,0.25,BULL
2015-02-18 14:30:00+00:00,AAPL,-0.007779074290152397,-1,0.5,BULL
2015-02-18 14:30:00+00:00,HD,2.2896626473377553,-1,0.25,BULL
2015-02-18 14:30:00+00:00,HON,-1.2618935016436723,-1,0.25,BULL
2015-02-18 14:30:00+00:00,PG,-2.1858874007073754,1,0.5,BULL
2015-02-19 14:30:00+00:00,AAPL,-1.8289131363336448,-1,0.5,BULL
2015-02-19 14:30:00+00:00,HON,-1.5662721843907237,-1,0.25,BULL
2015-02-20 14:30:00+00:00,AAPL,-2.8798502539239443,-1,0.5,BULL
2015-02-20 14:30:00+00:00,HD,1.1703763944628223,-1,0.25,BULL
2015-02-20 14:30:00+00:00,HON,-3.3665661054485327,-1,0.25,BULL
2015-02-23 14:30:00+00:00,AAPL,-4.537365880029728,-1,0.5,BULL
2015-02-23 14:30:00+00:00,HON,-0.7563069769858838,-1,0.25,BULL
2015-02-23 14:30:00+00:00,PG,-2.912961686316202,1,0.57,BULL
2015-02-24 14:30:00+00:00,AAPL,-5.6063075698419285,-1,0.5,BULL
2015-02-24 14:30:00+00:00,HD,-4.204255319148934,-1,0.5,BULL
2015-02-24 14:30:00+00:00,PG,-4.915730779281699,1,0.62,BULL
2015-02-25 14:30:00+00:00,AAPL,-5.395051504902826,-1,0.5,BULL
2015-02-25 14:30:00+00:00,HD,-2.628270267477314,-1,0.5,BULL
2015-02-26 14:30:00+00:00,AAPL,-4.4405027911512445,-1,0.5,BULL
2015-02-26 14:30:00+00:00,HD,0.6925321873522807,-1,0.5,BULL
2015-02-27 14:30:00+00:00,AAPL,-4.525369260243498,-1,0.25,BULL
2015-02-27 14:30:00+00:00,HD,-0.22592978797358804,-1,0.25,BULL
2015-03-02 14:30:00+00:00,AAPL,-3.216811383159187,-1,0.25,BULL
2015-03-02 14:30:00+00:00,HD,0.22195075790161523,-1,0.5,BULL
2015-03-02 14:30:00+00:00,PG,-2.200374531835201,1,0.63,BULL
2015-03-03 14:30:00+00:00,AAPL,-1.6900885284467153,-1,0.25,BULL
2015-03-03 14:30:00+00:00,HD,0.05886834268300942,-1,0.5,BULL
2015-03-04 14:30:00+00:00,AAPL,-0.3173519347605275,-1,0.25,BULL
2015-03-04 14:30:00+00:00,AMZN,-2.8305807847541486,-1,0.5,BULL
2015-03-05 14:30:00+00:00,MSFT,-1.8818451828476122,1,0.64,BULL
2015-03-05 14:30:00+00:00,AMZN,-3.3887951295776793,-1,0.5,BULL
2015-03-05 14:30:00+00:00,HD,-0.8574675436481931,-1,0.25,BULL
2015-03-05 14:30:00+00:00,PG,-1.3721315353678858,1,0.7,BULL
2015-03-06 14:30:00+00:00,AMZN,-0.08315624133791343,-1,0.25,BULL
2015-03-09 13:30:00+00:00,MSFT,1.0302230185298638,1,0.7,BULL
2015-03-09 13:30:00+00:00,AMZN,-0.8456050477255286,-1,0.25,BULL
2015-03-09 13:30:00+00:00,MRK,2.998946709501131,1,0.62,BULL
2015-03-09 13:30:00+00:00,PG,2.7311026100430973,1,0.7,BULL
2015-03-12 13:30:00+00:00,AMZN,-1.3165847774754083,-1,0.25,BULL
2015-03-12 13:30:00+00:00,MRK,2.6573271737735844,1,0.66,BULL
2015-03-12 13:30:00+00:00,PEP,0.604912945137014,1,0.7,BULL
2015-03-12 13:30:00+00:00,PG,0.06943344743157415,1,0.5,BULL
2015-03-12 13:30:00+00:00,WMT,-0.19013706747942927,1,0.7,BULL
2015-03-13 13:30:00+00:00,MSFT,-1.2913795595817505,1,1.0,BULL
2015-03-13 13:30:00+00:00,MRK,1.9345513878065694,1,0.46,BULL
2015-03-16 13:30:00+00:00,MSFT,-1.153530575799977,1,1.0,BULL
2015-03-16 13:30:00+00:00,PEP,1.5326678097682522,1,0.7,BULL
2015-03-16 13:30:00+00:00,PG,-0.8795264457066104,1,1.0,BULL
2015-03-17 13:30:00+00:00,MSFT,-2.2246272246272176,1,0.7,BULL
2015-03-18 13:30:00+00:00,PEP,0.6051757337226801,1,1.0,BULL
2015-03-18 13:30:00+00:00,PG,-1.4403218275205667,1,0.69,BULL
2015-03-20 13:30:00+00:00,PEP,0.975425963913428,1,1.0,BULL
2015-03-23 13:30:00+00:00,PEP,-0.6556869224017813,1,0.72,BULL
2015-03-24 13:30:00+00:00,PEP,-0.5396111899410683,1,0.68,BULL
2015-03-26 13:30:00+00:00,PEP,0.8618339659040898,1,0.66,BULL
2015-03-26 13:30:00+00:00,WMT,-1.5785280071634897,1,1.0,BULL
2015-03-27 13:30:00+00:00,PG,0.870511425462475,1,1.0,BULL
2015-03-30 13:30:00+00:00,PG,0.8942903003898013,1,0.7,BULL
2015-04-01 13:30:00+00:00,PG,1.5351877184982554,1,0.7,BULL
2015-04-02 13:30:00+00:00,PG,0.534160053111473,1,0.5,BULL
2015-04-02 13:30:00+00:00,WMT,-3.348307994089933,1,0.7,BULL
2015-04-06 13:30:00+00:00,WMT,-3.736463014547416,1,0.7,BULL
2015-04-08 13:30:00+00:00,PG,0.44243508534405246,1,0.64,BULL
2015-04-08 13:30:00+00:00,WMT,-3.078312752746754,1,0.7,BULL
2015-04-09 13:30:00+00:00,PG,-2.3422184421804295,1,0.55,BULL
2015-04-10 13:30:00+00:00,COST,-0.9767283277956321,1,0.46,BULL
2015-04-14 13:30:00+00:00,COST,-2.0915975477821886,1,0.47,BULL
2015-04-15 13:30:00+00:00,JPM,-0.8434542648227963,-1,0.25,BULL
2015-04-16 13:30:00+00:00,JPM,-0.12787925672155961,-1,0.25,BULL
2015-04-20 13:30:00+00:00,COST,-0.9365994236311145,1,0.5,BULL
2015-04-20 13:30:00+00:00,HD,-3.157116711248763,1,0.7,BULL
2015-04-20 13:30:00+00:00,WMT,0.6054373410204958,1,1.0,BULL
2015-04-21 13:30:00+00:00,COST,-2.42749586414126,1,0.5,BULL
2015-04-21 13:30:00+00:00,HD,-4.634990115786497,1,0.7,BULL
2015-04-22 13:30:00+00:00,WMT,-1.1004440603495111,1,0.7,BULL
2015-04-23 13:30:00+00:00,COST,-1.9819233403171905,1,0.5,BULL
2015-04-23 13:30:00+00:00,WMT,-1.9095166392192096,1,0.7,BULL
2015-04-24 13:30:00+00:00,AMZN,-2.5016973233996826,-1,0.5,BULL
2015-04-24 13:30:00+00:00,COST,-1.7408201960738219,1,1.0,BULL
2015-04-24 13:30:00+00:00,PG,-0.028401022436820498,1,0.48,BULL
2015-04-24 13:30:00+00:00,WMT,-1.624763577402126,1,0.9,BULL
2015-04-27 13:30:00+00:00,AMZN,-1.5368307074971745,-1,0.5,BULL
2015-04-28 13:30:00+00:00,AMZN,0.8066496558466376,-1,0.5,BULL
2015-04-29 13:30:00+00:00,AMZN,-0.34807090281329117,-1,0.5,BULL
2015-04-30 13:30:00+00:00,AMZN,1.7646615691739822,-1,0.25,BULL
2015-04-30 13:30:00+00:00,PEP,2.8914600088192732,1,0.91,BULL
2015-04-30 13:30:00+00:00,WMT,0.5890946362997241,1,1.0,BULL
2015-05-01 13:30:00+00:00,AMZN,0.10927420776199787,-1,0.25,BULL
2015-05-01 13:30:00+00:00,COST,-0.4946753692888839,1,0.7,BULL
2015-05-01 13:30:00+00:00,HD,2.995857358506538,1,0.7,BULL
2015-05-01 13:30:00+00:00,PG,0.6244676245586235,1,0.62,BULL
2015-05-01 13:30:00+00:00,WMT,0.19155927047614538,1,1.0,BULL
2015-05-04 13:30:00+00:00,AMZN,0.4110989636339231,-1,0.25,BULL
2015-05-04 13:30:00+00:00,JPM,2.7966508287805896,-1,0.25,BULL
2015-05-04 13:30:00+00:00,COST,-0.1411213988228496,1,0.5,BULL
2015-05-04 13:30:00+00:00,HD,4.515952097997987,1,0.5,BULL
2015-05-04 13:30:00+00:00,PG,0.18985692481416552,1,0.44,BULL
2015-05-04 13:30:00+00:00,WMT,1.0302762483807013,1,0.84,BULL
2015-05-05 13:30:00+00:00,AMZN,-0.12709396273481932,-1,0.25,BULL
2015-05-05 13:30:00+00:00,JPM,3.5783290826184597,-1,0.25,BULL
2015-05-06 13:30:00+00:00,COST,-0.822497983307847,1,0.5,BULL
2015-05-06 13:30:00+00:00,HD,3.1781920511557584,1,0.5,BULL
2015-05-07 13:30:00+00:00,AMZN,0.08751251586655323,-1,0.25,BULL
2015-05-07 13:30:00+00:00,HD,-0.4685115372909815,1,1.0,BULL
2015-05-07 13:30:00+00:00,WMT,-3.2725417244139146,1,1.0,BULL
2015-05-08 13:30:00+00:00,AMZN,-1.3024121050700042,-1,0.25,BULL
2015-05-08 13:30:00+00:00,JPM,1.7660162439812204,-1,0.25,BULL
2015-05-08 13:30:00+00:00,COST,-1.4222691814233528,1,0.48,BULL
2015-05-08 13:30:00+00:00,WMT,-3.2126270062842845,1,0.92,BULL
2015-05-11 13:30:00+00:00,AMZN,-1.4508933741609507,-1,0.25,BULL
2015-05-11 13:30:00+00:00,JPM,0.5230317489447586,-1,0.25,BULL
2015-05-12 13:30:00+00:00,AMZN,0.15489162229474462,-1,0.25,BULL
2015-05-12 13:30:00+00:00,JPM,1.5165630679475157,-1,0.25,BULL
2015-05-13 13:30:00+00:00,JPM,0.49030769464305834,-1,0.25,BULL
2015-05-14 13:30:00+00:00,AMZN,0.14474243485249152,-1,0.25,BULL
2015-05-14 13:30:00+00:00,JPM,-0.6381934216985754,-1,0.25,BULL
2015-05-15 13:30:00+00:00,JPM,0.3127182196314222,-1,0.25,BULL
2015-05-15 13:30:00+00:00,COST,-1.7078087033355547,1,0.96,BULL
2015-05-18 13:30:00+00:00,JPM,-1.2149720515579359,-1,0.25,BULL
2015-05-18 13:30:00+00:00,COST,-2.43498540664739,1,0.62,BULL
2015-05-19 13:30:00+00:00,JPM,-0.46707355289272584,-1,0.5,BULL
2015-05-19 13:30:00+00:00,MCD,-4.469693970465978,-1,0.25,BULL
2015-05-20 13:30:00+00:00,JPM,0.1857809597172575,-1,0.25,BULL
2015-05-20 13:30:00+00:00,MCD,-3.6707341468293673,-1,0.25,BULL
2015-05-21 13:30:00+00:00,JPM,1.1082617237294046,-1,0.25,BULL
2015-05-21 13:30:00+00:00,COST,-3.648753258745248,1,1.0,BULL
2015-05-21 13:30:00+00:00,WMT,-4.186121454150525,1,0.5,BULL
2015-05-22 13:30:00+00:00,JPM,0.8929379468460569,-1,0.25,BULL
2015-05-27 13:30:00+00:00,JPM,2.760967091199234,-1,0.25,BULL
2015-05-27 13:30:00+00:00,WMT,-2.916625466427971,1,0.5,BULL
2015-05-28 13:30:00+00:00,JPM,3.4014426704493865,-1,0.25,BULL
2015-06-01 13:30:00+00:00,HD,-0.8061025752001653,1,0.64,BULL
2015-06-01 13:30:00+00:00,WMT,-3.576502788531281,1,0.7,BULL
2015-06-03 13:30:00+00:00,JPM,2.5988496401361147,-1,0.25,BULL
2015-06-03 13:30:00+00:00,COST,-1.9154300889205853,1,0.5,BULL
2015-06-03 13:30:00+00:00,WMT,-2.458323493154704,1,0.96,BULL
2015-06-05 13:30:00+00:00,JPM,0.8084816536855607,-1,0.25,BULL
2015-06-08 13:30:00+00:00,JPM,2.879307772639106,-1,0.25,BULL
2015-06-09 13:30:00+00:00,JPM,3.0394800014772536,-1,0.25,BULL
2015-06-09 13:30:00+00:00,PEP,2.284277537045943,1,0.49,BULL
2015-06-10 13:30:00+00:00,JPM,0.8872582696271167,-1,0.5,BULL
2015-06-10 13:30:00+00:00,COST,-1.021693091408598,1,0.5,BULL
2015-06-10 13:30:00+00:00,HD,1.0950842683991242,1,0.65,BULL
2015-06-10 13:30:00+00:00,PEP,1.3292216078264567,1,0.46,BULL
2015-06-11 13:30:00+00:00,JPM,0.3992570601225501,-1,0.5,BULL
2015-06-11 13:30:00+00:00,HD,1.110285341080559,1,0.58,BULL
2015-06-11 13:30:00+00:00,PEP,0.8583006285696076,1,0.44,BULL
2015-06-12 13:30:00+00:00,JPM,1.8900267470556231,-1,0.25,BULL
2015-06-15 13:30:00+00:00,JPM,-0.9725760348623592,-1,0.25,BULL
2015-06-16 13:30:00+00:00,JPM,-1.043454132560277,-1,0.25,BULL
2015-06-16 13:30:00+00:00,COST,-2.1899713218041197,1,1.0,BULL
2015-06-16 13:30:00+00:00,HD,0.2408377907868233,1,0.7,BULL
2015-06-16 13:30:00+00:00,PEP,-0.3544282176103784,1,0.44,BULL
2015-06-17 13:30:00+00:00,JPM,-0.5435259051459629,-1,0.25,BULL
2015-06-17 13:30:00+00:00,COST,-2.2823923595698594,1,1.0,BULL
2015-06-17 13:30:00+00:00,HD,0.7696872695883563,1,1.0,BULL
2015-06-18 13:30:00+00:00,JPM,-1.4809951119865772,-1,0.25,BULL
2015-06-18 13:30:00+00:00,COST,-3.0770324047754496,1,1.0,BULL
2015-06-22 13:30:00+00:00,AAPL,-1.4606311348969467,1,0.5,BULL
2015-06-22 13:30:00+00:00,JPM,-3.7644245314278297,-1,0.25,BULL
2015-06-23 13:30:00+00:00,JPM,-5.985976205529049,-1,0.5,BULL
2015-06-24 13:30:00+00:00,JPM,-4.746124142700705,-1,0.25,BULL
2015-06-26 13:30:00+00:00,COST,4.980105810852174,1,1.0,BULL
2015-06-30 13:30:00+00:00,AAPL,-0.13780070081500165,1,1.0,BULL
2015-06-30 13:30:00+00:00,HD,2.6611241384210853,1,0.95,BULL
2015-06-30 13:30:00+00:00,HON,0.7372917974204112,1,1.0,BULL
2015-06-30 13:30:00+00:00,SPY,1.3147197621670663,1,1.0,BULL
2015-06-30 13:30:00+00:00,QQQ,1.9934461033292081,1,1.0,BULL
2015-07-01 13:30:00+00:00,AAPL,1.571268237934893,1,0.7,BULL
2015-07-01 13:30:00+00:00,COST,5.2796662095527305,1,0.7,BULL
2015-07-01 13:30:00+00:00,HON,0.30798452626409856,1,1.0,BULL
2015-07-01 13:30:00+00:00,SPY,1.9614246743766102,1,1.0,BULL
2015-07-07 13:30:00+00:00,HON,3.1674560042153077,1,1.0,BULL
2015-07-09 13:30:00+00:00,HD,1.5787747431499313,1,0.7,BULL
2015-07-09 13:30:00+00:00,HON,2.175339907669284,1,1.0,BULL
2015-07-09 13:30:00+00:00,SPY,1.3213523011584194,1,1.0,BULL
2015-07-10 13:30:00+00:00,AAPL,-0.5380531821831331,1,1.0,BULL
2015-07-10 13:30:00+00:00,HON,-0.6236902465263618,1,1.0,BULL
2015-07-17 13:30:00+00:00,AMZN,8.675382588426068,-1,0.25,BULL
2015-07-20 13:30:00+00:00,AMZN,9.5176784372806,-1,0.25,BULL
2015-07-21 13:30:00+00:00,AMZN,9.275808936825888,-1,0.25,BULL
2015-07-22 13:30:00+00:00,AMZN,8.870444556173684,-1,0.25,BULL
2015-07-24 13:30:00+00:00,AMZN,-1.3151807547419212,-1,0.5,BULL
2015-07-27 13:30:00+00:00,AMZN,-2.480240151713952,-1,0.5,BULL
2015-07-28 13:30:00+00:00,AAPL,-7.936044389282336,1,0.5,BULL
2015-07-28 13:30:00+00:00,AMZN,-0.8001567758489955,-1,0.5,BULL
2015-07-29 13:30:00+00:00,AMZN,-0.6106122942656053,-1,0.5,BULL
2015-07-30 13:30:00+00:00,AMZN,-1.9006430910509835,-1,0.5,BULL
2015-07-31 13:30:00+00:00,AMZN,-1.3068230348448897,-1,0.5,BULL
2015-08-03 13:30:00+00:00,AMZN,0.8956796131421139,-1,0.5,BULL
2015-08-04 13:30:00+00:00,AMZN,-0.7940076628665083,-1,0.5,BULL
2015-08-05 13:30:00+00:00,AAPL,-1.03133591776849,1,1.0,BULL
2015-08-05 13:30:00+00:00,AMZN,-1.461109200439329,-1,0.5,BULL
2015-08-05 13:30:00+00:00,IBM,-2.114888046669737,1,0.7,BULL
2015-08-06 13:30:00+00:00,AMZN,-2.7353197381656864,-1,0.25,BULL
2015-08-07 13:30:00+00:00,AAPL,-9.51093466579965,1,0.7,BULL
2015-08-07 13:30:00+00:00,AMZN,-6.6064398738277434,-1,0.25,BULL
2015-08-10 13:30:00+00:00,AAPL,-12.82809924341688,1,0.5,BULL
2015-08-10 13:30:00+00:00,AMZN,-11.629299625439591,-1,0.25,BULL
2015-08-10 13:30:00+00:00,IBM,-8.075067199004769,1,1.0,BULL
2015-08-11 13:30:00+00:00,AMZN,-11.200432602048,-1,0.25,BULL
2015-08-12 13:30:00+00:00,AAPL,-5.623526577529986,1,0.7,BULL
2015-08-12 13:30:00+00:00,IBM,-6.104362103804186,1,1.0,BULL
2015-08-13 13:30:00+00:00,AMZN,-1.97906345256374,-1,0.25,BULL
2015-08-14 13:30:00+00:00,AAPL,-2.5504279385832893,1,0.7,BULL
2015-08-14 13:30:00+00:00,AMZN,-2.7123571702237856,-1,0.25,BULL
2015-08-14 13:30:00+00:00,IBM,-4.774161912469023,1,1.0,BULL
2015-08-17 13:30:00+00:00,AAPL,-3.2709117891793142,1,0.7,BULL
2015-08-17 13:30:00+00:00,AMZN,-4.256014217204381,-1,0.25,BULL
2015-08-17 13:30:00+00:00,IBM,-4.9776083376094915,1,0.99,BULL
2015-08-25 13:30:00+00:00,AAPL,2.3993901588747852,1,1.0,BULL
2015-08-25 13:30:00+00:00,AMZN,6.243165692392435,1,0.62,BULL
2015-08-26 13:30:00+00:00,AAPL,0.01599260786124322,1,0.7,BULL
2015-08-26 13:30:00+00:00,JPM,-2.306690884712231,1,1.0,BULL
2015-08-26 13:30:00+00:00,HON,0.19828333880971902,1,0.7,BULL
2015-08-26 13:30:00+00:00,IBM,-1.7677767448090878,1,0.66,BULL
2015-08-26 13:30:00+00:00,SPY,-0.8058103433430788,1,0.66,BULL
2015-08-26 13:30:00+00:00,QQQ,0.21666998685891206,1,1.0,BULL
2015-08-27 13:30:00+00:00,JPM,-2.820927053560337,1,0.7,BULL
2015-08-27 13:30:00+00:00,HON,-0.014050691299577632,1,0.5,BULL
2015-08-27 13:30:00+00:00,IBM,-0.32600143099872597,1,0.48,BULL
2015-08-27 13:30:00+00:00,SPY,-0.982175885732395,1,0.2,FLAT
2015-08-28 13:30:00+00:00,HON,-0.5198601043481339,1,0.5,BULL
2015-08-28 13:30:00+00:00,SPY,-1.1655317250020918,1,0.2,FLAT
2015-09-02 13:30:00+00:00,JPM,-0.5571340137458234,1,1.0,BULL
2015-09-02 13:30:00+00:00,HON,1.9067600113915486,1,0.7,BULL
2015-09-02 13:30:00+00:00,IBM,1.2743035192128973,1,0.4,FLAT
2015-09-02 13:30:00+00:00,PEP,1.3932476896847559,1,0.28,FLAT
2015-09-02 13:30:00+00:00,SPY,1.6080867278156787,1,0.28,FLAT
2015-09-02 13:30:00+00:00,QQQ,2.514784406040062,1,0.62,BULL
2015-09-03 13:30:00+00:00,JPM,-1.5779188268165396,1,0.7,BULL
2015-09-03 13:30:00+00:00,HON,0.5806676626352395,1,0.7,BULL
2015-09-03 13:30:00+00:00,IBM,-0.18511045425431633,1,0.28,FLAT
2015-09-03 13:30:00+00:00,SPY,1.2300919331865856,1,0.2,FLAT
2015-09-08 13:30:00+00:00,JPM,-5.086171969956674,1,0.5,BULL
2015-09-08 13:30:00+00:00,IBM,-3.170441755223635,1,0.28,FLAT
2015-09-08 13:30:00+00:00,SPY,-2.9634893310380708,1,0.2,FLAT
2015-09-10 13:30:00+00:00,JPM,-3.566841854104419,1,0.7,BULL
2015-09-10 13:30:00+00:00,IBM,-1.1520059075219256,1,0.28,FLAT
2015-09-10 13:30:00+00:00,SPY,-1.3823848183063636,1,0.2,FLAT
2015-09-11 13:30:00+00:00,SPY,-2.1602370274164326,1,0.2,FLAT
2015-09-21 13:30:00+00:00,JPM,2.2310500853024386,1,0.5,BULL
2015-09-23 13:30:00+00:00,QQQ,2.1942299878098344,1,0.36,BULL
2015-09-25 13:30:00+00:00,JPM,1.4381183253619867,1,1.0,BULL
2015-09-29 13:30:00+00:00,HON,6.434362340831362,1,0.2,FLAT
2015-09-30 13:30:00+00:00,JPM,-2.0619398233555875,1,1.0,BULL
2015-09-30 13:30:00+00:00,HON,3.444645734961048,1,0.28,FLAT
2015-09-30 13:30:00+00:00,QQQ,3.7471597586774346,1,0.69,BULL
2015-10-01 13:30:00+00:00,JPM,3.4551928188155054,1,0.68,BULL
2015-10-01 13:30:00+00:00,HON,5.089085857302341,1,0.28,FLAT
2015-10-01 13:30:00+00:00,QQQ,6.442715490395748,1,0.69,BULL
2015-10-06 13:30:00+00:00,MCD,2.9076566309238276,-1,0.25,BULL
2015-10-07 13:30:00+00:00,MCD,0.5097039796118509,-1,0.25,BULL
2015-10-08 13:30:00+00:00,MCD,7.518643870554806,-1,0.5,BULL
2015-10-09 13:30:00+00:00,MCD,9.565968317831027,-1,0.25,BULL
2015-10-12 13:30:00+00:00,MCD,8.978219899356914,-1,0.5,BULL
2015-10-13 13:30:00+00:00,MCD,6.934865900383135,-1,0.5,BULL
2015-10-14 13:30:00+00:00,MCD,9.725055863208011,-1,0.25,BULL
2015-10-15 13:30:00+00:00,MCD,7.379862700228842,-1,0.25,BULL
2015-10-16 13:30:00+00:00,MCD,7.580985240559719,-1,0.5,BULL
2015-10-19 13:30:00+00:00,MCD,7.650058093198774,-1,0.5,BULL
2015-10-20 13:30:00+00:00,MCD,7.565466609838413,-1,0.25,BULL
2015-10-21 13:30:00+00:00,HD,1.0640012896985276,-1,0.25,BULL
2015-10-22 13:30:00+00:00,HD,0.3448055679713843,-1,0.25,BULL
2015-10-22 13:30:00+00:00,MCD,1.3407329579640082,-1,0.5,BULL
2015-10-23 13:30:00+00:00,MSFT,4.188799514342082,-1,0.5,BULL
2015-10-23 13:30:00+00:00,AMZN,9.229428681235666,-1,0.25,BULL
2015-10-23 13:30:00+00:00,HD,1.0151226005099712,-1,0.25,BULL
2015-10-23 13:30:00+00:00,MCD,0.7702507650481734,-1,0.5,BULL
2015-10-26 13:30:00+00:00,MSFT,0.16830346409216734,-1,0.5,BULL
2015-10-26 13:30:00+00:00,AMZN,7.542353138053361,-1,0.25,BULL
2015-10-26 13:30:00+00:00,HD,-0.10991920537240182,-1,0.25,BULL
2015-10-26 13:30:00+00:00,MCD,0.43042882805969873,-1,0.5,BULL
2015-10-27 13:30:00+00:00,MSFT,-0.26466860508462503,-1,0.5,BULL
2015-10-27 13:30:00+00:00,AMZN,7.602194192208768,-1,0.25,BULL
2015-10-27 13:30:00+00:00,HD,0.515980965678852,-1,0.25,BULL
2015-10-27 13:30:00+00:00,MCD,1.2293799454602352,-1,0.5,BULL
2015-10-28 13:30:00+00:00,MSFT,0.09141620492154902,-1,0.5,BULL
2015-10-28 13:30:00+00:00,AMZN,8.779073055266073,-1,0.25,BULL
2015-10-28 13:30:00+00:00,MCD,0.9612826561197554,-1,0.5,BULL
2015-10-29 13:30:00+00:00,MSFT,-0.25628074901322645,-1,0.5,BULL
2015-10-29 13:30:00+00:00,AMZN,6.23186509063864,-1,0.25,BULL
2015-10-29 13:30:00+00:00,MCD,-0.7735608581746046,-1,0.5,BULL
2015-10-30 13:30:00+00:00,MSFT,-0.15871816189251772,-1,0.5,BULL
2015-10-30 13:30:00+00:00,AMZN,2.2928504089484516,-1,0.25,BULL
2015-10-30 13:30:00+00:00,MCD,-2.3539126805835466,-1,0.5,BULL
2015-11-02 14:30:00+00:00,MSFT,1.2924131954256861,-1,0.5,BULL
2015-11-02 14:30:00+00:00,AMZN,2.7749441155986188,-1,0.25,BULL
2015-11-02 14:30:00+00:00,HD,-2.903103983029738,-1,0.25,BULL
2015-11-02 14:30:00+00:00,MCD,-0.8605298864529017,-1,0.5,BULL
2015-11-03 14:30:00+00:00,MSFT,-2.3810401385868594,-1,0.5,BULL
2015-11-03 14:30:00+00:00,AMZN,2.1730636671759616,-1,0.25,BULL
2015-11-03 14:30:00+00:00,HD,0.45778432387245954,-1,0.25,BULL
2015-11-03 14:30:00+00:00,MCD,-1.221596979841869,-1,0.5,BULL
2015-11-04 14:30:00+00:00,MSFT,-1.3013196480938432,-1,0.5,BULL
2015-11-04 14:30:00+00:00,AMZN,2.3206197514016407,-1,0.5,BULL
2015-11-04 14:30:00+00:00,HD,0.7758482007043402,-1,0.25,BULL
2015-11-04 14:30:00+00:00,MCD,-0.1774150625387995,-1,0.5,BULL
2015-11-05 14:30:00+00:00,MSFT,-0.45509406384604467,-1,0.5,BULL
2015-11-05 14:30:00+00:00,AMZN,0.7993585620082131,-1,0.5,BULL
2015-11-05 14:30:00+00:00,HD,1.1651456009349965,-1,0.25,BULL
2015-11-05 14:30:00+00:00,MCD,0.6859798905304297,-1,0.5,BULL
2015-11-06 14:30:00+00:00,MSFT,-0.8979352974524967,-1,0.5,BULL
2015-11-06 14:30:00+00:00,AMZN,1.2709845653141616,-1,0.5,BULL
2015-11-06 14:30:00+00:00,HD,3.307653858665047,-1,0.25,BULL
2015-11-06 14:30:00+00:00,MCD,0.3099737579034411,-1,0.5,BULL
2015-11-09 14:30:00+00:00,MSFT,0.06278159391387643,-1,0.5,BULL
2015-11-09 14:30:00+00:00,AMZN,4.094260811015082,-1,0.5,BULL
2015-11-09 14:30:00+00:00,MCD,1.127268229764838,-1,0.5,BULL
2015-11-10 14:30:00+00:00,MSFT,0.8851861494402482,-1,0.25,BULL
2015-11-10 14:30:00+00:00,AMZN,0.9975606489486313,-1,0.5,BULL
2015-11-10 14:30:00+00:00,HD,6.436373196516901,-1,0.25,BULL
2015-11-10 14:30:00+00:00,MCD,0.45798574178746365,-1,0.5,BULL
2015-11-11 14:30:00+00:00,MSFT,0.24475852850627539,-1,0.25,BULL
2015-11-11 14:30:00+00:00,AMZN,0.17770736729058884,-1,0.5,BULL
2015-11-11 14:30:00+00:00,MCD,0.6439807157687294,-1,0.5,BULL
2015-11-12 14:30:00+00:00,MSFT,1.4751815752831803,-1,0.25,BULL
2015-11-12 14:30:00+00:00,AMZN,1.055949566587851,-1,0.5,BULL
2015-11-12 14:30:00+00:00,MCD,1.9046344618404079,-1,0.5,BULL
2015-11-13 14:30:00+00:00,MSFT,2.192388688327324,-1,0.25,BULL
