date,ticker,ret_10d,confidence,regime
2010-01-26 14:30:00+00:00,WMT,-0.6288820941119923,0.39,BULL
2010-01-27 14:30:00+00:00,MSFT,-6.5067472777072535,0.71,BULL
2010-01-27 14:30:00+00:00,XOM,-1.7096605368970663,0.58,FLAT
2010-01-27 14:30:00+00:00,IBM,-3.624762784603799,0.52,BULL
2010-01-29 14:30:00+00:00,WMT,-1.4292020881211036,0.81,BULL
2010-02-01 14:30:00+00:00,AAPL,3.667600505131871,0.85,BULL
2010-02-01 14:30:00+00:00,IBM,0.20324728462632033,0.79,BULL
2010-02-01 14:30:00+00:00,SPY,0.282388014583428,0.89,BULL
2010-02-02 14:30:00+00:00,AAPL,3.4748726464877318,0.91,BULL
2010-02-02 14:30:00+00:00,QQQ,2.4480174692564094,0.92,BULL
2010-02-03 14:30:00+00:00,QQQ,2.6691923816500323,0.84,BULL
2010-02-05 14:30:00+00:00,JNJ,1.4671242493907106,0.73,BULL
2010-02-05 14:30:00+00:00,QQQ,4.109487227381373,1.0,BULL
2010-02-09 14:30:00+00:00,JNJ,0.9129239953120439,0.77,BULL
2010-02-09 14:30:00+00:00,HON,7.402800647580405,0.94,BULL
2010-02-11 14:30:00+00:00,MRK,0.39198806891275456,0.9,BULL
2010-02-12 14:30:00+00:00,MRK,-1.4334066905081604,0.9,BULL
2010-02-16 14:30:00+00:00,MRK,-1.1003530617226447,0.78,BULL
2010-03-01 14:30:00+00:00,MCD,2.2630983762934824,0.64,BULL
2010-03-05 14:30:00+00:00,MCD,3.082159673041302,0.71,BULL
2010-03-09 14:30:00+00:00,PG,1.986630979827592,0.67,BULL
2010-03-11 14:30:00+00:00,PG,0.3802521339875979,0.6,BULL
2010-04-28 13:30:00+00:00,PG,0.8416808013569357,0.28,BULL
2010-05-03 13:30:00+00:00,PG,1.5753962530249916,0.37,BULL
2010-05-21 13:30:00+00:00,HD,-4.19365186833613,0.79,BULL
2010-05-24 13:30:00+00:00,HD,-2.7276291971109337,0.83,BULL
2010-05-25 13:30:00+00:00,HD,-8.345870127384563,0.78,BULL
2010-05-26 13:30:00+00:00,HD,-5.323608362656894,0.82,BULL
2010-05-26 13:30:00+00:00,HON,-4.590150439985447,1.0,BULL
2010-05-27 13:30:00+00:00,HON,-4.950289230260411,0.87,BULL
2010-05-27 13:30:00+00:00,MCD,3.2853785519578125,0.71,BULL
2010-06-02 13:30:00+00:00,HD,-5.4399674718195525,0.83,BULL
2010-06-07 13:30:00+00:00,MCD,3.701945894636939,1.0,BULL
2010-06-08 13:30:00+00:00,HD,-4.188052591337577,1.0,BULL
2010-06-23 13:30:00+00:00,MSFT,-4.422688881726864,0.74,BEAR
2010-06-24 13:30:00+00:00,MSFT,-3.4222045364106757,0.78,BEAR
2010-06-24 13:30:00+00:00,WMT,-1.3176457789612634,0.78,BEAR
2010-06-24 13:30:00+00:00,SPY,0.05097075659414944,0.58,FLAT
2010-06-25 13:30:00+00:00,MSFT,1.1035062924004628,0.78,BEAR
2010-06-25 13:30:00+00:00,XOM,-0.7777515908555322,0.9,BEAR
2010-06-25 13:30:00+00:00,JNJ,1.864419714905194,0.7,BEAR
2010-06-25 13:30:00+00:00,WMT,2.002603315806734,0.76,BEAR
2010-06-25 13:30:00+00:00,SPY,-0.10911066215638372,0.58,FLAT
2010-06-28 13:30:00+00:00,MSFT,3.6758942200585913,0.78,BEAR
2010-06-28 13:30:00+00:00,XOM,2.256104906296787,0.9,BEAR
2010-06-28 13:30:00+00:00,WMT,2.6134114752272364,0.72,BEAR
2010-06-28 13:30:00+00:00,SPY,3.0482782029116993,0.58,FLAT
2010-06-29 13:30:00+00:00,MSFT,8.843542071772651,0.7,BEAR
2010-06-29 13:30:00+00:00,AMZN,13.080880801929615,0.58,FLAT
2010-06-29 13:30:00+00:00,XOM,3.2206197418613165,0.54,BEAR
2010-06-29 13:30:00+00:00,COST,1.3161386601459875,0.62,BEAR
2010-06-29 13:30:00+00:00,WMT,2.637799871578904,0.7,BEAR
2010-06-29 13:30:00+00:00,SPY,5.312139838647706,0.58,FLAT
2010-06-30 13:30:00+00:00,MSFT,10.199096712639998,0.7,BEAR
2010-06-30 13:30:00+00:00,XOM,3.8185321422315766,0.9,BEAR
2010-06-30 13:30:00+00:00,COST,3.1491988499311203,0.59,BEAR
2010-06-30 13:30:00+00:00,WMT,4.66321218350237,0.71,BEAR
2010-06-30 13:30:00+00:00,SPY,6.087864457380884,0.58,FLAT
2010-07-01 13:30:00+00:00,MSFT,6.3538862538990815,0.7,BEAR
2010-07-01 13:30:00+00:00,XOM,1.7645488647170975,0.9,BEAR
2010-07-01 13:30:00+00:00,COST,-0.6181809439609868,0.69,BEAR
2010-07-01 13:30:00+00:00,PG,3.839343090879805,0.58,FLAT
2010-07-01 13:30:00+00:00,WMT,2.4123672862116163,0.71,BEAR
2010-07-02 13:30:00+00:00,MSFT,6.228895270014239,0.7,BEAR
2010-07-02 13:30:00+00:00,JPM,6.108557616594632,0.83,BEAR
2010-07-02 13:30:00+00:00,XOM,2.057552574582537,0.89,BEAR
2010-07-02 13:30:00+00:00,PG,3.1326603946693106,0.58,FLAT
2010-07-02 13:30:00+00:00,WMT,0.12434680019287953,0.58,BEAR
2010-07-06 13:30:00+00:00,MSFT,6.650991035917239,0.85,BEAR
2010-07-06 13:30:00+00:00,XOM,2.5413539539502668,0.86,BEAR
2010-07-06 13:30:00+00:00,WMT,4.388500659568569,0.56,BEAR
2010-07-16 13:30:00+00:00,SPY,2.872442649102997,0.62,BEAR
2010-07-20 13:30:00+00:00,JNJ,0.605173495160447,0.7,BEAR
2010-07-21 13:30:00+00:00,JNJ,3.884847474150086,0.85,BEAR
2010-07-21 13:30:00+00:00,PG,-2.617313022788046,0.78,BEAR
2010-07-22 13:30:00+00:00,JNJ,4.213152204241073,0.77,BEAR
2010-07-23 13:30:00+00:00,JNJ,3.9114455578722183,0.7,BEAR
2010-07-30 13:30:00+00:00,PG,-3.528562386650711,0.65,BEAR
2010-08-03 13:30:00+00:00,PG,0.1960695646352891,0.73,BEAR
2010-08-04 13:30:00+00:00,PG,1.8782474949145145,0.55,BEAR
2010-08-12 13:30:00+00:00,HD,2.9977835152809593,0.65,BEAR
2010-08-13 13:30:00+00:00,HD,4.209757271483487,0.65,BEAR
2010-08-16 13:30:00+00:00,HD,-0.5294751245415669,0.7,BEAR
2010-08-24 13:30:00+00:00,JNJ,1.4025949410710525,0.76,BEAR
2010-08-25 13:30:00+00:00,JNJ,2.705875283290989,0.78,BEAR
2010-08-26 13:30:00+00:00,JNJ,4.242341789783296,0.83,BEAR
2010-08-27 13:30:00+00:00,JNJ,4.624134476957738,0.8,BEAR
2010-08-30 13:30:00+00:00,JNJ,5.73533005201243,0.77,BEAR
2010-09-28 13:30:00+00:00,PG,2.4807547025150036,0.85,BEAR
2010-09-29 13:30:00+00:00,PG,3.6903208024223573,0.85,BEAR
2010-09-30 13:30:00+00:00,PG,4.436905474622484,0.85,BEAR
2010-10-01 13:30:00+00:00,PG,4.465932648558699,0.8,BEAR
2010-10-04 13:30:00+00:00,PG,4.967559561292991,0.7,BEAR
2010-10-28 13:30:00+00:00,PEP,-0.32868502492780094,0.44,BULL
2010-11-24 14:30:00+00:00,WMT,1.1428372290945077,0.47,BULL
2010-11-29 14:30:00+00:00,WMT,0.6816493194510904,0.59,BULL
2010-11-30 14:30:00+00:00,MCD,-2.6241448073804268,0.52,BULL
2010-11-30 14:30:00+00:00,WMT,-0.0293776220557695,0.7,BULL
2010-12-01 14:30:00+00:00,JNJ,0.19056540327617322,0.88,BULL
2010-12-02 14:30:00+00:00,JNJ,-0.26213161916303845,0.72,BULL
2010-12-07 14:30:00+00:00,JNJ,0.12527705502554198,0.92,BULL
2010-12-08 14:30:00+00:00,JNJ,-0.8488930255317507,0.89,BULL
2010-12-17 14:30:00+00:00,MCD,-0.4858640643056739,1.0,BULL
2010-12-20 14:30:00+00:00,MCD,-3.74726495411752,1.0,BULL
2010-12-22 14:30:00+00:00,MCD,-3.6796434955777975,0.98,BULL
2010-12-30 14:30:00+00:00,PEP,2.777180424564518,0.5,FLAT
2010-12-31 14:30:00+00:00,PG,1.6299880581274553,0.46,BULL
2011-01-31 14:30:00+00:00,SPY,2.940147663536984,0.52,BULL
2011-01-31 14:30:00+00:00,QQQ,3.678848730807518,0.92,BULL
2011-02-01 14:30:00+00:00,AMZN,9.995170290888147,0.82,BULL
2011-02-02 14:30:00+00:00,AMZN,7.393596206523473,0.87,BULL
2011-02-03 14:30:00+00:00,AMZN,7.695131464231632,0.87,BULL
2011-02-04 14:30:00+00:00,AMZN,5.708844401115475,0.82,BULL
2011-02-04 14:30:00+00:00,PG,0.39032006245121,0.6,BULL
2011-02-07 14:30:00+00:00,AMZN,1.7528424472116968,0.81,BULL
2011-02-16 14:30:00+00:00,MSFT,-3.020432336393245,0.85,BULL
2011-02-17 14:30:00+00:00,MSFT,-4.417722451384785,0.87,BULL
2011-02-17 14:30:00+00:00,PG,-3.3574837834776985,0.47,BULL
2011-02-23 14:30:00+00:00,AAPL,2.254722046933335,0.38,BULL
2011-02-23 14:30:00+00:00,PG,-3.8402035113525206,0.39,BULL
2011-02-24 14:30:00+00:00,AAPL,0.302909203010735,0.38,BULL
2011-02-24 14:30:00+00:00,COST,0.06955092895785937,0.62,BULL
2011-02-24 14:30:00+00:00,HON,-1.6899145455472997,0.62,BULL
2011-02-24 14:30:00+00:00,MRK,2.536902452389408,0.55,BEAR
2011-02-25 14:30:00+00:00,MRK,1.5135531016860737,0.69,BEAR
2011-03-01 14:30:00+00:00,MRK,-1.9360375641963523,0.88,BEAR
2011-03-02 14:30:00+00:00,PEP,-1.5453166477057174,0.78,BEAR
2011-03-02 14:30:00+00:00,SPY,-4.790104720697893,0.69,BULL
2011-03-02 14:30:00+00:00,QQQ,-6.23295710086864,0.78,BULL
2011-03-03 14:30:00+00:00,COST,-2.900805635181121,0.65,BULL
2011-03-04 14:30:00+00:00,COST,-3.3193917232669907,0.63,BULL
2011-03-08 14:30:00+00:00,QQQ,-3.2655368435280003,0.55,BULL
2011-03-10 14:30:00+00:00,JNJ,-0.4813428986559681,0.78,BEAR
2011-03-11 14:30:00+00:00,JNJ,-0.9522073240586346,0.78,BEAR
2011-03-11 14:30:00+00:00,HON,2.7886756994979223,0.82,BULL
2011-03-11 14:30:00+00:00,SPY,0.8975424263407621,0.76,BULL
2011-03-11 14:30:00+00:00,QQQ,1.043517864561522,0.96,BULL
2011-03-14 13:30:00+00:00,JNJ,0.6421970031599269,0.7,BEAR
2011-03-14 13:30:00+00:00,MRK,1.8422669767968496,0.85,BEAR
2011-03-15 13:30:00+00:00,MRK,2.8230878812277105,0.9,BEAR
2011-03-15 13:30:00+00:00,PEP,1.8784635660637892,0.7,BEAR
2011-03-16 13:30:00+00:00,MRK,6.369418415083182,0.9,BEAR
2011-03-16 13:30:00+00:00,PEP,3.2867593408504145,0.7,BEAR
2011-03-17 13:30:00+00:00,AAPL,3.1240361911779098,0.89,BULL
2011-03-17 13:30:00+00:00,JPM,1.5687208418242984,0.92,BULL
2011-03-17 13:30:00+00:00,XOM,2.700262490542525,0.36,BULL
2011-03-17 13:30:00+00:00,HD,2.6849054934512595,0.97,BULL
2011-03-17 13:30:00+00:00,HON,6.747014109206656,0.89,BULL
2011-03-17 13:30:00+00:00,MRK,3.765842308047552,0.9,BEAR
2011-03-17 13:30:00+00:00,SPY,2.8012738488158844,1.0,BULL
2011-03-18 13:30:00+00:00,HD,3.379969002523664,0.92,BULL
2011-03-18 13:30:00+00:00,HON,4.28871993603349,0.81,BULL
2011-03-21 13:30:00+00:00,AAPL,-0.5010523075046792,0.86,BULL
2011-03-21 13:30:00+00:00,HD,2.9508708937556096,0.83,BULL
2011-03-21 13:30:00+00:00,QQQ,2.9980211502938388,0.79,BULL
2011-03-22 13:30:00+00:00,AAPL,-0.24054633294598696,0.84,BULL
2011-04-14 13:30:00+00:00,HON,6.252277345831139,0.74,BULL
2011-04-15 13:30:00+00:00,HON,7.587393644169612,0.85,BULL
2011-04-18 13:30:00+00:00,MSFT,3.1166683399986277,0.78,BEAR
2011-04-19 13:30:00+00:00,MSFT,1.8406704664517592,0.78,BEAR
2011-04-19 13:30:00+00:00,HON,3.003721234383909,0.72,BULL
2011-05-06 13:30:00+00:00,SPY,-0.5159974088441684,0.87,BULL
2011-05-25 13:30:00+00:00,SPY,-2.100238302715794,0.62,BULL
2011-05-26 13:30:00+00:00,SPY,-4.391623567972452,0.41,BULL
2011-06-02 13:30:00+00:00,HON,-0.9926735660562039,0.69,BULL
2011-06-06 13:30:00+00:00,HON,-2.4731722966667298,0.82,BULL
2011-06-08 13:30:00+00:00,IBM,0.3330697889098574,0.56,BULL
2011-06-09 13:30:00+00:00,HON,0.1915171381224173,1.0,BULL
2011-06-09 13:30:00+00:00,IBM,0.821153686567778,0.56,BULL
2011-06-09 13:30:00+00:00,SPY,-0.5549810835020793,0.61,BULL
2011-06-14 13:30:00+00:00,IBM,4.339654657953479,1.0,BULL
2011-06-16 13:30:00+00:00,IBM,4.354219303079408,0.9,BULL
2011-07-11 13:30:00+00:00,JPM,6.005874846092523,0.76,BEAR
2011-07-12 13:30:00+00:00,JPM,4.209626313936509,0.77,BEAR
2011-07-27 13:30:00+00:00,SPY,-14.135636083899215,0.45,FLAT
2011-08-02 13:30:00+00:00,WMT,0.1079883248361157,0.5,FLAT
2011-08-04 13:30:00+00:00,JPM,-8.60452432278005,0.72,BEAR
2011-08-05 13:30:00+00:00,JPM,-6.232058526465205,0.84,BEAR
2011-08-05 13:30:00+00:00,MCD,3.9405156638762295,0.65,BULL
2011-08-22 13:30:00+00:00,PEP,0.26009990465416966,0.45,FLAT
2011-08-23 13:30:00+00:00,AMZN,13.056800888413608,0.85,BULL
2011-08-24 13:30:00+00:00,AMZN,11.41423164890617,0.85,BULL
2011-08-24 13:30:00+00:00,IBM,-1.5712848627871379,0.42,BULL
2011-08-26 13:30:00+00:00,AMZN,6.558011872341772,0.79,BULL
2011-08-26 13:30:00+00:00,IBM,-4.9152302775662,0.44,BULL
2011-09-06 13:30:00+00:00,JPM,-5.732102033818922,0.77,BEAR
2011-09-06 13:30:00+00:00,PEP,-4.387203990209016,0.78,BEAR
2011-09-06 13:30:00+00:00,SPY,1.0188554799892016,0.7,BEAR
2011-09-07 13:30:00+00:00,PEP,-1.088546836102117,0.78,BEAR
2011-09-08 13:30:00+00:00,PEP,-0.493304605756907,0.78,BEAR
2011-09-09 13:30:00+00:00,JPM,-5.976958031437767,0.84,BEAR
2011-09-09 13:30:00+00:00,PEP,1.4134844740476349,0.7,BEAR
2011-09-09 13:30:00+00:00,PG,-0.1499788073424387,0.7,BEAR
2011-09-09 13:30:00+00:00,SPY,-1.0467130410813306,0.85,BEAR
2011-09-12 13:30:00+00:00,JPM,-3.8987368676747596,0.85,BEAR
2011-09-12 13:30:00+00:00,MCD,3.5429922464448413,0.64,BULL
2011-09-12 13:30:00+00:00,PEP,2.499132218729944,0.57,BEAR
2011-09-12 13:30:00+00:00,PG,1.0943358535095944,0.7,BEAR
2011-09-13 13:30:00+00:00,JPM,-3.93448559169887,0.87,BEAR
2011-09-13 13:30:00+00:00,PG,1.6028877967299502,0.7,BEAR
2011-09-14 13:30:00+00:00,JPM,-8.878856757712345,0.88,BEAR
2011-09-14 13:30:00+00:00,MCD,0.4484395809025953,0.74,BULL
2011-09-20 13:30:00+00:00,JPM,-6.746004291472632,0.82,BEAR
2011-09-21 13:30:00+00:00,JPM,4.684282184561375,0.8,BEAR
2011-09-21 13:30:00+00:00,SPY,0.7741687956406227,0.7,BEAR
2011-09-22 13:30:00+00:00,HON,7.531501288790163,0.7,BEAR
2011-09-22 13:30:00+00:00,MRK,1.4464725619561096,0.67,BEAR
2011-09-22 13:30:00+00:00,SPY,3.7089224030483243,0.78,BEAR
2011-09-22 13:30:00+00:00,QQQ,2.179677072363038,0.7,BEAR
2011-09-23 13:30:00+00:00,HON,5.379009020787481,0.9,BEAR
2011-09-23 13:30:00+00:00,MCD,-1.1718950549793612,0.81,BULL
2011-09-23 13:30:00+00:00,MRK,0.867951117798783,0.77,BEAR
2011-09-23 13:30:00+00:00,QQQ,-0.9470918157636808,0.85,BEAR
2011-09-29 13:30:00+00:00,QQQ,7.177055613990284,0.76,BEAR
2011-10-03 13:30:00+00:00,HD,10.766543059906663,0.53,BEAR
2011-10-03 13:30:00+00:00,HON,13.74204217919474,0.84,BEAR
2011-10-03 13:30:00+00:00,PEP,3.2773754296966233,0.54,BEAR
2011-10-04 13:30:00+00:00,AMZN,14.123189216229001,0.44,BULL
2011-10-04 13:30:00+00:00,MCD,3.204115923827492,0.89,BULL
2011-10-05 13:30:00+00:00,AAPL,6.404355908866346,0.76,BULL
2011-11-02 13:30:00+00:00,AAPL,-3.7771926962867908,0.53,BULL
2011-11-04 13:30:00+00:00,PEP,2.903094566156114,0.54,BEAR
2011-11-14 14:30:00+00:00,AMZN,-13.822423929522545,0.65,BULL
2011-11-15 14:30:00+00:00,AAPL,-1.9829165011654164,0.77,BULL
2011-11-25 14:30:00+00:00,COST,1.812533404032122,0.51,BULL
2011-12-20 14:30:00+00:00,COST,-0.5672765339138537,0.45,BULL
2011-12-22 14:30:00+00:00,IBM,-0.9901533746095093,0.36,BULL
2011-12-23 14:30:00+00:00,IBM,-2.0560085193897,0.35,BULL
2012-02-16 14:30:00+00:00,MCD,-0.2446262431825471,0.73,BULL
2012-02-22 14:30:00+00:00,MRK,-2.181344735326959,0.6,BULL
2012-02-24 14:30:00+00:00,WMT,2.2655708382534447,1.0,BULL
2012-02-28 14:30:00+00:00,WMT,3.564484638551566,1.0,BULL
2012-02-29 14:30:00+00:00,WMT,2.7628013213593148,0.98,BULL
2012-03-02 14:30:00+00:00,WMT,3.0417837538096646,0.97,BULL
2012-03-05 14:30:00+00:00,WMT,2.7976054562644426,0.89,BULL
2012-03-07 14:30:00+00:00,WMT,1.1187140796105128,0.79,BULL
2012-03-08 14:30:00+00:00,MRK,0.1894808436399125,0.95,BULL
2012-04-05 13:30:00+00:00,MSFT,3.7008637591038562,0.34,BULL
2012-04-12 13:30:00+00:00,MSFT,3.801642205986935,0.77,BULL
2012-04-12 13:30:00+00:00,JNJ,1.1908482840532606,0.62,FLAT
2012-04-16 13:30:00+00:00,MSFT,2.248411101529816,0.83,BULL
2012-04-20 13:30:00+00:00,SPY,0.26567476347364116,0.65,BULL
2012-04-24 13:30:00+00:00,SPY,-1.5657142750042683,0.9,BULL
2012-05-02 13:30:00+00:00,AAPL,-7.69680266428166,0.81,BULL
2012-05-03 13:30:00+00:00,PG,-0.9615661101805015,0.56,BULL
2012-05-07 13:30:00+00:00,AAPL,-1.6776618244965964,0.89,BULL
2012-05-07 13:30:00+00:00,JPM,-21.8303157084806,0.78,BULL
2012-05-09 13:30:00+00:00,AAPL,-0.8280406296610371,0.89,BULL
2012-05-10 13:30:00+00:00,AAPL,-0.12224424893945772,0.88,BULL
2012-05-10 13:30:00+00:00,JPM,-8.871424501128725,0.92,BULL
2012-05-10 13:30:00+00:00,HD,-1.2377366737528093,0.65,BULL
2012-05-10 13:30:00+00:00,MRK,-1.6710414455879519,0.56,BULL
2012-05-11 13:30:00+00:00,IBM,-2.9155326588502053,0.84,BULL
2012-05-14 13:30:00+00:00,MRK,-1.447222710232337,0.69,BULL
2012-05-16 13:30:00+00:00,HD,0.9844634359183974,1.0,BULL
2012-05-16 13:30:00+00:00,MRK,-1.7645000514103129,0.45,BULL
2012-05-18 13:30:00+00:00,JNJ,-1.5445689289884255,0.58,FLAT
2012-05-21 13:30:00+00:00,HD,1.7470649081174354,1.0,BULL
2012-05-22 13:30:00+00:00,HD,5.247852403436153,0.98,BULL
2012-05-23 13:30:00+00:00,JNJ,-0.22877478393493492,0.5,FLAT
2012-05-23 13:30:00+00:00,HD,4.710350464902428,0.91,BULL
2012-05-24 13:30:00+00:00,MRK,2.265473975059475,0.48,BULL
2012-06-19 13:30:00+00:00,PG,0.5819211635426819,0.88,BEAR
2012-06-20 13:30:00+00:00,PG,1.5173994340840231,0.7,BEAR
2012-06-21 13:30:00+00:00,MCD,1.5965824749861097,0.78,BEAR
2012-06-21 13:30:00+00:00,PG,2.4338041181832666,0.69,BEAR
2012-06-22 13:30:00+00:00,PG,3.2579710078794863,0.64,BEAR
2012-06-25 13:30:00+00:00,HON,-0.4088584998512962,0.78,BEAR
2012-06-25 13:30:00+00:00,SPY,1.7406795726748792,0.58,FLAT
2012-06-26 13:30:00+00:00,HON,0.42077677820318937,0.78,BEAR
2012-06-27 13:30:00+00:00,HON,0.6572972109615278,0.78,BEAR
2012-06-28 13:30:00+00:00,HON,0.02932390196658045,0.78,BEAR
2012-07-11 13:30:00+00:00,QQQ,-0.14849999201697586,0.45,FLAT
2012-07-12 13:30:00+00:00,MSFT,1.123630574154039,0.65,BEAR
2012-07-12 13:30:00+00:00,IBM,5.528042695165086,0.58,FLAT
2012-07-12 13:30:00+00:00,SPY,1.5701338902770967,0.58,FLAT
2012-07-12 13:30:00+00:00,QQQ,1.1395556690500375,0.72,FLAT
2012-07-13 13:30:00+00:00,AMZN,9.371615693761873,0.63,BULL
2012-07-18 13:30:00+00:00,HD,1.1389880502148786,0.77,BULL
2012-07-19 13:30:00+00:00,HD,0.9071650350919949,0.84,BULL
2012-07-23 13:30:00+00:00,HD,1.9018211227190016,0.76,BULL
2012-07-24 13:30:00+00:00,MCD,0.6649918118220282,0.7,BEAR
2012-07-25 13:30:00+00:00,MCD,-1.9579291650798525,0.64,BEAR
2012-08-22 13:30:00+00:00,WMT,4.113899109473723,0.59,BULL
2012-08-24 13:30:00+00:00,WMT,1.7558996757373073,0.73,BULL
2012-08-27 13:30:00+00:00,WMT,2.5264870473636765,0.73,BULL
2012-09-05 13:30:00+00:00,JNJ,1.2202497719962537,0.71,BULL
2012-09-13 13:30:00+00:00,PEP,-0.4888232987895794,0.78,BULL
2012-09-18 13:30:00+00:00,PEP,-0.40615869022054796,0.81,BULL
2012-09-19 13:30:00+00:00,PEP,-0.24267838051848373,0.78,BULL
2012-09-24 13:30:00+00:00,PEP,0.24360223265412792,0.78,BULL
2012-10-15 13:30:00+00:00,AAPL,-6.587169916778941,0.68,BULL
2012-10-16 13:30:00+00:00,AAPL,-8.189214336050696,0.63,BULL
2012-10-16 13:30:00+00:00,COST,-0.18229746601486949,0.85,BULL
2012-10-22 13:30:00+00:00,AAPL,-11.878660944942359,0.88,BULL
2012-10-22 13:30:00+00:00,COST,2.781435720601017,1.0,BULL
2012-10-22 13:30:00+00:00,SPY,-1.5938527851925972,0.67,BULL
2012-10-23 13:30:00+00:00,AMZN,-3.9416130684012147,1.0,BULL
2012-10-23 13:30:00+00:00,COST,-0.49885002350995594,1.0,BULL
2012-10-24 13:30:00+00:00,COST,-0.651489290843621,0.97,BULL
2012-10-24 13:30:00+00:00,PG,-4.100193202146688,0.76,BULL
2012-10-24 13:30:00+00:00,WMT,-4.048514404578394,0.69,BULL
2012-10-25 13:30:00+00:00,XOM,-3.6904594072649295,0.44,BULL
2012-10-25 13:30:00+00:00,COST,-0.6006628003313984,0.89,BULL
2012-10-26 13:30:00+00:00,XOM,-5.144800351031152,0.47,BULL
2012-10-26 13:30:00+00:00,IBM,-3.4642501148649045,0.41,BULL
2012-10-31 13:30:00+00:00,IBM,-4.873496587563042,0.62,BULL
2012-11-01 13:30:00+00:00,IBM,-6.136833130862203,0.39,BULL
2012-11-05 14:30:00+00:00,XOM,-3.6508704061895583,0.64,BULL
2012-11-05 14:30:00+00:00,WMT,-5.8197449628656885,0.91,BULL
2012-11-06 14:30:00+00:00,PG,-0.9110956360259983,0.62,BULL
2012-11-06 14:30:00+00:00,WMT,-6.1537928780229905,0.82,BULL
2012-11-09 14:30:00+00:00,XOM,1.4608902729437747,0.97,BULL
2012-11-09 14:30:00+00:00,MRK,-0.7511037493362145,1.0,BULL
2012-11-12 14:30:00+00:00,XOM,0.5120637418783286,0.97,BULL
2012-11-12 14:30:00+00:00,HON,-0.7993820172641556,0.48,BULL
2012-11-12 14:30:00+00:00,WMT,-3.5820306739627528,1.0,BULL
2012-11-13 14:30:00+00:00,MSFT,0.26014502761899255,0.7,FLAT
2012-11-14 14:30:00+00:00,MSFT,0.1337593817344184,0.7,FLAT
2012-11-15 14:30:00+00:00,JPM,3.963178610917294,0.97,BULL
2012-11-16 14:30:00+00:00,JPM,1.641304077108911,1.0,BULL
2012-11-19 14:30:00+00:00,JPM,0.3636815764213987,0.86,BULL
2012-11-19 14:30:00+00:00,HON,0.250128289941334,0.77,BULL
2012-11-19 14:30:00+00:00,MRK,2.155836212038398,1.0,BULL
2012-11-20 14:30:00+00:00,HON,1.5235936528426013,0.78,BULL
2012-11-20 14:30:00+00:00,MRK,1.277666600998573,0.99,BULL
2012-11-21 14:30:00+00:00,MRK,1.0970108075577867,0.91,BULL
2012-12-06 14:30:00+00:00,AAPL,-6.150103783511625,0.98,BEAR
2012-12-07 14:30:00+00:00,AAPL,-1.3979520420702283,0.78,BEAR
2012-12-10 14:30:00+00:00,AAPL,-3.8486971109863655,0.78,BEAR
2012-12-11 14:30:00+00:00,AAPL,-6.547763109470804,0.78,BEAR
2012-12-12 14:30:00+00:00,AAPL,-3.2449199422944677,0.78,BEAR
2012-12-12 14:30:00+00:00,HD,-3.2669043551713,0.67,BULL
2012-12-13 14:30:00+00:00,AAPL,-1.2434144570263694,0.78,BEAR
2012-12-14 14:30:00+00:00,AAPL,4.182775166003018,0.78,BEAR
2012-12-14 14:30:00+00:00,QQQ,0.4768500875202299,0.5,FLAT
2012-12-17 14:30:00+00:00,AAPL,4.286145387942404,0.78,BEAR
2012-12-19 14:30:00+00:00,PEP,-0.8960021687021986,0.7,BEAR
2012-12-20 14:30:00+00:00,AAPL,2.042591340502763,0.7,BEAR
2012-12-20 14:30:00+00:00,HD,2.285576723216185,0.75,BULL
2012-12-21 14:30:00+00:00,AAPL,0.8458269099470919,0.69,BEAR
2012-12-21 14:30:00+00:00,PEP,0.390548923012312,0.92,BEAR
2012-12-21 14:30:00+00:00,WMT,0.043771783800551925,0.7,BEAR
2012-12-24 14:30:00+00:00,AAPL,-0.5259174242460222,0.65,BEAR
2012-12-24 14:30:00+00:00,HD,2.5653515181035855,0.91,BULL
2012-12-24 14:30:00+00:00,PEP,0.7410475680415638,0.63,BEAR
2012-12-24 14:30:00+00:00,WMT,-0.11942548638280868,0.7,BEAR
2012-12-26 14:30:00+00:00,AAPL,1.7118662599098815,0.6,BEAR
2012-12-26 14:30:00+00:00,JNJ,2.8494102129848975,0.17,BULL
2012-12-26 14:30:00+00:00,WMT,0.39210985432527323,0.78,BEAR
2012-12-26 14:30:00+00:00,QQQ,3.875419149378617,0.5,FLAT
2012-12-27 14:30:00+00:00,WMT,0.9398280939340701,0.78,BEAR
2012-12-28 14:30:00+00:00,WMT,1.0609008095296955,0.74,BEAR
2012-12-31 14:30:00+00:00,JNJ,1.7976706239802027,0.27,BULL
2012-12-31 14:30:00+00:00,WMT,-0.04201022080032149,0.68,BEAR
2013-01-14 14:30:00+00:00,AAPL,-8.320522701021908,0.81,BEAR
2013-01-15 14:30:00+00:00,AAPL,-7.959118598547123,0.81,BEAR
2013-01-24 14:30:00+00:00,AAPL,3.1746654127437157,0.81,BEAR
2013-01-25 14:30:00+00:00,AAPL,8.058069069127042,0.77,BEAR
2013-02-01 14:30:00+00:00,MRK,-0.12779316404625596,0.65,BEAR
2013-02-04 14:30:00+00:00,MRK,2.712562336766909,0.65,BEAR
2013-02-05 14:30:00+00:00,MRK,3.050920240112881,0.65,BEAR
2013-02-06 14:30:00+00:00,MRK,3.300737051947702,0.65,BEAR
