ticker,date,layer,pattern,sentiment,trend_bias,kalman_vol,ret_3d,ret_5d,ret_10d
JPM,2022-10-13,MICRO,BULLISH_MARUBOZU,BULLISH,DOWN,ACCEL,5.718256904004677,3.3074889190227075,10.842263128832057
JPM,2022-10-13,MACRO,HAMMER,BULLISH,DOWN,ACCEL,5.718256904004677,3.3074889190227075,10.842263128832057
JPM,2022-10-14,MACRO,MORNING_STAR,BULLISH,DOWN,ACCEL,0.7183655049306473,5.6630933667203855,8.991257381006228
JPM,2022-10-17,MACRO,BULLISH_ENGULFING,BULLISH,DOWN,ACCEL,-3.2072542479168837,2.0020331486745486,4.919224689167383
JPM,2022-10-18,MACRO,BULLISH_ENGULFING,BULLISH,DOWN,DECEL,3.3168359252040562,3.7141008386416914,8.32078522354545
JPM,2022-10-19,MACRO,BULLISH_ENGULFING,BULLISH,DOWN,DECEL,4.183331645329911,5.656095750151136,8.090854760916095
JPM,2022-10-21,MICRO,BULLISH_MARUBOZU,BULLISH,DOWN,DECEL,1.5239597345799452,3.1354519127861704,6.898323226902405
JPM,2022-10-28,MICRO,TWEEZER_BOTTOM,BULLISH,DOWN,DECEL,0.8627175137547954,3.8098628233729976,7.479897431173642
JPM,2022-11-01,MACRO,BULLISH_MARUBOZU,BULLISH,DOWN,ACCEL,2.076192603237842,2.6776444412355156,3.841514678796445
JPM,2022-11-02,MICRO,SHOOTING_STAR,BEARISH,DOWN,ACCEL,4.1932505524630725,2.900480634748341,5.581246664205162
JPM,2022-11-04,MACRO,THREE_WHITE_SOLDIERS,BULLISH,DOWN,ACCEL,-1.0984578351544234,3.1399325641075233,2.0269772318278325
JPM,2022-11-10,MICRO,BULLISH_MARUBOZU,BULLISH,DOWN,ACCEL,-1.837852126996597,-2.133212378375971,0.9680457641138905
JPM,2022-11-11,MICRO,DOJI,NEUTRAL,DOWN,ACCEL,-1.1127754234672822,-0.5779389639913017,-0.19909031071996675
JPM,2022-11-15,MACRO,THREE_WHITE_SOLDIERS,BULLISH,UP,ACCEL,0.5159338031945676,1.4171539871826961,3.7753394310519113
JPM,2022-11-18,MICRO,HANGING_MAN,BEARISH,UP,DECEL,2.1870426062772967,0.5922414086899919,-1.6389911111670468
JPM,2022-11-23,MICRO,BULLISH_MARUBOZU,BULLISH,UP,DECEL,-0.020508285866401826,-0.25477083915413634,-2.7147189255469257
JPM,2022-11-23,MACRO,BULLISH_MARUBOZU,BULLISH,UP,DECEL,-0.020508285866401826,-0.25477083915413634,-2.7147189255469257
JPM,2022-11-25,MICRO,THREE_WHITE_SOLDIERS,BULLISH,UP,DECEL,1.3629472321495595,-0.8523756937248411,-3.0530541191458695
JPM,2022-11-28,MICRO,EVENING_STAR,BEARISH,UP,ACCEL,1.3411626680495887,-2.2813651867798797,-0.16883214196540133
JPM,2022-11-29,MICRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,-1.0461861205519,-3.65987720537747,-1.836882430106608
JPM,2022-12-01,MACRO,DOJI,NEUTRAL,UP,ACCEL,-2.009855401556324,-1.0492406737742543,-3.119397713860165
JPM,2022-12-05,MACRO,BEARISH_ENGULFING,BEARISH,UP,ACCEL,0.010535063805952075,1.0115451232369757,-2.111913137812341
JPM,2022-12-07,MICRO,DOJI,NEUTRAL,UP,ACCEL,1.5396296067488715,0.9343788760970411,-0.011341862472626016
JPM,2022-12-08,MICRO,MORNING_STAR,BULLISH,UP,DECEL,1.287251315146486,-1.7193387238648352,-1.2963178053275626
JPM,2022-12-08,MACRO,EVENING_STAR,BEARISH,UP,DECEL,1.5573007142043522,-1.457305415901416,-1.0331566501439196
JPM,2022-12-09,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,0.995511930363017,-2.123491952818872,-0.6169769740264618
JPM,2022-12-09,MACRO,EVENING_STAR,BEARISH,UP,DECEL,0.995511930363017,-2.123491952818872,-0.6169769740264618
JPM,2022-12-19,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,-0.0955938919007572,0.7301983106256493,4.2779859281593255
JPM,2022-12-21,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,0.7101925693317485,1.8415890230087766,6.2287818092402025
JPM,2022-12-22,MICRO,HANGING_MAN,BEARISH,UP,DECEL,1.5797499293050823,2.8374305020907036,6.123250194824768
JPM,2022-12-23,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,1.1257196049930847,2.567980396750914,5.986739100419404
JPM,2022-12-23,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,1.1257196049930847,2.567980396750914,5.986739100419404
JPM,2022-12-27,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,1.5217012744963847,3.2477702846156995,6.489038709896155
JPM,2022-12-28,MACRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,1.5741278008985793,2.498598017481969,5.633762490804613
JPM,2022-12-29,MICRO,HAMMER,BULLISH,UP,ACCEL,2.5421041287159385,4.481176456197736,8.321380421318567
JPM,2023-01-03,MICRO,DOJI,NEUTRAL,UP,ACCEL,2.3420007278396424,2.8316428134919356,1.3255465661261858
JPM,2023-01-04,MACRO,MORNING_STAR,BULLISH,UP,ACCEL,1.1107173390934815,2.7741480948909993,-0.8177480227042057
JPM,2023-01-05,MICRO,HANGING_MAN,BEARISH,UP,DECEL,2.1061827458346767,2.76186112279484,-0.4869681599329002
JPM,2023-01-05,MACRO,MORNING_STAR,BULLISH,UP,DECEL,1.5242960128055907,2.176237784024289,-1.0540769425163747
JPM,2023-01-06,MACRO,BULLISH_MARUBOZU,BULLISH,UP,DECEL,0.5979409472101496,3.033114429470774,-1.1023135780487878
JPM,2023-01-13,MICRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,-4.7036664374949355,-2.9214786195598306,-1.6060930949698917
JPM,2023-01-18,MICRO,EVENING_STAR,BEARISH,UP,DECEL,1.6145091700493515,2.983969293355933,3.331888067356171
JPM,2023-01-18,MACRO,DARK_CLOUD_COVER,BEARISH,UP,DECEL,1.6145091700493515,2.983969293355933,3.331888067356171
JPM,2023-01-19,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,2.5813848853881454,3.7150088539967125,2.944444197008772
JPM,2023-01-20,MICRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,2.721620174418226,3.607651442578292,4.176206916924353
JPM,2023-01-20,MACRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,3.2001535278123923,4.090312413052921,4.661516529011794
JPM,2023-01-23,MICRO,MORNING_STAR,BULLISH,UP,DECEL,2.2132374000971113,1.5925602047522094,3.6298136727295587
JPM,2023-01-24,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,1.5068180506914786,1.246392482565775,3.915721798670303
JPM,2023-01-25,MICRO,THREE_WHITE_SOLDIERS,BULLISH,UP,DECEL,-0.32954602062280375,5.769289877042012e-06,2.184965868318989
JPM,2023-01-25,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.32954602062280375,5.769289877042012e-06,2.184965868318989
JPM,2023-01-26,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,-0.5690477468940982,-1.2936758157218886,-0.24224919125072436
JPM,2023-01-31,MICRO,DRAGONFLY_DOJI,BULLISH,UP,ACCEL,1.8803298108024176,3.7288768250346536,3.403927212885755
JPM,2023-01-31,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,1.8803298108024176,3.7288768250346536,3.403927212885755
JPM,2023-02-01,MACRO,DOJI,NEUTRAL,UP,ACCEL,1.5498593494780535,2.065056835281456,2.8950802100449033
JPM,2023-02-02,MICRO,TWEEZER_TOP,BEARISH,UP,ACCEL,4.275538999635958,1.9308844700390415,2.9471480620362125
JPM,2023-02-03,MICRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,1.5585584721288528,0.4193436329506389,1.2737606243021866
JPM,2023-02-07,MICRO,THREE_WHITE_SOLDIERS,BULLISH,UP,DECEL,-1.2504953892864217,0.2618534697617136,-2.986840848240381
JPM,2023-02-07,MACRO,BULLISH_MARUBOZU,BULLISH,UP,DECEL,-1.2504953892864217,0.2618534697617136,-2.986840848240381
JPM,2023-02-08,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,-0.14217055421699984,0.7193179697627626,-2.173385557246182
JPM,2023-02-09,MICRO,EVENING_STAR,BEARISH,UP,DECEL,2.644252113979607,1.6550956433440844,1.0171472000601909
JPM,2023-02-09,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,2.2499425641674002,1.2645859540656854,0.6290882000146906
JPM,2023-02-15,MACRO,HAMMER,BULLISH,UP,ACCEL,-2.4119386576256088,-2.383973161555292,-1.4054915268283168
JPM,2023-02-22,MACRO,EVENING_STAR,BEARISH,UP,ACCEL,2.637411389004502,2.918978286860465,-0.5104278272491157
JPM,2023-02-23,MACRO,EVENING_STAR,BEARISH,UP,DECEL,3.228286235272966,1.5864147109953561,-6.140424894997707
JPM,2023-02-24,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,0.1975084469649885,0.977731484417597,-6.0582458161070285
JPM,2023-02-27,MICRO,GRAVESTONE_DOJI,BEARISH,UP,ACCEL,-1.1796612983367851,0.04622206829388295,-8.05863792215111
JPM,2023-02-28,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,0.9798631491605752,-2.5627952919898402,-5.37443421146474
JPM,2023-03-06,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,-7.9259775551916505,-7.283130190541441,-10.186487819589253
JPM,2023-03-06,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,-8.507660998934538,-7.868874863053768,-10.753890347170374
JPM,2023-03-07,MACRO,TWEEZER_TOP,BEARISH,UP,ACCEL,-3.0327417367043297,-2.328969038945575,-5.281879021461364
JPM,2023-03-08,MACRO,TWEEZER_TOP,BEARISH,UP,ACCEL,-3.4550104724297683,-5.654402585074393,-6.448833929395524
JPM,2023-03-09,MACRO,BEARISH_ENGULFING,BEARISH,UP,ACCEL,4.994693618849609,1.9763466178063842,-1.0731888580215263
JPM,2023-03-10,MICRO,PIERCING_LINE,BULLISH,UP,ACCEL,-2.5801999663044213,-4.441090016082753,-5.124680620170525
JPM,2023-03-10,MACRO,TWEEZER_TOP,BEARISH,UP,ACCEL,-1.9141604855349479,-3.78777306443051,-4.476037239300075
JPM,2023-03-13,MICRO,DOJI,NEUTRAL,UP,ACCEL,-3.0447343251450887,-5.721651278435376,-4.72057993270591
JPM,2023-03-13,MACRO,EVENING_STAR,BEARISH,UP,ACCEL,-3.0447343251450887,-5.721651278435376,-4.72057993270591
JPM,2023-03-14,MICRO,HANGING_MAN,BEARISH,UP,DECEL,-3.633740324260303,-0.0030609751230600045,-1.2822158329902829
JPM,2023-03-14,MACRO,HANGING_MAN,BEARISH,UP,DECEL,-3.633740324260303,-0.0030609751230600045,-1.2822158329902829
JPM,2023-03-20,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,-2.756903045219962,-1.4919040136321642,-0.21159193553654718
JPM,2023-03-21,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,-4.064437593994011,-1.0153257903770185,-1.3686267882963012
JPM,2023-03-21,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,-4.589116392938655,-1.55668041087154,-1.9080491790878298
JPM,2023-03-22,MICRO,BEARISH_MARUBOZU,BEARISH,UP,DECEL,0.737762763983906,1.2473597058507597,0.8330051782269479
JPM,2023-03-23,MICRO,THREE_BLACK_CROWS,BEARISH,UP,DECEL,2.797261336008819,2.6935690705456596,2.470535478910113
JPM,2023-03-24,MICRO,HANGING_MAN,BEARISH,UP,DECEL,2.102284729690396,3.027320243928107,1.9075421239113026
JPM,2023-03-28,MACRO,HANGING_MAN,BEARISH,UP,DECEL,0.3503815572457734,-1.1050778587653423,-0.2668526356043602
JPM,2023-03-30,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-1.0700275496554474,-1.031217525944877,7.711166850911836
JPM,2023-03-31,MACRO,MORNING_STAR,BULLISH,UP,DECEL,-1.1540022064977407,-0.937119450160443,8.311545917896668
JPM,2023-04-04,MICRO,EVENING_STAR,BEARISH,UP,DECEL,0.9942211956037799,1.4759434746616853,11.520852589488156
JPM,2023-04-04,MACRO,THREE_BLACK_CROWS,BEARISH,UP,DECEL,0.9942211956037799,1.4759434746616853,11.520852589488156
JPM,2023-04-05,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,1.0997419485643765,1.4694654598520474,10.767619129488184
JPM,2023-04-11,MACRO,HANGING_MAN,BEARISH,UP,ACCEL,7.590194132568552,9.6608501538507,6.768097354857227
JPM,2023-04-12,MACRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,8.664062031785386,9.744228509421939,5.089336300229771
JPM,2023-04-13,MICRO,HAMMER,BULLISH,UP,ACCEL,4.298798730651953,3.86361502673706,1.0901640101572436
JPM,2023-04-13,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,4.298798730651953,3.86361502673706,1.0901640101572436
JPM,2023-04-14,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,0.7346990133578352,0.2496704147981752,-1.3909634686713845
JPM,2023-04-17,MICRO,DRAGONFLY_DOJI,BULLISH,UP,ACCEL,0.188553313460705,0.1316147427731446,0.4660387528874233
JPM,2023-04-17,MACRO,BULLISH_MARUBOZU,BULLISH,UP,ACCEL,0.188553313460705,0.1316147427731446,0.4660387528874233
JPM,2023-04-19,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.7005096139208472,-3.235035691351704,-2.6983821133585226
JPM,2023-04-19,MACRO,BULLISH_MARUBOZU,BULLISH,UP,DECEL,0.47188880882866313,-3.4547216108150294,-2.919286399774774
JPM,2023-04-25,MICRO,EVENING_STAR,BEARISH,UP,DECEL,0.729381443802094,1.2248393899908974,-0.604050200649088
JPM,2023-04-25,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.729381443802094,1.2248393899908974,-0.604050200649088
JPM,2023-04-26,MACRO,TWEEZER_TOP,BEARISH,UP,ACCEL,3.995595141603632,0.1509973677413233,0.5192573634295373
JPM,2023-05-03,MACRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,1.858525355576753,1.4200858391776723,2.8840114907432337
JPM,2023-05-08,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.2165459923186259,-0.3874578125927173,1.6750790358635934
JPM,2023-05-08,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,0.2165459923186259,-0.3874578125927173,1.6750790358635934
JPM,2023-05-09,MACRO,HANGING_MAN,BEARISH,UP,DECEL,-2.5655537855865616,-2.405699041376461,-0.7563615708258097
JPM,2023-05-10,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,0.0288710831489713,2.4106674035388265,0.1102168665627823
JPM,2023-05-11,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,-2.1034003161369164,1.6719311466647502,-1.1194799767116321
JPM,2023-05-12,MICRO,BEARISH_ENGULFING,BEARISH,UP,ACCEL,3.244590828667916,3.7889808685139794,2.1185653178892343
JPM,2023-05-16,MICRO,TWEEZER_TOP,BEARISH,UP,ACCEL,2.649976710475101,0.7397647225478591,0.09074247121289722
JPM,2023-05-18,MACRO,MORNING_STAR,BULLISH,UP,ACCEL,-2.4538295611088587,-3.1108516844194396,0.317057107522144
JPM,2023-05-22,MICRO,EVENING_STAR,BEARISH,UP,ACCEL,-1.1749448808766043,0.12893154862343925,1.4983412779198673
JPM,2023-05-24,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,2.0861275372548955,2.17524962283913,4.514604266333921
JPM,2023-05-25,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.43796426803219757,3.054117480685768,3.4503125387610503
JPM,2023-05-25,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,-0.14934238311607187,3.3528626139785094,3.7502062078748546
JPM,2023-05-30,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,2.552281532510457,1.7273102469907067,3.6838959915209712
JPM,2023-06-01,MACRO,PIERCING_LINE,BULLISH,UP,ACCEL,-0.31049606357743975,0.6839679002294372,2.372418722942694
JPM,2023-06-02,MACRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,0.2722293438424482,0.5003333920954327,2.1039436274883325
JPM,2023-06-05,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,1.340116062051694,1.5345706802878607,2.6363193930616897
JPM,2023-06-06,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,0.8698852900958467,1.5923600443865231,1.8069858979186257
JPM,2023-06-06,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,0.8698852900958467,1.5923600443865231,1.8069858979186257
JPM,2023-06-08,MICRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,1.0753508221537325,1.8368695373789015,-1.180728749128554
JPM,2023-06-12,MICRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,1.6603636725481583,1.2625103025722415,-1.1033330324644155
JPM,2023-06-13,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.02162293197330317,-0.6776191164499956,-3.280726635825195
JPM,2023-06-15,MICRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,-0.6124374095554685,-3.0356927949325105,1.566356566104035
JPM,2023-06-20,MICRO,DRAGONFLY_DOJI,BULLISH,UP,ACCEL,-2.9923329561922634,-2.7477964738968423,1.7468555265292063
JPM,2023-06-20,MACRO,THREE_WHITE_SOLDIERS,BULLISH,UP,ACCEL,-2.9923329561922634,-2.7477964738968423,1.7468555265292063
JPM,2023-06-21,MICRO,EVENING_STAR,BEARISH,UP,DECEL,-1.940883294795044,-2.363584100092034,1.584082763362762
JPM,2023-06-22,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.5896816612753908,3.6463930772656354,5.020291605932236
JPM,2023-06-23,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,-0.03461971632956199,4.90629579759896,5.416140043046544
JPM,2023-06-26,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,3.283643648575475,5.573539092724491,6.885886189665157
JPM,2023-06-27,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,4.606738290816889,4.745800960759897,7.28767243893314
JPM,2023-06-28,MACRO,EVENING_STAR,BEARISH,UP,DECEL,4.947037432981741,3.2172736507197977,7.296673293480417
JPM,2023-06-29,MICRO,BULLISH_MARUBOZU,BULLISH,UP,ACCEL,0.5519025141265004,0.3433352755923795,4.1182229313263585
JPM,2023-06-29,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,0.5519025141265004,0.3433352755923795,4.1182229313263585
JPM,2023-06-30,MACRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,-1.4654189067566676,-0.13062611923429154,5.531974517382214
JPM,2023-07-03,MICRO,INVERTED_HAMMER,BULLISH,UP,DECEL,-0.4874406969813505,1.6360271886222244,5.9380711869408485
JPM,2023-07-03,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.4874406969813505,1.6360271886222244,5.9380711869408485
JPM,2023-07-05,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,1.351107392175042,3.445857450297825,7.7051863452550435
JPM,2023-07-10,MACRO,DRAGONFLY_DOJI,BULLISH,UP,DECEL,1.5823879295114207,4.659807987989164,7.81228788245944
JPM,2023-07-17,MICRO,BULLISH_MARUBOZU,BULLISH,UP,ACCEL,1.7012225548997566,2.9061204555310254,2.880079577459702
JPM,2023-07-17,MACRO,BULLISH_MARUBOZU,BULLISH,UP,ACCEL,1.7012225548997566,2.9061204555310254,2.880079577459702
JPM,2023-07-21,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,2.0677447894696366,1.517828942986492,0.9420135834494935
JPM,2023-07-24,MICRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,-0.9245884598927263,0.30734640671307006,-0.45468376483916034
JPM,2023-07-26,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.0841262450851114,-1.7034522377715466,-2.7218395156455975
JPM,2023-07-27,MICRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,0.010171176531222745,-0.5179272076523165,-2.2931468224665563
JPM,2023-07-27,MACRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,0.010171176531222745,-0.5179272076523165,-2.2931468224665563
JPM,2023-07-31,MICRO,MORNING_STAR,BULLISH,UP,DECEL,-0.8025766881488687,-0.542459081799532,-1.8050167787938034
JPM,2023-08-01,MACRO,THREE_WHITE_SOLDIERS,BULLISH,UP,DECEL,0.18302609980350212,0.09312711907607613,-3.149560790878245
JPM,2023-08-02,MICRO,EVENING_STAR,BEARISH,UP,DECEL,1.303444829035325,-0.6158829624859563,-2.9422970400575545
JPM,2023-08-03,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.4661224758427951,-1.9475089137411674,-5.095457684582604
JPM,2023-08-07,MICRO,INVERTED_HAMMER,BULLISH,UP,ACCEL,-0.7105966148868847,0.07177644066453791,-3.348646630250206
JPM,2023-08-08,MACRO,DOJI,NEUTRAL,UP,ACCEL,-0.42870883277339905,-2.7624529773287794,-5.631292450804372
JPM,2023-08-09,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.4054647288665901,-2.565768865149761,-4.395210647830139
JPM,2023-08-11,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-2.353555924019963,-3.146735650527329,-4.395035793633011
JPM,2023-08-22,MICRO,EVENING_STAR,BEARISH,UP,ACCEL,0.6247430815669461,1.794869633511665,-0.8054115930321546
JPM,2023-08-23,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,-0.1231885645505464,0.28292429756093534,-2.722328455100036
JPM,2023-08-23,MACRO,THREE_BLACK_CROWS,BEARISH,UP,DECEL,0.20508113963306537,0.6125287915440458,-2.4026014633913206
JPM,2023-08-28,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,-0.822129694811931,-1.5880166675691594,-0.8153659490912041
JPM,2023-08-29,MICRO,MORNING_STAR,BULLISH,UP,DECEL,-1.3412382989255642,-2.591095926637564,-1.6167685270141532
JPM,2023-08-29,MACRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,-1.3412382989255642,-2.591095926637564,-1.6167685270141532
JPM,2023-08-30,MICRO,TWEEZER_TOP,BEARISH,UP,ACCEL,-1.9058143308464874,-2.9056880016491973,0.8303023845615142
JPM,2023-08-30,MACRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,-2.2215673697842853,-3.218222571031882,0.5057421246667837
JPM,2023-08-31,MICRO,EVENING_STAR,BEARISH,UP,ACCEL,-0.6115627360669548,-1.3863405277443916,2.02806648353943
JPM,2023-09-01,MICRO,TWEEZER_BOTTOM,BULLISH,UP,ACCEL,-2.5495191487585616,-2.0477208998060874,1.1120115828374217
JPM,2023-09-01,MACRO,THREE_BLACK_CROWS,BEARISH,UP,ACCEL,-2.124781035001757,-1.6207956973875874,1.5527084855382707
JPM,2023-09-05,MICRO,BEARISH_ENGULFING,BEARISH,UP,ACCEL,-0.5029294687781061,1.2334082764059426,3.025097168267406
JPM,2023-09-06,MACRO,TWEEZER_TOP,BEARISH,UP,ACCEL,0.35990123313769495,1.7145782507064846,3.0276237141649665
JPM,2023-09-07,MICRO,TWEEZER_TOP,BEARISH,UP,DECEL,2.1763299720143907,4.208151414624936,2.734895061801954
JPM,2023-09-07,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,2.1763299720143907,4.208151414624936,2.734895061801954
JPM,2023-09-11,MACRO,THREE_BLACK_CROWS,BEARISH,UP,DECEL,3.5214861528681944,3.431299553915279,1.579351003046876
JPM,2023-09-12,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,0.8689915634194961,0.9503517699424426,-1.7609878365392935
JPM,2023-09-13,MICRO,TWEEZER_TOP,BEARISH,UP,ACCEL,1.0284264131067908,0.4728776948175676,-1.2344226564373573
JPM,2023-09-14,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,-0.0885345361373271,-1.2893896493430412,-0.9874912796628216
JPM,2023-09-15,MICRO,TWEEZER_TOP,BEARISH,UP,ACCEL,0.1884801977277191,-1.5477518167859634,-2.027435515858291
JPM,2023-09-18,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-1.743577672902933,-2.2043376082908006,-3.9939676861028715
JPM,2023-09-19,MICRO,HANGING_MAN,BEARISH,UP,DECEL,-2.481935203218739,-3.0172664410465964,-4.5028402152285105
JPM,2023-09-21,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,-1.4470426282819424,0.36175483219852816,-2.110453738883478
JPM,2023-09-22,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,0.49079755220971427,-0.03310224471168822,0.7600796093672146
JPM,2023-09-25,MACRO,TWEEZER_TOP,BEARISH,UP,DECEL,2.1815213264515023,-0.4631913846649459,0.96871068035022
JPM,2023-09-26,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,-0.00828402075296427,-1.601027346548551,1.1671441515282215
JPM,2023-09-28,MACRO,DRAGONFLY_DOJI,BULLISH,UP,ACCEL,-4.21504046456191,-3.3797982034074447,-1.412235794053135
JPM,2023-09-29,MICRO,BEARISH_ENGULFING,BEARISH,UP,ACCEL,-0.8171333335494253,1.1344495856859937,3.155753146297332
JPM,2023-09-29,MACRO,GRAVESTONE_DOJI,BEARISH,UP,ACCEL,-0.8171333335494253,1.1344495856859937,3.155753146297332
JPM,2023-10-04,MICRO,TWEEZER_BOTTOM,BULLISH,UP,DECEL,1.7593754805756325,2.7293777354955715,2.560687106164493
JPM,2023-10-05,MICRO,MORNING_STAR,BULLISH,UP,DECEL,1.6512919971997344,1.7629467180333784,1.4000351495726764
JPM,2023-10-05,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,2.1847381190976707,2.2969787820934853,1.9321627246195732
JPM,2023-10-06,MACRO,BULLISH_ENGULFING,BULLISH,UP,ACCEL,1.5988837111603778,2.884937450949051,-0.625658927064765
JPM,2023-10-09,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,0.16554244581678215,1.5669484019530726,-3.1387003009983934
JPM,2023-10-11,MACRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,0.9332190061068696,-0.39116615834342666,-4.152706811654781
JPM,2023-10-13,MICRO,SHOOTING_STAR,BEARISH,UP,ACCEL,-2.18541913187052,-4.16974148097691,-9.036677488478132
JPM,2023-10-16,MACRO,INVERTED_HAMMER,BULLISH,UP,ACCEL,-1.712871527051842,-4.61498318461816,-7.036851138120443
JPM,2023-10-17,MICRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,-2.342553382555133,-3.558563585332168,-5.000039228678764
JPM,2023-10-18,MACRO,GRAVESTONE_DOJI,BEARISH,UP,DECEL,-2.9366554805235627,-3.3497254343407867,-4.354756611301267
JPM,2023-10-20,MACRO,BEARISH_ENGULFING,BEARISH,UP,DECEL,-1.5738741214479581,-4.875779474582203,0.24884529677292144
JPM,2023-10-24,MICRO,DOJI,NEUTRAL,UP,DECEL,-3.3567785690819503,-0.9565399637545521,2.5689994270908216
JPM,2023-10-24,MACRO,EVENING_STAR,BEARISH,UP,DECEL,-3.3567785690819503,-0.9565399637545521,2.5689994270908216
JPM,2023-10-25,MACRO,EVENING_STAR,BEARISH,UP,DECEL,-1.5164643125097084,-0.42711472494287794,3.715151915663174
JPM,2023-10-26,MICRO,BULLISH_ENGULFING,BULLISH,UP,DECEL,-0.20165447811559684,1.4920524376905535,3.551726930251083
JPM,2023-10-27,MACRO,BEARISH_MARUBOZU,BEARISH,UP,ACCEL,1.981819326422428,4.961845594878941,7.479444617107044
