ticker,archetype,feature,n_turns,total_fires,fire_rate,tp,fp,precision,recall,turns_detected,mean_offset,median_offset,temporal_class
MRK,HH,tide_slope,56,317,0.06897302001740645,15,302,0.0473186119873817,0.08928571428571429,5,-1.0,-1.0,ALERTA
MRK,HH,sigma_current,56,154,0.03350739773716275,7,147,0.045454545454545456,0.08928571428571429,5,-0.2857142857142857,0.0,DETECTION
MRK,HH,kf_rvol_pred_val,56,176,0.038294168842471714,8,168,0.045454545454545456,0.125,7,-0.375,0.0,DETECTION
MRK,HH,wave_slope,56,233,0.050696257615317666,10,223,0.04291845493562232,0.07142857142857142,4,-0.9,-1.0,ALERTA
MRK,HH,tension_wave,56,120,0.02610966057441253,5,115,0.041666666666666664,0.07142857142857142,4,-1.4,-1.0,ALERTA
MRK,HH,vwap_sigma_wave,56,101,0.021975630983463883,4,97,0.039603960396039604,0.05357142857142857,3,-0.25,0.0,DETECTION
MRK,HH,vwap_sigma_current,56,130,0.028285465622280244,5,125,0.038461538461538464,0.08928571428571429,5,0.0,0.0,DETECTION
MRK,HH,kf_rvol_filt_vel,56,234,0.050913838120104436,9,225,0.038461538461538464,0.125,7,-0.5555555555555556,-1.0,ALERTA
MRK,HH,compression_ratio,56,210,0.04569190600522193,8,202,0.0380952380952381,0.07142857142857142,4,-0.75,-0.5,DETECTION
MRK,HH,current_slope,56,240,0.05221932114882506,9,231,0.0375,0.07142857142857142,4,-0.7777777777777778,-1.0,ALERTA
MRK,HH,kf_conj_filt_vel,56,248,0.053959965187119235,7,241,0.028225806451612902,0.07142857142857142,4,-0.5714285714285714,0.0,DETECTION
MRK,HH,tension_current,56,178,0.038729329852045254,5,173,0.028089887640449437,0.03571428571428571,2,-0.8,-1.0,ALERTA
MRK,HH,conj_current_tide,56,218,0.047432550043516104,6,212,0.027522935779816515,0.03571428571428571,2,-1.0,-1.0,ALERTA
MRK,HH,vwap_sigma_tide,56,112,0.024369016536118365,2,110,0.017857142857142856,0.017857142857142856,1,-0.5,-0.5,DETECTION
MRK,LH,vwap_spread_tide_wave,53,328,0.07136640557006092,35,293,0.10670731707317073,0.22641509433962265,12,-0.9714285714285714,-1.0,ALERTA
MRK,LH,vwap_spread_tide_current,53,310,0.06744995648389904,32,278,0.1032258064516129,0.20754716981132076,11,-0.96875,-1.0,ALERTA
MRK,LH,conj_wave_current,53,197,0.04286335944299391,20,177,0.10152284263959391,0.1509433962264151,8,-0.95,-1.0,ALERTA
MRK,LH,kf_price_pred_val,53,207,0.04503916449086162,21,186,0.10144927536231885,0.3018867924528302,16,-0.9523809523809523,-1.0,ALERTA
MRK,LH,tide_slope,53,317,0.06897302001740645,32,285,0.10094637223974763,0.20754716981132076,11,-0.96875,-1.0,ALERTA
MRK,LH,kf_price_innovation,53,215,0.04677980852915579,21,194,0.09767441860465116,0.24528301886792453,13,-0.9523809523809523,-1.0,ALERTA
MRK,LH,kf_price_filt_vel,53,212,0.04612706701479547,20,192,0.09433962264150944,0.3018867924528302,16,-0.9,-1.0,ALERTA
MRK,LH,wave_slope,53,233,0.050696257615317666,20,213,0.08583690987124463,0.16981132075471697,9,-1.05,-1.0,ALERTA
MRK,LH,compression_ratio,53,210,0.04569190600522193,17,193,0.08095238095238096,0.11320754716981132,6,-1.0588235294117647,-1.0,ALERTA
MRK,LH,vwap_spread_current_wave,53,259,0.05635335073977372,19,240,0.07335907335907337,0.1509433962264151,8,-0.8947368421052632,-1.0,ALERTA
MRK,LH,current_accel,53,197,0.04286335944299391,13,184,0.06598984771573604,0.1509433962264151,8,-1.0769230769230769,-1.0,ALERTA
MRK,LH,conj_current_tide,53,218,0.047432550043516104,14,204,0.06422018348623854,0.11320754716981132,6,-0.9285714285714286,-1.0,ALERTA
MRK,LH,current_slope,53,240,0.05221932114882506,15,225,0.0625,0.1320754716981132,7,-1.0,-1.0,ALERTA
MRK,LH,wave_accel,53,243,0.05287206266318538,15,228,0.06172839506172839,0.1509433962264151,8,-1.2,-1.0,ALERTA
MRK,LH,kf_conj_pred_val,53,199,0.04329852045256745,12,187,0.06030150753768844,0.09433962264150944,5,-1.0,-1.0,ALERTA
MRK,LH,conj_wave_tide,53,201,0.043733681462140996,12,189,0.05970149253731343,0.11320754716981132,6,-1.0,-1.0,ALERTA
MRK,LH,kf_conj_filt_vel,53,248,0.053959965187119235,13,235,0.05241935483870968,0.11320754716981132,6,-1.0,-1.0,ALERTA
MRK,LH,kf_rvol_pred_val,53,176,0.038294168842471714,7,169,0.03977272727272727,0.1320754716981132,7,-0.8571428571428571,-1.0,ALERTA
MRK,LH,vwap_sigma_wave,53,101,0.021975630983463883,4,97,0.039603960396039604,0.07547169811320754,4,-1.0,-1.0,ALERTA
MRK,LH,kf_tension_filt_vel,53,234,0.050913838120104436,9,225,0.038461538461538464,0.1320754716981132,7,-1.0,-1.0,ALERTA
MRK,LH,kf_tension_pred_val,53,193,0.04199303742384682,7,186,0.03626943005181347,0.07547169811320754,4,-0.5714285714285714,0.0,DETECTION
MRK,LH,vwap_sigma_tide,53,112,0.024369016536118365,4,108,0.03571428571428571,0.03773584905660377,2,-1.0,-1.0,ALERTA
MRK,LH,kf_rvol_filt_vel,53,234,0.050913838120104436,8,226,0.03418803418803419,0.1509433962264151,8,-0.75,-0.5,DETECTION
